sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,11269353,407928,651186,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],4977
Black,21x32 2,10758746,573949,750795,15,2,20,20,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],4961
Black,11-16 2,23220049,873438,977299,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],5858
Black,17x26 2,25820363,785545,980094,15,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 25 ],4984
Black,18x27 2,17267173,596060,721312,14,6,18,19,0,0,[50 50 50 50 50 40 50 40 50 50 50 40 50 ],4921
Black,6-11 2,18359128,691367,788491,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 40 50 ],4942
Black,27x18 2,50068933,934701,1003376,16,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 ],4930
Black,1-6 2,18257643,863710,983064,14,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 ],4927
Black,18x29 2,14853289,817498,940629,15,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 100 ],4926
Black,11-17 2,10565814,747287,944286,14,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 ],4929
Black,19x30 2,8737341,690211,900614,13,2,15,19,0,0,[125 125 125 115 105 100 100 100 100 100 100 100 ],4917
Black,26x37 2,10518462,698582,872947,13,4,14,19,0,0,[150 140 130 125 125 115 125 125 125 125 125 125 ],4927
Black,20-25 2,9084273,702550,917942,12,2,13,18,0,0,[125 125 125 115 125 125 125 125 125 125 125 ],4930
