sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2183818,0,604968,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],1998
White,32-27 1,2178426,0,667530,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,37x28 1,2225256,0,635167,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,28-23 1,2738025,0,526564,11,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
White,34x23 1,1466139,0,281511,12,0,18,19,0,0,[-25 25 0 0 0 0 0 0 0 0 0 ],2000
White,33x22x11 1,2922001,0,588566,12,0,17,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,35-30 1,2718067,0,574531,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,30-25 1,2512330,0,626036,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,36-31 1,3255774,0,508753,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,31-27 1,2681884,0,608648,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,38-32 1,2669986,0,604806,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,39-33 1,2495480,0,589015,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,33-28 1,2303719,0,619384,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,43-38 1,2506580,0,489024,10,0,16,16,0,0,[0 0 -25 0 0 0 0 0 0 ],2000
White,38-33 1,2311295,0,568508,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
White,27x18 1,2821668,0,584745,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,40-34 1,2879476,0,570308,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,33-29 1,2595538,0,634332,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,34-30 1,2558927,0,466033,11,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,30x39 1,2295141,0,700333,11,0,14,15,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,39-33 1,2952429,0,546705,10,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,41-36 1,3051385,0,584546,10,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,3335875,0,588114,10,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,31-27 1,3118247,0,554223,11,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,26x37 1,2294306,0,761689,12,0,13,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1999
White,37-31 1,3172309,0,582869,10,0,13,13,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,31-26 1,3090780,0,643735,10,0,13,13,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,42-37 1,3375168,0,569638,11,0,13,13,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
White,37-31 1,3397410,0,506070,11,0,13,13,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,31-27 1,2723433,0,525566,11,0,13,13,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,26x37 1,2349677,0,775360,11,0,12,13,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
White,37-31 1,3316270,0,547836,10,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,46-41 1,2838563,0,614970,10,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,31-26 1,2947016,0,554580,10,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,32-27 1,2548529,0,638266,11,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,28x37 1,2264529,0,695986,12,0,11,12,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,37-31 1,2469138,0,585747,10,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,41-36 1,2270319,0,618097,11,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,44-39 1,2238547,0,616250,11,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,45-40 1,2301384,0,648949,12,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,40-34 1,2172255,0,582934,12,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,47-41 1,2295494,0,597034,13,0,11,11,0,0,[0 0 -25 0 0 0 0 0 0 0 0 0 ],2000
White,26x17 1,2479155,0,671435,14,0,11,11,0,0,[0 25 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,31x22 1,2393878,0,649608,12,0,10,10,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,2411426,0,664542,11,0,9,9,0,0,[0 0 -25 0 0 0 0 0 0 0 ],2000
White,31-26 1,2285962,0,673417,11,0,9,9,0,0,[0 0 -25 0 0 0 0 0 0 0 ],2001
White,33-28 1,2423003,0,651586,12,0,9,9,0,0,[0 0 -25 0 0 0 0 0 0 0 0 ],2000
White,39-33 1,2370519,0,702281,11,0,8,9,0,0,[-25 -25 -25 -25 -25 0 -25 0 0 0 ],2000
White,49-43 1,2476370,0,642362,11,0,8,9,0,0,[-25 -25 -25 -25 -25 -25 -25 0 0 0 ],2000
White,33-29 1,2446787,0,648036,12,0,8,9,0,0,[-25 0 0 0 0 0 0 0 0 25 0 ],2001
White,43-38 1,2777065,0,624122,12,0,7,9,0,0,[-50 0 0 0 0 0 0 0 0 0 0 ],2000
White,48x39x28x17 1,2756684,0,752444,13,0,6,9,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,17-11 1,2762502,0,671870,11,0,6,6,0,0,[0 0 0 25 0 0 0 0 0 0 ],2000
White,25x14x23 1,2870980,0,743444,11,0,6,6,0,0,[50 50 50 75 50 50 50 50 50 50 ],2067
White,11-6 1,3158630,0,754472,10,0,6,4,0,0,[50 175 50 50 50 50 50 50 50 ],2000
