sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=250 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,3424046,46449,185744,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1961
White,32-27 1,4370952,54229,190355,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1960
White,37x28 1,2166615,62024,221454,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1968
White,28-23 1,4339510,72291,220947,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1969
White,34x23 1,2846478,57602,179006,14,2,18,19,0,0,[0 -20 0 0 0 0 0 0 0 0 0 0 0 ],1981
White,33x22x11 1,4096660,67857,191252,12,2,17,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 ],1968
White,35-30 1,3379975,62241,179153,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,30-25 1,3723386,68168,191858,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,36-31 1,3571169,65679,209011,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1982
White,31-27 1,2898364,59565,190343,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1982
White,38-32 1,3153285,66108,183340,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1982
White,39-33 1,1927577,48908,168623,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],1978
White,32-28 1,2178452,63454,179377,11,2,16,16,0,0,[0 -20 0 0 0 0 0 0 0 0 ],1982
White,26x37 1,2644722,60223,187978,10,0,15,16,0,0,[0 0 0 0 0 0 0 0 0 ],1983
White,37-31 1,3017412,62851,186011,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1984
White,31-26 1,2525166,58786,190586,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1980
White,40-34 1,2387608,58954,183308,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,34-29 1,1896491,54349,202520,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,41-36 1,1420607,36347,183048,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,42-37 1,1672477,51295,208792,10,0,15,15,0,0,[20 20 20 20 20 20 20 20 20 ],1968
White,28-22 1,8029176,89240,185010,13,7,15,15,0,0,[20 20 20 20 40 60 80 90 110 90 110 130 ],1982
White,26x17x6 1,3317925,47258,226733,15,9,13,15,0,0,[20 20 40 60 80 90 110 90 110 130 140 140 160 140 ],1981
White,44x33 1,1847433,41237,181789,12,8,13,13,0,0,[70 70 90 110 130 150 170 160 180 160 180 ],1968
White,37-31 1,1826975,44155,175109,10,6,12,12,0,0,[200 200 220 200 220 200 190 170 190 ],1982
White,31x22 1,2700521,51242,196917,13,9,12,12,0,0,[70 50 70 90 110 130 150 170 190 190 190 170 ],1981
White,6-1 3,2569666,46101,187810,11,3,11,11,0,0,[200 200 220 200 200 200 190 190 190 170 ],1981
White,1x40 3,3784151,92479,220841,14,5,11,11,1,0,[290 290 290 270 250 230 210 190 190 190 190 190 190 ],1982
White,40-44 3,3576197,96579,201381,12,2,11,10,1,0,[310 310 310 310 330 340 360 360 360 360 360 ],1981
White,25x34 1,2373174,72547,183386,12,0,11,10,1,0,[360 360 360 360 360 360 360 360 360 360 360 ],1980
White,33-28 1,2685604,157870,282926,10,3,11,9,1,0,[360 360 360 360 360 360 380 360 380 ],1984
White,44-35 3,3316299,141127,276511,10,2,11,9,1,0,[360 360 360 360 380 400 410 410 420 ],1976
White,28-23 1,2568301,89338,224162,10,2,11,9,1,0,[360 360 380 400 410 410 410 410 410 ],1979
White,35x44x11 3,8971690,206970,251277,12,5,9,9,1,0,[360 360 360 360 360 360 380 360 380 360 380 ],1970
White,11-6 3,6082157,215897,279430,10,7,9,7,1,0,[360 360 380 360 380 360 380 360 380 ],1979
White,6-11 3,9753647,304004,338752,10,2,9,7,1,0,[380 380 380 380 380 380 400 410 430 ],1933
White,11-7 3,11269998,185965,230719,11,2,9,7,1,0,[380 380 400 420 430 430 430 430 430 430 ],1977
White,7-11 3,7132099,174846,237278,11,2,9,7,1,0,[380 380 400 420 430 430 430 430 430 430 ],1976
White,11x39 3,19064147,177131,221156,11,3,9,7,1,0,[430 430 430 430 430 430 450 430 450 450 ],1980
White,39-17 3,8556757,252373,299151,10,2,9,6,1,0,[430 430 430 430 430 430 450 470 480 ],1977
White,17-11 3,5032070,228772,303339,10,3,9,6,1,0,[430 430 430 430 430 430 450 430 450 ],1978
White,43-38 1,10461677,138538,208077,10,6,9,6,1,0,[430 430 450 430 450 430 450 460 480 ],1978
White,11-6 3,4291002,127073,219935,10,2,9,6,1,0,[430 430 450 470 480 470 480 470 480 ],1980
White,6-11 3,4471832,171798,258221,10,2,9,6,1,0,[430 430 450 470 480 480 480 480 480 ],1980
White,11-6 3,4116719,158955,244333,10,2,9,6,1,0,[430 430 450 470 480 480 480 480 480 ],1981
White,6-1 3,5440429,189924,267754,11,2,9,6,1,0,[430 430 450 470 480 480 480 480 480 480 ],1981
White,1-6 3,3932049,121707,240302,11,2,9,6,1,0,[430 430 430 430 450 460 480 480 480 480 ],1973
White,45-40 1,4411085,134501,248988,10,2,9,6,1,0,[450 450 470 490 500 500 500 500 510 ],1977
White,6-1 3,3505444,89748,215894,10,2,9,6,1,0,[450 450 470 490 500 500 500 500 500 ],1979
White,1-6 3,3345330,105465,260757,11,4,9,6,1,0,[450 450 450 450 470 450 470 490 500 500 ],1976
White,6-1 3,4308185,136113,290994,11,2,9,6,1,0,[450 450 470 490 500 500 500 500 500 500 ],1981
White,1-6 3,2323176,86714,265341,11,3,9,6,1,0,[450 450 450 450 470 460 480 500 510 500 ],1979
White,6-22 3,2828998,123647,336085,12,5,9,6,1,0,[450 450 470 450 470 490 500 500 500 500 520 ],1981
White,22x31 3,13731937,186341,292361,14,4,9,6,1,0,[500 480 500 500 500 500 500 500 520 520 540 550 560 ],1975
White,31x13 3,8043548,205626,308696,13,2,8,5,1,0,[500 500 500 500 500 500 520 530 550 550 560 560 ],1974
White,13-8 3,7023633,254529,362932,12,5,8,4,1,0,[500 500 520 500 520 530 550 550 560 560 580 ],1981
White,47-42 1,6067424,240216,324842,12,3,8,4,1,0,[500 500 500 500 520 540 550 550 570 580 580 ],1978
White,49-44 1,4714617,186110,295405,13,4,8,4,1,0,[480 480 500 510 510 510 530 550 570 580 590 590 ],1980
White,38x29 1,81864919,269797,203942,25,3,8,4,1,0,[510 510 530 540 560 580 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 ],1978
White,48x39 1,155,2,4,39,2,8,3,1,0,[540 540 560 580 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 ],19
White,8x35 3,76,0,0,39,0,8,2,1,0,[590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 590 ],12
Black,16-21 2,2402583,40698,203485,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2010
Black,21x32 2,2005710,59426,214830,13,2,20,20,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1979
Black,11-16 2,2843999,59533,211203,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1981
Black,18x29 2,2181501,53180,183223,14,4,19,19,0,0,[50 30 50 30 10 0 0 0 0 0 0 0 0 ],1980
Black,19x28 2,4062148,67752,191035,13,2,18,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1978
Black,6x17 2,3690371,65533,185789,11,0,17,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1986
Black,7-11 2,3058411,67233,188346,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1986
Black,12-18 2,3246816,62938,189487,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1974
Black,8-12 2,3156781,57606,184725,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1981
Black,13-19 2,2639856,59309,181482,10,2,16,16,0,0,[0 0 20 0 0 0 10 0 0 ],1978
Black,9-13 2,2206389,52532,190280,9,2,16,16,0,0,[0 0 20 0 0 0 0 0 ],1979
Black,17-22 2,1698529,52475,195650,9,2,16,16,0,0,[0 0 20 0 0 0 0 0 ],1980
Black,22x31 2,2485592,57226,177151,11,2,16,16,0,0,[50 30 10 0 0 0 0 0 0 0 ],1978
Black,11-17 2,3109630,66485,209199,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1981
Black,16-21 2,2326534,55924,187541,9,2,15,15,0,0,[0 0 20 0 0 0 0 0 ],1980
Black,18-22 2,2317490,55337,191879,10,4,15,15,0,0,[0 0 20 0 20 0 0 0 0 ],1981
Black,12-18 2,2309700,52398,193505,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1979
Black,22-27 2,2083025,41455,186417,10,2,15,15,0,0,[0 0 0 0 20 0 0 0 0 ],1953
