sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,10045276,275471,396633,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1826
White,32-27 1,16968739,408659,436973,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],1900
White,37x28 1,4975472,297207,292460,13,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1838
White,28-23 1,13079898,389487,277239,13,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1843
White,34x23 1,8449687,380870,346141,15,2,18,19,0,0,[0 -10 0 0 0 0 0 0 0 0 0 0 0 0 ],1842
White,33x22x11 1,13489590,452267,356686,15,2,17,18,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],1840
White,35-30 1,13544177,458837,361590,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1849
White,30-25 1,16703783,465695,359698,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1852
White,36-31 1,18501153,558847,334766,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1859
White,31-27 1,15892992,507873,360895,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1855
