sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,10391599,294580,443203,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2041
White,32-27 1,10052532,349120,473455,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,33-29 1,7177777,313787,471289,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,29x18 1,6001749,356196,502806,15,4,20,20,0,0,[25 15 5 0 0 -10 0 0 0 0 0 0 0 0 ],1999
White,36x27 1,5772275,334313,481401,13,2,18,19,0,0,[0 0 0 -10 0 0 0 0 0 0 0 0 ],1999
White,34-30 1,13321112,469441,489053,13,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,39x30 1,12786464,562390,481735,13,0,17,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,27x18 1,9499947,467145,494566,14,2,17,17,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 ],2106
White,30-25 1,11615740,505930,489646,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2131
White,25x14 1,20082131,590981,480706,15,2,16,16,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],2123
White,35-30 1,20448632,592821,483800,13,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2130
White,26x17 1,12758572,570779,426201,15,2,15,15,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],2085
White,30-25 1,12196771,566100,422204,12,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2048
White,25-20 1,8142907,532698,464930,12,0,14,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2039
White,20x29 1,11599810,601937,477180,15,2,14,14,0,0,[25 15 25 25 25 25 25 25 25 25 25 25 25 25 ],2015
White,40x29 1,11594773,601016,476121,13,0,13,13,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 ],2020
White,37-31 1,11596252,568027,461525,12,0,13,12,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],2004
White,31-26 1,15342081,558159,475789,12,0,13,12,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],1998
White,26-21 1,17892853,589652,478887,13,0,13,12,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 ],2018
White,21-16 1,14180848,549766,476397,12,0,13,12,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],2000
White,29-24 1,13133954,603406,489018,13,0,13,12,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 ],2051
White,24x13 1,17160507,719444,463478,15,2,13,12,0,0,[50 40 30 25 25 25 25 25 25 25 25 25 25 25 ],1998
White,38-32 1,17147953,717871,461956,13,0,12,11,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 ],2008
White,32-27 1,51265851,777673,479669,14,0,12,11,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 ],2026
White,41-36 1,13413808,664690,501244,13,2,11,11,0,0,[0 0 10 20 25 25 25 25 25 25 25 25 ],1999
White,36x27 1,12846623,758905,502685,13,0,11,11,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 ],2000
White,42-37 1,12447492,651305,510355,12,0,11,10,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],1998
White,16-11 1,77799715,906817,476413,14,0,11,10,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 ],1998
White,11-7 1,25400121,837465,506482,15,4,11,10,0,0,[25 15 5 0 10 20 25 25 25 25 25 25 25 25 ],2050
