sep=,
unoccupiedPromotionLineFieldsWeight=0 pawnWeight=50 kingWeight=0 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2367815,0,501763,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
Black,21x32 2,2315415,0,643334,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,11-16 2,2724341,0,566389,11,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
Black,17x26 2,2847273,0,523258,12,0,19,19,0,0,[50 50 50 50 50 50 50 50 50 50 50 ],2000
Black,18x27 2,2703637,0,519672,11,0,18,19,0,0,[100 100 100 100 50 100 50 100 100 100 ],2000
Black,6-11 2,2711074,0,511784,10,0,17,19,0,0,[100 100 100 100 100 100 100 100 50 ],2000
Black,27x18 2,2675318,0,552590,12,0,17,19,0,0,[150 150 150 150 150 150 150 150 150 150 150 ],2000
Black,1-6 2,2338543,0,603724,11,0,16,19,0,0,[150 150 150 150 150 150 150 150 150 150 ],2000
Black,18x29 2,2212678,0,611954,12,0,16,19,0,0,[200 200 200 200 200 200 200 200 200 200 200 ],1999
Black,11-17 2,2419485,0,561906,11,0,15,19,0,0,[200 200 200 200 200 200 200 200 200 200 ],2001
Black,19x30 2,2336431,0,586283,11,0,15,19,0,0,[250 250 200 200 200 200 200 200 200 200 ],2000
Black,26x37 2,2296427,0,591366,10,0,14,19,0,0,[250 250 250 250 200 250 250 250 250 ],2001
Black,20-25 2,2414313,0,589372,9,0,13,18,0,0,[250 250 200 250 250 250 250 250 ],2000
Black,30-35 2,2388834,0,604559,10,0,13,18,0,0,[250 250 250 250 250 250 250 250 250 ],2000
Black,16x27 2,2404152,0,631683,11,0,13,18,0,0,[300 300 250 300 300 300 300 300 300 300 ],2001
Black,27x38 2,2519479,0,621570,12,0,12,18,0,0,[250 250 250 300 300 300 300 300 300 300 300 ],2000
Black,13-18 2,2532659,0,625792,10,0,11,16,0,0,[250 300 300 300 300 300 300 300 300 ],2000
Black,14x23 2,2731264,0,586846,12,0,11,16,0,0,[300 300 300 300 300 300 300 300 300 300 300 ],2000
Black,6-11 2,2696802,0,594921,11,0,10,16,0,0,[300 300 300 300 300 300 300 300 300 300 ],2000
Black,23x32 2,2478365,0,626240,12,0,10,16,0,0,[350 350 350 350 350 350 350 350 350 350 350 ],2000
Black,8-13 2,2445420,0,615717,10,0,9,16,0,0,[350 350 350 350 350 350 350 350 350 ],2000
Black,2-8 2,2569796,0,644462,9,0,9,16,0,0,[350 350 350 350 350 350 350 350 ],2000
Black,18x29 2,2556066,0,658219,12,0,9,16,0,0,[400 400 400 400 400 400 400 400 400 400 400 ],1999
Black,32x43 2,2778766,0,721688,13,0,8,16,0,0,[400 400 400 400 400 400 400 400 400 400 400 400 ],2001
Black,9-14 2,2782302,0,722276,11,0,7,15,0,0,[400 400 400 400 400 400 400 400 400 400 ],2000
Black,29x38 2,2528102,0,651970,12,0,7,15,0,0,[450 450 450 450 450 450 450 450 450 450 450 ],2000
Black,3-9 2,2527295,0,650154,10,0,6,15,0,0,[450 450 450 450 450 450 450 450 450 ],2000
Black,38x29 2,3117838,0,782010,14,0,6,15,0,0,[500 500 500 500 500 500 500 500 500 500 500 500 500 ],2000
Black,35x44 2,3598852,0,750495,12,0,5,15,0,0,[500 500 500 500 500 500 500 500 500 500 500 ],2000
Black,11-16 2,3599217,0,748121,10,0,4,14,0,0,[500 500 500 500 500 500 500 500 500 ],2000
Black,29x40 2,3246258,0,971939,12,0,4,14,0,0,[550 550 550 550 550 550 550 550 550 550 550 ],2001
Black,7-11 2,4019294,0,782094,10,0,3,14,0,0,[550 550 550 550 550 550 550 550 550 ],2000
Black,12-18 2,4021411,0,750355,10,0,3,14,0,0,[550 550 550 550 550 550 550 550 550 ],2001
Black,8-12 2,3387599,0,816268,11,0,3,14,0,0,[550 550 550 550 550 550 550 550 550 600 ],2000
Black,13-19 2,3187049,0,896384,12,0,3,14,0,0,[550 550 550 550 550 550 550 600 600 650 650 ],2000
Black,16x27 2,3510404,0,1010684,13,0,3,14,0,0,[600 600 600 600 600 600 600 650 650 650 650 650 ],1999
Black,9-13 2,3261433,0,1144009,11,0,2,14,0,0,[600 600 600 600 600 650 650 650 650 650 ],1999
Black,40-45 2,3215042,0,817543,13,0,2,14,0,0,[600 600 600 650 650 650 650 700 700 700 700 700 ],2000
Black,27x36 2,3570067,0,700464,15,0,2,14,0,0,[650 650 650 650 650 700 700 700 700 700 700 700 700 700 ],2000
Black,4-9 2,3561926,0,696491,13,0,1,14,0,0,[650 650 650 700 700 700 700 700 700 700 700 700 ],2000
Black,11-16 2,3168585,0,891470,13,0,1,14,0,0,[650 650 650 700 700 700 700 700 700 700 700 700 ],1999
Black,14-20 2,3479397,0,679575,16,0,1,14,0,0,[650 700 700 700 700 700 700 700 700 700 700 700 700 700 700 ],2000
Black,9-14 2,1878,0,493,39,0,1,14,0,0,[650 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 ],16
Black,17x28 2,114,0,0,39,0,1,14,0,0,[700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 700 ],14
White,31-26 1,2237126,0,627221,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
White,32-27 1,2196713,0,674658,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,37x28 1,2376027,0,649084,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,28-23 1,2805162,0,557397,11,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,34x23 1,2486761,0,649058,13,0,18,19,0,0,[-50 50 0 0 0 0 0 0 0 0 0 0 ],2000
White,33x22x11 1,2704114,0,573519,12,0,17,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,35-30 1,2820639,0,581673,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2001
White,30-25 1,2596811,0,641785,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,3520784,0,528385,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1999
White,31-27 1,2974823,0,629586,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
