sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=25 kingWeight=75 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,5778056,235463,421854,11,0,20,20,0,0,[0 -5 0 -6 1 -5 2 -5 3 -5 ],1967
Black,11x22 2,0,0,0,1,0,20,19,0,0,[],0
Black,17-21 2,1968178,102603,178901,10,0,20,20,0,0,[0 -5 0 -6 1 -5 2 -5 3 ],947
Black,11x22 2,2521410,132338,178127,11,0,20,19,0,0,[-2 -7 1 -7 1 -5 3 -5 2 -5 ],948
Black,22x31 2,2340470,144987,178172,11,1,19,19,0,0,[17 -3 0 -5 2 -6 0 -5 2 -6 ],947
Black,18-22 2,2548504,144800,183219,9,0,18,18,0,0,[8 3 10 2 10 3 9 1 ],944
Black,12x23 2,3069768,180749,178112,10,0,18,17,0,0,[3 -2 8 -2 6 1 8 -2 5 ],948
Black,23x32 2,3026295,174083,176607,11,1,17,17,0,0,[22 2 4 1 6 0 9 -2 5 -2 ],947
Black,6-11 2,0,0,0,1,0,16,16,0,0,[],0
Black,17-21 2,1943900,101830,177356,10,0,20,20,0,0,[0 -5 0 -6 1 -5 2 -5 3 ],951
Black,11x22 2,2464027,126860,172622,11,0,20,19,0,0,[-2 -7 1 -7 1 -5 3 -5 2 -5 ],1347
Black,22x31 2,2328333,143873,176750,11,1,19,19,0,0,[17 -3 0 -5 2 -6 0 -5 2 -6 ],945
Black,18-22 2,2675861,147594,186601,9,0,18,18,0,0,[8 3 10 2 10 3 9 1 ],948
Black,12x23 2,3080506,181375,178942,10,0,18,17,0,0,[3 -2 8 -2 6 1 8 -2 5 ],947
Black,23x32 2,3027296,174242,176719,11,1,17,17,0,0,[22 2 4 1 6 0 9 -2 5 -2 ],947
Black,13-18 2,3014809,176198,179372,9,0,16,16,0,0,[4 1 6 0 9 -2 9 -2 ],948
Black,18x27 2,3536608,206163,174505,10,0,16,16,0,0,[24 21 29 27 32 25 30 22 28 ],947
Black,8-12 2,2314775,168596,170676,9,0,15,16,0,0,[29 27 32 27 32 26 32 25 ],946
Black,19x28 2,2227362,187968,177268,10,1,15,16,0,0,[53 51 59 39 34 31 31 31 33 ],946
Black,27-32 2,1328451,131381,180209,10,1,14,16,0,0,[63 61 64 58 59 39 56 54 58 ],947
Black,2-8 2,0,0,0,1,0,14,15,0,0,[],0
