sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=250 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,2363121,42932,205243,11,0,20,20,0,0,[0 -10 0 -5 5 -5 5 -10 5 -10 ],1972
Black,11x22 2,2920657,53286,211691,11,0,20,19,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 -10 ],1981
Black,22x31 2,2418322,51545,210364,11,2,19,19,0,0,[45 25 5 -10 5 -5 5 -10 5 -10 ],1978
Black,7-11 2,2803508,48581,207648,10,0,18,18,0,0,[0 -10 5 -5 5 -10 5 -10 0 ],1982
Black,16-21 2,2411610,44682,206653,9,0,18,18,0,0,[0 -10 0 -5 0 -10 0 -15 ],1980
Black,11x22 2,1977989,46227,179227,10,0,18,17,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 ],1978
Black,20-25 2,1954414,48828,189304,11,3,17,17,0,0,[0 -10 10 -10 0 -10 5 -15 0 -15 ],1982
Black,12-17 2,1628484,39000,181654,11,4,17,17,0,0,[0 -20 0 -10 0 -20 0 -15 0 -15 ],1979
Black,6-11 2,1905120,38366,205485,11,1,17,17,0,0,[-10 -20 0 -10 0 -15 0 -15 0 -15 ],1982
Black,19x30 2,2692443,64262,184772,12,3,17,17,0,0,[35 15 -5 -20 0 -15 0 -15 0 -15 0 ],1982
Black,8-12 2,2752955,66336,193436,10,1,16,16,0,0,[-10 -20 0 -15 0 -15 0 -15 0 ],1981
Black,22x33 2,2930580,64695,178225,11,9,16,16,0,0,[45 25 5 -15 5 -15 5 -15 5 -15 ],1982
Black,1-6 2,2532081,60648,185182,9,6,15,15,0,0,[-10 -20 0 -20 0 -20 0 -20 ],1977
Black,18-22 2,1973125,63778,204257,9,4,15,15,0,0,[-35 -45 -25 -45 -25 -45 -30 -35 ],1982
Black,14-20 2,2226184,56202,195821,10,1,15,15,0,0,[-35 -40 -20 -35 -30 -35 -30 -40 -25 ],1980
Black,11-16 2,5179926,55850,197771,10,1,15,15,0,0,[-30 -40 -35 -45 -30 -45 -30 -45 -25 ],1981
Black,6-11 2,4720785,57591,180279,10,4,15,15,0,0,[-35 -45 -40 -50 -30 -45 -25 -45 -25 ],1982
Black,13x24 2,4682011,65981,191998,10,1,15,15,0,0,[10 0 5 0 5 -5 10 -5 15 ],1977
Black,22-27 2,1532882,37272,170460,10,3,14,15,0,0,[15 5 25 45 65 60 75 60 75 ],1979
Black,17x28x19 2,2540197,71808,184296,10,1,14,14,0,0,[65 55 75 60 75 60 75 65 80 ],1982
Black,25-30 2,2384942,61940,199277,9,0,12,14,0,0,[80 65 75 60 75 65 80 70 ],1979
Black,19x28x37 2,2963085,77209,176990,10,1,12,14,0,0,[185 175 185 165 170 160 170 160 165 ],1982
Black,30-35 2,4093921,84750,201264,11,3,10,14,0,0,[220 200 180 160 170 160 165 165 180 170 ],1979
Black,24-29 2,3944349,70634,192071,10,0,10,13,0,0,[170 160 170 160 165 165 180 170 180 ],1978
Black,20x29 2,3543674,87618,219931,12,0,10,12,0,0,[170 160 165 165 175 170 175 170 180 175 175 ],1980
Black,29x40 2,3847772,93216,212508,12,2,9,12,0,0,[230 210 190 175 175 165 175 165 175 170 180 ],1980
Black,9-13 2,4033548,98001,219609,10,0,8,11,0,0,[185 175 175 165 175 165 175 170 180 ],1978
Black,10-14 2,3469923,75561,203475,10,0,8,11,0,0,[170 165 175 165 175 175 180 175 190 ],1978
Black,16x27 2,4191912,93804,207005,10,2,8,11,0,0,[230 225 230 225 235 225 245 230 250 ],1980
Black,12-18 2,2888870,85276,204087,9,2,7,11,0,0,[230 225 235 225 245 230 250 250 ],1980
Black,18-22 2,2664307,68217,221218,9,0,7,11,0,0,[255 245 260 250 260 245 260 255 ],1976
Black,13-19 2,3077350,84442,188621,11,3,7,11,0,0,[250 245 265 285 305 310 315 310 315 310 ],1975
Black,22x13 2,2838144,118261,233478,11,0,7,11,0,0,[305 300 310 310 315 310 315 310 320 320 ],1980
Black,13-18 2,3230061,89301,205992,10,1,6,11,0,0,[315 315 320 310 320 310 330 320 330 ],1981
Black,14-20 2,3271722,78000,201269,9,1,6,11,0,0,[315 305 320 310 330 315 330 320 ],1981
Black,19-23 2,2362369,81321,202392,9,1,6,11,0,0,[305 295 315 310 320 320 335 335 ],1977
Black,11-17 2,4008837,84879,229302,10,2,6,11,0,0,[320 310 320 320 340 335 345 340 360 ],1980
Black,17-22 2,3527670,70483,208953,10,2,6,11,0,0,[340 330 340 335 345 345 365 350 370 ],1976
Black,20-25 2,3248871,80514,252358,10,2,6,11,0,0,[345 335 345 345 365 355 375 360 375 ],1979
Black,22x33x44 2,1248776261,219031,329691,19,16,6,11,0,0,[460 440 460 475 495 515 535 555 575 595 615 635 655 675 695 715 735 755 ],1977
Black,35x44 2,1248788914,219231,330088,17,14,4,10,0,0,[480 475 495 515 535 555 575 595 615 635 655 675 695 715 735 755 ],1979
Black,23x34 2,34228890,283791,249995,17,14,3,10,0,0,[530 540 560 580 600 620 640 660 680 700 720 740 760 780 800 820 ],1974
Black,27x36 2,187,13,25,39,13,2,10,0,0,[595 615 635 655 675 695 715 735 755 775 795 815 835 855 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 ],13
Black,36x47 4,76,0,0,39,0,1,10,0,0,[860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 860 ],18
Black,17-21 2,2417425,43893,208543,11,0,20,20,0,0,[0 -10 0 -5 5 -5 5 -10 5 -10 ],1979
Black,11x22 2,2824130,51728,204490,11,0,20,19,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 -10 ],1983
Black,22x31 2,2045451,46193,195793,11,2,19,19,0,0,[45 25 5 -10 5 -5 5 -10 5 -10 ],1980
Black,7-11 2,2665908,45364,187481,10,0,18,18,0,0,[0 -10 5 -5 5 -10 5 -10 0 ],1982
Black,16-21 2,2456049,45526,210514,9,0,18,18,0,0,[0 -10 0 -5 0 -10 0 -15 ],1981
Black,11x22 2,2065689,48885,187244,10,0,18,17,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 ],1981
Black,20-25 2,1932719,47598,184833,11,3,17,17,0,0,[0 -10 10 -10 0 -10 5 -15 0 -15 ],1982
Black,12-17 2,1663051,39403,184808,11,4,17,17,0,0,[0 -20 0 -10 0 -20 0 -15 0 -15 ],1976
Black,6-11 2,1775345,35230,192349,11,1,17,17,0,0,[-10 -20 0 -10 0 -15 0 -15 0 -15 ],1979
Black,19x30 2,2699460,64432,186416,12,3,17,17,0,0,[35 15 -5 -20 0 -15 0 -15 0 -15 0 ],1980
Black,8-12 2,2630940,62850,178646,10,1,16,16,0,0,[-10 -20 0 -15 0 -15 0 -15 0 ],1980
Black,22x33 2,2839934,61392,169944,11,9,16,16,0,0,[45 25 5 -15 5 -15 5 -15 5 -15 ],1979
Black,1-6 2,2582283,62383,190541,9,6,15,15,0,0,[-10 -20 0 -20 0 -20 0 -20 ],1978
Black,14-19 2,3805582,70408,215636,10,5,15,15,0,0,[-35 -45 -25 -45 -25 -45 -30 -35 -15 ],1980
Black,19x30 2,3141142,67302,192434,11,5,15,15,0,0,[10 -10 -30 -45 -35 -40 -20 -40 -20 -30 ],1980
Black,9-14 2,2592597,58147,169377,9,3,14,14,0,0,[-35 -45 -35 -40 -20 -40 -20 -30 ],1981
Black,14-19 2,2769054,55369,171989,10,5,14,14,0,0,[-25 -35 -15 5 20 0 -20 -35 -15 ],1976
Black,15x24 2,1933280,44094,171821,11,1,14,14,0,0,[15 10 25 15 25 15 35 20 30 15 ],1980
Black,25x14 2,2703383,48561,181635,9,1,13,13,0,0,[15 10 20 10 30 20 30 15 ],1981
Black,18-22 2,1684642,45836,168556,9,0,12,13,0,0,[25 20 35 20 35 20 35 30 ],1977
Black,13-18 2,1709693,46527,182774,9,1,12,13,0,0,[40 20 30 25 35 30 40 30 ],1981
