sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=50 kingWeight=200 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=15 lonerKingWeight=50 holeWeight=15 pruningWindow=11 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,5667729,80543,383397,11,6,20,20,0,0,[12 1 4 0 11 0 9 -2 9 -2 ],1907
Black,18-22 2,9776838,96565,400530,12,9,20,20,0,0,[5 -6 5 -6 5 -6 5 -5 6 -5 6 ],1976
Black,13-18 2,12327748,82777,391087,12,9,20,20,0,0,[29 18 9 -2 9 -2 9 -2 9 -2 9 ],1981
Black,18x29 2,10193660,115375,384816,14,9,20,20,0,0,[38 27 16 5 15 4 2 -7 4 -7 4 -7 4 ],1980
Black,8x19 2,10227976,116058,387109,12,8,19,18,0,0,[15 4 15 4 2 -7 4 -7 4 -7 4 ],1979
Black,22x33 2,4661338,100061,380858,12,7,18,18,0,0,[39 28 17 6 13 2 13 2 10 -1 8 ],1973
Black,2-8 2,5246828,109435,391284,11,6,17,17,0,0,[2 -9 2 3 14 18 23 12 23 12 ],1977
Black,12-18 2,4810073,93394,338628,10,4,17,17,0,0,[8 -3 8 -3 -4 -12 -3 -14 -4 ],1979
Black,8-12 2,5899384,95673,328908,10,8,17,17,0,0,[0 -11 0 -11 0 -11 0 -11 0 ],1978
Black,3-8 2,5750645,128474,405828,11,6,17,17,0,0,[21 10 13 2 9 -2 8 -3 8 -3 ],1978
Black,9-13 2,9106609,125006,384702,12,7,17,17,0,0,[-11 -22 -20 -31 -20 -31 -21 -32 -21 -31 -20 ],1977
Black,11-16 2,11639620,102027,365209,12,8,17,17,0,0,[-39 -50 -39 -50 -39 -41 -30 -35 -24 -35 -24 ],1969
Black,4-9 2,6996278,105281,359690,11,7,17,17,0,0,[28 17 28 17 6 -5 -5 -16 -6 -17 ],1967
Black,6-11 2,5624707,95684,366642,11,5,17,17,0,0,[73 62 56 45 38 27 23 12 3 -8 ],1978
Black,18x27 2,4625441,110747,409985,11,8,17,17,0,0,[123 112 101 90 88 77 66 55 44 33 ],1979
Black,17x28x39x30 2,3921569,82187,344932,15,13,16,17,0,0,[200 189 178 167 156 145 134 123 112 101 90 79 68 57 ],1980
Black,7-11 2,3710395,71898,350263,13,8,13,15,0,0,[101 97 108 97 108 97 86 75 68 57 57 46 ],1978
Black,12x21 2,4599991,114404,337486,13,5,13,14,0,0,[83 72 75 64 57 46 42 31 26 15 22 22 ],1978
Black,19x30 2,4629159,115284,340056,11,4,12,13,0,0,[75 64 57 46 42 31 26 15 22 22 ],1976
Black,1-6 2,5246833,118790,383577,11,5,11,13,0,0,[69 58 53 42 31 20 21 22 29 18 ],1976
Black,6-11 2,4107511,104393,356242,10,6,11,12,0,0,[21 10 -1 -12 -14 -25 -14 -25 -24 ],1981
Black,11x22 2,4056298,127324,384498,11,5,11,12,0,0,[59 48 37 26 29 18 23 20 31 22 ],1981
Black,14-19 2,3495724,102605,375861,10,4,10,12,0,0,[66 55 66 55 55 44 35 31 40 ],1979
Black,19-23 2,5068887,104647,364550,10,4,10,12,0,0,[54 43 34 23 29 19 30 23 34 ],1977
Black,20-24 2,4515923,101035,375685,11,6,10,12,0,0,[70 59 70 59 69 58 67 56 67 64 ],1978
Black,8-12 2,4442025,92388,376478,11,6,10,12,0,0,[125 114 125 115 118 107 118 107 112 101 ],1980
Black,22-28 2,3676710,119935,395635,13,6,10,12,0,0,[108 97 89 78 87 76 84 73 70 59 70 68 ],1980
Black,12-18 2,4173047,121719,397675,12,5,10,11,0,0,[69 58 57 46 57 64 70 59 70 68 77 ],1978
Black,21x32 2,4799953,124848,394487,12,5,10,11,0,0,[57 46 57 68 70 63 74 68 77 66 72 ],1977
Black,18x27 2,9156829,153635,412143,14,8,9,11,0,0,[126 115 109 101 112 101 90 79 72 64 75 64 75 ],1977
Black,13-18 2,8324858,152993,362881,13,8,8,11,0,0,[134 123 129 118 107 96 85 74 77 66 77 75 ],1977
Black,9-14 2,12832104,137724,411290,12,8,8,10,0,0,[116 105 94 83 72 64 75 64 75 75 86 ],1977
Black,18-22 2,8878352,147866,440592,12,6,8,10,0,0,[76 65 63 64 75 64 75 68 79 72 83 ],1977
