sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,10343394,291826,430667,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1948
White,32-27 1,17268740,423033,444639,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],2007
White,37x28 1,4703933,283614,286611,13,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1880
White,28-23 1,21059211,450781,324133,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1895
White,34x23 1,8843374,393271,362222,15,2,18,19,0,0,[0 -10 0 0 0 0 0 0 0 0 0 0 0 0 ],1896
White,33x22x11 1,7520491,320774,256763,14,2,17,18,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 ],931
White,31-26 1,9575848,236738,308849,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1896
White,32-27 1,16224842,343967,382236,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],1897
White,37x28 1,6069062,328177,317166,14,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1893
White,28-23 1,21197387,453010,327220,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1895
White,34x23 1,9526052,409170,373055,15,2,18,19,0,0,[0 -10 0 0 0 0 0 0 0 0 0 0 0 0 ],1894
White,33x22x11 1,13912038,480768,371399,15,2,17,18,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],1894
White,35-30 1,13667473,464971,365946,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1895
White,30-25 1,16986770,488608,375845,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1895
