sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,721778,7102,240131,11,20,20,0,0,0 0 0 0 0 0 0 0 0 0 
Black,21x32 2,791734,23944,163376,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
Black,11-16 2,804040,20960,236515,11,19,19,0,0,0 0 0 0 0 0 0 0 0 0 
Black,17x26 2,811438,18057,230335,12,19,19,0,0,25 25 25 25 25 25 25 25 25 25 25 
Black,18x27 2,820590,49442,215258,12,18,19,0,0,50 50 50 50 50 25 50 25 50 50 50 
Black,6-11 2,809923,19235,156757,10,17,19,0,0,50 50 50 50 50 50 50 50 50 
Black,27x18 2,822297,29596,217052,12,17,19,0,0,75 75 75 75 75 75 75 75 75 75 75 
Black,11-17 2,798976,19114,220032,11,16,19,0,0,75 75 75 75 75 75 75 75 75 75 
Black,18x29 2,811098,23810,173531,13,16,19,0,0,100 100 100 100 100 100 100 100 100 100 100 100 
Black,7-11 2,829878,10721,225135,11,15,19,0,0,100 100 100 100 100 100 100 100 100 100 
Black,19x30 2,819807,2030,203301,11,15,19,0,0,125 125 125 100 100 100 100 100 100 100 
Black,26x37 2,892830,75559,218952,11,14,19,0,0,150 125 125 125 125 100 125 100 125 125 
Black,20-25 2,856238,37429,212578,10,13,18,0,0,125 125 125 100 125 100 125 125 125 
Black,30-35 2,808995,2372,198340,11,13,18,0,0,125 125 125 125 125 125 125 125 125 125 
Black,16x27 2,816050,2696,203161,12,13,18,0,0,150 150 150 125 150 150 150 150 150 150 150 
Black,27x38 2,834111,6475,195247,12,12,18,0,0,175 125 125 125 150 150 150 150 150 150 150 
Black,14-19 2,836444,6583,195627,10,11,16,0,0,125 125 150 150 150 150 150 150 150 
Black,15x24 2,831961,7062,198011,11,11,16,0,0,150 150 150 150 150 150 150 150 150 150 
Black,9-14 2,842218,4366,197941,9,10,16,0,0,150 150 150 150 150 150 150 150 
Black,4-9 2,821298,18222,195741,10,10,16,0,0,150 150 150 150 150 150 150 150 150 
Black,17x28 2,838220,11770,238423,12,10,16,0,0,175 175 175 175 175 175 175 175 175 175 175 
Black,10-15 2,831995,8975,232933,11,9,16,0,0,175 175 175 175 175 175 175 175 175 175 
Black,24x33 2,763096,5919,197555,12,9,16,0,0,200 200 200 200 200 200 200 200 200 200 200 
Black,33x42 2,935906,16709,212526,13,8,16,0,0,225 200 200 200 200 200 200 200 200 200 200 200 
Black,5-10 2,955441,9965,223555,11,7,15,0,0,200 200 200 200 200 200 200 200 200 200 
Black,28x37 2,928700,8288,238624,12,7,15,0,0,225 225 225 225 225 225 225 225 225 225 225 
Black,11-16 2,925799,7624,236904,10,6,15,0,0,225 225 225 225 225 225 225 225 225 
Black,12-17 2,904265,8437,267271,11,6,15,0,0,225 225 225 225 225 225 225 225 225 225 
Black,13-18 2,987265,10458,230505,11,6,15,0,0,225 225 225 225 225 225 250 250 250 250 
Black,17x28 2,1131089,8796,160955,11,6,15,0,0,250 250 250 250 250 250 250 250 250 250 
Black,35x44 2,961923,5314,280615,11,5,15,0,0,275 250 250 250 250 250 250 250 250 250 
Black,28-32 2,1140959,92108,229158,9,4,14,0,0,250 250 250 250 250 250 275 275 
Black,19-24 2,1131328,106470,287049,11,4,14,0,0,250 250 250 250 275 275 300 275 375 375 
Black,24x33 2,1282618,152981,277036,12,4,14,0,0,275 275 275 275 275 275 400 400 400 400 425 
Black,37x46 4,1263186,103411,274583,12,3,14,0,0,425 425 425 425 425 425 450 450 575 575 1450 
Black,25-30 2,1070778,4051,318273,11,2,14,0,1,425 425 450 450 450 450 1475 1475 1475 1475 
Black,32x41 2,982222,17864,257208,16,2,14,0,1,450 450 575 575 1475 1475 1575 1575 1600 1600 1600 1600 1600 1600 1600 
Black,33-38 2,1008038,16956,315187,14,1,14,0,1,575 575 1475 1475 1575 1575 1600 1600 1600 1600 1600 1600 1600 
Black,41-47 4,1110800,11171,253372,14,1,14,0,1,575 575 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 
Black,38x29 2,196,0,0,99,1,14,0,2,1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 
