sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2581933,0,540359,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
Black,11-16 2,2302626,0,724784,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,6-11 2,2521801,0,711972,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,1-6 2,2571586,0,642161,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2001
Black,18-22 2,2289158,0,703486,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,12-18 2,2301217,0,694602,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2001
Black,7-12 2,2371339,0,663075,12,0,20,20,0,0,[0 25 0 0 0 0 0 0 0 0 0 ],2000
Black,2-7 2,2252259,0,685641,13,0,20,20,0,0,[0 25 0 0 0 0 0 0 0 0 0 0 ],2000
Black,19-23 2,2700243,0,586560,14,0,20,20,0,0,[0 25 0 0 0 0 0 0 0 0 0 0 0 ],2001
Black,14x23x34 2,2728298,0,617356,14,0,20,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,9-14 2,2549242,0,611626,12,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,3-9 2,2604838,0,692315,12,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,18-23 2,2437854,0,706164,12,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,21x32x23 2,3143702,0,568048,11,0,18,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
Black,23x34 2,2657735,0,702027,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,12-18 2,2664131,0,705013,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,7-12 2,2646279,0,713208,10,0,15,15,0,0,[0 0 0 25 0 0 0 0 0 ],2000
Black,16-21 2,2688588,0,770103,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2001
Black,11-16 2,2409332,0,726269,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,18-22 2,2437364,0,763190,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,6-11 2,2379427,0,752746,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,20-24 2,2603476,0,690391,11,0,15,15,0,0,[0 0 0 25 0 0 0 0 0 0 ],2000
Black,15x24 2,2939001,0,603992,11,0,15,14,0,0,[0 0 0 0 0 0 0 0 -25 0 ],2000
Black,22x31 2,3253568,0,568097,11,0,14,14,0,0,[0 0 0 0 0 0 -25 0 -25 -25 ],2001
Black,14-19 2,2490698,0,764078,10,0,13,13,0,0,[0 0 0 0 -25 0 -25 -25 -50 ],2000
Black,17x28x37 2,2196402,0,536489,12,0,13,13,0,0,[0 0 -25 0 -25 -25 -50 -50 -75 -50 -100 ],2000
Black,9-14 2,2229846,0,610199,10,0,11,11,0,0,[-25 0 -25 -25 -50 -50 -75 -75 -100 ],2000
Black,14-20 2,2404543,0,576726,11,0,11,11,1,0,[-125 -125 -175 -100 -100 -100 -100 -100 -100 -100 ],2000
Black,19-23 2,2961531,0,1007686,10,0,11,9,1,0,[-175 -175 -175 -100 -100 -100 -100 -100 -100 ],2000
Black,20-24 2,3754476,0,690607,10,0,11,7,1,0,[-225 -100 -100 -100 -100 -100 -100 -100 -125 ],2000
Black,13x24 2,3740912,0,808887,11,0,11,6,1,0,[-100 -100 -100 -100 -100 -100 -125 -100 -100 -100 ],1999
Black,4-9 2,3045526,0,925137,10,0,10,6,0,0,[-100 -100 -100 -100 -125 -100 -100 -100 -100 ],2000
Black,8-12 2,2830972,0,984490,11,0,10,6,0,0,[-100 -100 -100 -100 -100 -100 -100 -100 -100 -100 ],2001
Black,9-13 2,3094329,0,869783,11,0,10,6,0,0,[-100 -100 -100 -100 -100 -100 -100 -100 -100 -100 ],2000
Black,10-14 2,3478725,0,669253,11,0,10,6,0,0,[-100 -100 -100 -75 -100 -75 -100 -100 -100 -100 ],2000
Black,12-17 2,3504682,0,691937,11,0,10,6,0,0,[-100 -75 -100 -75 -100 -100 -100 -100 -100 -100 ],2000
Black,16x7 2,3338316,0,912536,11,0,10,5,0,0,[-100 -100 -100 -100 -125 -100 -100 -100 -100 -100 ],2000
Black,24-29 2,3344881,0,989769,12,0,9,5,0,0,[-100 -100 -125 -100 -100 -100 -100 -100 -125 -125 -125 ],2000
Black,5-10 2,3956638,0,770302,11,0,9,4,0,0,[-125 -125 -125 -125 -125 -125 -125 -125 -125 -125 ],2000
Black,7-11 2,3720045,0,764121,11,0,9,4,0,0,[-125 -125 -125 -125 -125 -125 -125 -125 -125 -125 ],2000
Black,11-16 2,3335644,0,1140849,12,0,9,4,0,0,[-125 -125 -125 -125 -125 -125 -125 -125 -175 -150 -200 ],2001
Black,13-18 2,3400163,0,1065582,14,0,9,4,0,0,[-125 -125 -150 -150 -150 -150 -175 -150 -200 -200 -275 -275 -300 ],2000
Black,10-14 2,3944800,0,958269,13,0,9,3,0,0,[-175 -175 -175 -175 -175 -175 -200 -200 -300 -300 -300 -300 ],2000
Black,16-21 2,4153002,0,1088776,12,0,9,2,0,0,[-175 -175 -175 -175 -200 -200 -300 -300 -300 -300 -325 ],2000
Black,18-22 2,4856266,0,743708,11,0,9,2,0,0,[-175 -175 -300 -300 -300 -300 -300 -300 -325 -325 ],2000
Black,21-26 2,3991844,0,1169142,11,0,9,2,0,0,[-300 -300 -300 -300 -300 -300 -325 -325 -350 -350 ],2001
Black,22-27 2,2910489,0,906297,18,0,9,2,1,0,[-300 -300 -300 -300 -325 -325 -350 -350 -350 -350 -350 -350 -350 -350 -350 -350 -350 ],2000
