sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=25 kingWeight=75 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,7082879,263079,389310,11,0,20,20,0,0,[8 0 5 0 6 -1 5 -2 5 -3 ],1998
White,26x17 1,10356227,344605,439370,12,1,20,20,0,0,[26 6 7 -1 7 -1 5 -3 5 -2 5 ],1997
White,32-27 1,10373522,349172,459947,10,0,19,19,0,0,[9 1 7 -1 5 -3 5 -2 5 ],1999
White,37x28 1,7194451,344778,467880,11,0,18,19,0,0,[7 -1 2 -5 3 -5 5 -5 2 -5 ],2000
White,42-37 1,11122656,374217,480480,10,0,18,18,0,0,[2 -3 5 0 5 -7 0 -5 2 ],1998
White,28x19 1,8555213,401446,459956,12,1,18,18,0,0,[19 -1 -2 -7 0 -5 2 -4 3 -3 4 ],1998
White,33-28 1,11922198,443062,466865,11,0,17,17,0,0,[-2 -7 0 -5 2 -3 3 -3 4 0 ],1998
White,37x28 1,8205620,459686,462638,11,0,16,17,0,0,[0 -5 2 -5 -2 -3 1 0 1 -4 ],1999
White,38-32 1,9730337,433898,455650,10,0,16,16,0,0,[2 -3 5 0 6 0 1 -4 1 ],1999
White,34-30 1,8576888,435529,442623,10,0,16,16,0,0,[2 -3 5 0 5 -4 1 -3 2 ],2178
White,40x29 1,6464071,388470,429292,10,0,15,16,0,0,[5 0 5 -4 1 -3 2 -3 -1 ],2072
White,41-37 1,5929790,353709,409113,9,0,15,15,0,0,[8 1 5 -4 2 -6 -1 -6 ],1999
White,28-23 1,5571475,385131,415778,9,0,15,15,0,0,[6 -1 4 0 0 -4 -1 -5 ],1999
White,32x23 1,5875257,476226,417391,10,0,14,15,0,0,[4 0 -1 -4 -1 -5 -1 -8 -1 ],2027
White,29-24 1,7521028,479210,403927,9,0,14,14,0,0,[8 0 3 -5 1 -8 0 -6 ],2021
White,24x33 1,8083872,654804,397101,10,0,13,14,0,0,[2 -6 -1 -5 -5 -6 -4 -6 0 ],1999
White,33-28 1,10137601,671704,407409,9,0,13,13,0,0,[10 2 1 -4 3 -6 3 -5 ],2000
White,39-33 1,8546856,561695,419303,8,0,13,13,0,0,[10 2 5 -1 5 -5 4 ],1999
