sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,5474640,0,1699667,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],4978
Black,21x32 2,7497710,0,1419315,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],4970
Black,11-16 2,14035393,739107,923023,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],5630
Black,17x26 2,25609200,764526,947731,15,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 25 ],4950
Black,18x27 2,20130511,712889,832290,14,6,18,19,0,0,[50 50 50 50 50 40 50 40 50 50 50 40 50 ],4923
Black,6-11 2,18416464,695571,793915,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 40 50 ],4915
Black,27x18 2,46186647,921198,991084,15,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 75 ],4923
Black,1-6 2,19853924,891618,1004196,14,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 ],4927
Black,18x29 2,15025787,818818,941866,15,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 100 ],4925
Black,11-17 2,10512991,744353,940752,14,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 ],4929
