sep=,
pieceWeight=25 crownWeight=125 pruningWindow=11 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,5309388,125624,552532,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1973
Black,11-16 2,16932388,208997,540899,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],1969
Black,6-11 2,13075576,164608,485713,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],1973
Black,1-6 2,6476172,160285,502576,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1985
Black,18-22 2,8835922,166390,501255,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],1975
Black,12-18 2,5077718,134150,512135,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1974
Black,7-12 2,7983756,144473,477460,14,2,20,20,0,0,[0 0 11 0 0 0 0 0 0 0 0 0 0 ],1985
Black,2-7 2,4569547,124327,432372,15,2,20,20,0,0,[0 0 11 0 0 0 0 0 0 0 0 0 0 0 ],1985
Black,19-23 2,4537449,123269,484020,16,2,20,20,0,0,[0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 ],1985
Black,14x23x34 2,7521338,151674,430288,16,2,20,19,0,0,[25 14 3 0 0 0 0 0 0 0 0 0 0 0 0 ],1985
Black,9-14 2,11821813,151378,440864,14,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1974
Black,3-9 2,10493940,194857,463919,14,0,18,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1982
Black,20x29 2,8281724,141032,452470,16,4,18,18,0,0,[25 14 25 14 3 0 0 0 0 0 0 0 0 0 0 ],1982
Black,22x33 2,8285241,141065,452821,14,2,17,17,0,0,[25 14 3 0 0 0 0 0 0 0 0 0 0 ],1980
Black,18-22 2,8318216,141795,454380,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1982
