sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,10430167,299208,445732,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1976
White,32-27 1,7304562,175466,184776,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],817
White,31-26 1,28148880,766723,1012985,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],5376
White,32-27 1,31441924,693832,582369,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],2920
White,37x28 1,9848404,513903,642815,14,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2929
White,28-23 1,27406247,683944,662881,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2930
White,34x23 1,16542089,705856,575977,15,2,18,19,0,0,[0 -10 0 0 0 0 0 0 0 0 0 0 0 0 ],2922
White,33x22x11 1,24684279,851345,599456,15,2,17,18,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],2928
White,35-30 1,24876983,868735,616323,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2929
White,30-25 1,28037733,859824,598860,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2933
