sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,17818641,773203,1011772,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],5986
Black,21x32 2,30577585,994470,1115154,16,2,20,20,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 0 ],4948
Black,11-16 2,26617295,881487,982137,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],4914
Black,17x26 2,25716604,774390,962293,15,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 25 ],4918
Black,18x27 2,19008927,684130,802721,14,6,18,19,0,0,[50 50 50 50 50 40 50 40 50 50 50 40 50 ],4910
Black,6-11 2,18416431,695564,793912,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 40 50 ],4910
Black,27x18 2,50372285,953386,1017683,16,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 ],4910
Black,1-6 2,17355377,834383,974815,14,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 ],4925
Black,18x29 2,15027309,818932,942079,15,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 100 ],4907
Black,11-17 2,10353641,734437,930700,14,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 ],4926
Black,19x30 2,8744631,691000,902420,13,2,15,19,0,0,[125 125 125 115 105 100 100 100 100 100 100 100 ],4925
Black,26x37 2,10581378,704726,880618,13,4,14,19,0,0,[150 140 130 125 125 115 125 125 125 125 125 125 ],4926
Black,20-25 2,9101115,704578,920000,12,2,13,18,0,0,[125 125 125 115 125 125 125 125 125 125 125 ],4927
Black,17-22 2,7543726,738651,890186,12,0,13,18,0,0,[125 125 125 125 125 125 125 125 125 125 125 ],4925
Black,12x23 2,21624608,874723,819569,14,9,13,17,0,0,[125 125 125 115 105 100 110 100 110 100 110 100 110 ],4925
Black,6-11 2,12083953,782082,873410,13,0,12,17,0,0,[125 125 125 125 125 125 125 125 125 125 125 125 ],4924
Black,7-12 2,8805392,691674,866896,13,0,12,17,0,0,[125 125 125 125 125 125 125 125 125 125 125 125 ],4925
Black,16x27 2,23739306,964022,779415,14,7,12,17,0,0,[150 150 150 140 130 125 135 125 125 125 135 125 135 ],4924
Black,29x38 2,45937010,1265550,982446,17,7,11,17,0,0,[175 165 155 145 150 140 130 125 135 145 150 150 150 150 150 150 ],4923
