sep=,
unoccupiedPromotionLineFieldsWeight=30 pawnWeight=40 kingWeight=120 safePawnWeight=5 safeKingWeight=15 aggregatedDistanceOfPawnToPromotionLineWeight=3 defenderPieceWeight=5 attackPawnWeight=10 centerPawnWeight=10 centerKingWeight=15 mainDiagonalPawnWeight=10 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=10 doubleDiagonalKingWeight=15 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,32-28 1,2191911,0,517974,9,0,20,20,0,0,[0 12 0 8 -5 11 -9 16 ],1998
White,31-26 1,1627584,0,397041,9,0,20,20,0,0,[15 42 10 28 11 29 7 24 ],1999
White,26x17 1,1768644,0,349691,12,0,20,20,0,0,[10 53 12 29 7 38 12 32 12 32 11 ],2000
White,28x19 1,1581785,0,338156,10,0,19,19,0,0,[12 29 7 38 12 37 17 32 12 ],1999
White,33-28 1,1570609,0,290115,9,0,18,18,0,0,[7 38 21 37 20 32 16 28 ],2000
White,37x28 1,1190496,0,222898,9,0,17,18,0,0,[21 37 20 32 16 28 15 28 ],2000
White,42-37 1,1498190,0,261298,7,0,17,17,0,0,[21 33 16 33 2 28 ],2000
White,34-29 1,1439374,0,251643,7,0,17,17,0,0,[26 38 21 33 7 32 ],1999
White,38-32 1,1335307,0,255220,7,0,17,17,0,0,[21 33 13 34 11 23 ],2390
White,39-34 1,1636125,0,306994,8,0,17,17,0,0,[11 53 15 23 5 23 6 ],2000
White,29-23 1,1693312,0,309492,8,0,17,17,0,0,[6 28 21 28 16 23 16 ],2000
White,34x23 1,1565362,0,351233,9,0,16,17,0,0,[21 28 16 23 16 23 9 28 ],2000
White,23x12 1,1832133,0,313817,9,0,16,16,0,0,[28 35 18 34 17 39 -1 16 ],2000
White,32-27 1,1836648,0,314648,7,0,15,15,0,0,[18 34 17 39 -1 16 ],2000
White,27-22 1,1733240,0,295625,9,0,15,15,0,0,[-2 24 7 29 -2 11 2 24 ],2000
White,37x28 1,1771135,0,342597,9,0,14,15,0,0,[7 29 -2 5 2 24 1 28 ],2000
White,22-18 1,1780396,0,319117,8,0,14,14,0,0,[27 29 22 24 22 39 17 ],2000
White,43-39 1,1701880,0,307909,7,0,14,14,0,0,[32 34 27 39 24 43 ],2000
White,41-37 1,1659618,0,313403,7,0,14,14,0,0,[32 44 31 43 29 48 ],2000
White,18-12 1,1582564,0,319225,7,0,14,14,0,0,[37 76 64 71 47 54 ],2000
White,28-23 1,1548801,0,306485,8,0,14,14,0,0,[39 66 34 58 39 49 39 ],2000
White,39-33 1,1633430,0,328768,8,0,14,14,0,0,[54 59 52 54 47 49 39 ],2000
White,44-39 1,1699157,0,344252,8,0,14,14,0,0,[57 61 49 49 39 41 31 ],2001
White,47-42 1,1650454,0,327673,8,0,14,14,0,0,[47 49 39 41 31 46 38 ],2000
White,37x28 1,1622131,0,339171,10,0,14,14,0,0,[36 53 46 53 38 55 43 58 43 ],2000
White,39-34 1,1692367,0,327678,8,0,14,13,0,0,[46 63 48 55 46 58 46 ],1999
White,33x44 1,1712980,0,337740,9,0,13,13,0,0,[36 53 46 58 46 58 36 43 ],1999
White,23-18 1,1862712,0,326703,8,0,13,12,0,0,[61 73 53 65 36 43 40 ],2001
White,28-23 1,1939300,0,311978,8,0,13,12,0,0,[55 58 45 57 40 57 35 ],2000
White,42-37 1,1820274,0,358490,8,0,12,12,0,0,[45 57 40 57 35 47 35 ],2000
White,44-39 1,1689500,0,350130,7,0,12,12,0,0,[45 47 35 47 35 32 ],2000
White,23-19 1,1772684,0,317272,8,0,12,12,0,0,[35 47 39 51 2 27 -13 ],2001
White,18x9 1,1766383,0,370674,10,0,11,12,0,0,[17 19 2 19 -13 9 -9 8 -25 ],2000
White,39-33 1,1847330,0,370608,8,0,10,11,0,0,[12 29 -3 19 1 8 -25 ],1999
White,35x24 1,1820803,0,418912,10,0,10,11,0,0,[-13 -21 -28 7 -25 -30 -37 -45 -57 ],2001
White,37-32 1,1810783,0,415838,8,0,8,10,0,0,[-28 7 -25 -30 -37 -45 -57 ],2000
White,32x21 1,1972717,0,398037,11,0,8,10,0,0,[-25 -30 -37 -45 -57 -45 -57 -56 -72 -50 ],2000
White,48x37 1,2177850,0,410468,10,0,7,9,0,0,[-37 -45 -57 -45 -57 -56 -72 -50 -67 ],2000
White,40-34 1,1982564,0,471514,8,0,7,8,0,0,[-52 -45 -57 -40 -72 -49 -62 ],2000
White,34-29 1,2074778,0,421691,8,0,7,8,0,0,[-37 -30 -52 -45 -57 -40 -72 ],2000
White,36-31 1,1911187,0,429056,8,0,7,8,0,0,[-42 -35 -42 -25 -47 -40 -67 ],2000
White,45-40 1,1697802,0,417579,8,0,7,8,0,0,[-42 -15 -47 -35 -67 -50 -82 ],2000
White,29-23 1,1850872,0,414624,8,0,7,8,0,0,[-52 -30 -58 -50 -82 -70 -94 ],2000
White,37-32 1,1887434,0,451817,8,0,6,8,0,0,[-91 -79 -96 -77 -94 -97 -116 ],2000
White,31-27 1,2053414,0,429808,10,0,6,8,0,0,[-111 -77 -94 -92 -109 -114 -144 -139 -166 ],2000
White,40-34 1,2172030,0,498245,8,0,5,8,0,0,[-111 -109 -131 -114 -156 -139 -166 ],2001
White,49-43 1,1936348,0,480943,9,0,5,8,0,0,[-111 -104 -121 -124 -146 -149 -158 -149 ],2000
White,32-28 1,2019516,0,489662,9,0,5,8,0,0,[-151 -146 -158 -151 -158 -149 -181 -174 ],2000
White,28-22 1,2107014,0,531150,8,0,5,8,0,0,[-136 -129 -146 -141 -181 -174 -222 ],2000
White,22-17 1,2068350,0,508280,9,0,5,8,0,0,[-156 -149 -182 -175 -222 -215 -253 -242 ],2000
White,50-45 1,1939987,0,351816,9,0,5,8,0,0,[-182 -175 -222 -215 -253 -242 -290 -283 ],2001
White,17-12 1,1913911,0,361024,10,0,5,8,0,1,[-284 -274 -303 -278 -290 -283 -330 -328 -360 ],2000
White,45-40 1,1799686,0,373112,10,0,5,8,0,1,[-271 -264 -304 -265 -272 -267 -297 -333 -394 ],1849
White,43-39 1,1660882,0,450754,10,0,5,8,0,1,[-311 -299 -352 -310 -374 -314 -394 -377 -434 ],2000
White,12-7 1,2730365,0,426565,11,0,5,8,0,1,[-231 -224 -284 -262 -336 -316 -355 -348 -383 -409 ],2000
White,40-35 1,2013429,0,506914,12,0,4,8,0,1,[-284 -262 -336 -317 -355 -348 -383 -409 -541 -541 -557 ],2000
White,34-29 1,2506424,0,543360,12,0,4,8,0,1,[-364 -330 -355 -348 -371 -409 -542 -542 -546 -546 -552 ],2000
White,35x24 1,2145862,0,746230,10,0,2,8,0,1,[-355 -348 -370 -408 -541 -541 -546 -546 -552 ],2000
White,24x35 1,2419766,0,762631,11,0,2,7,0,1,[-311 -309 -335 -370 -503 -503 -503 -503 -519 -519 ],2001
White,35-30 1,2547492,0,623220,11,0,2,6,0,1,[-301 -299 -325 -323 -359 -377 -510 -510 -510 -510 ],1999
White,30-24 1,2533409,0,523475,10,0,2,6,0,1,[-325 -323 -359 -366 -416 -419 -456 -461 -508 ],2000
White,24-19 1,2951018,0,459967,9,0,2,6,0,2,[-359 -366 -416 -419 -456 -461 -508 -502 ],2000
White,19-13 1,2105623,0,657004,11,0,2,6,0,2,[-391 -394 -454 -457 -508 -502 -525 -525 -545 -545 ],2000
White,46-41 1,4278753,0,831560,11,0,1,6,0,2,[-453 -456 -510 -514 -545 -545 -545 -545 -545 -545 ],2001
