sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2664206,0,557330,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,21x32 2,2546988,0,664538,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
Black,11-16 2,2960536,0,588156,11,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
Black,17x26 2,2923561,0,563870,12,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],2000
Black,18x27 2,2842558,0,552833,11,0,18,19,0,0,[50 50 50 50 25 50 25 50 50 50 ],1999
Black,6-11 2,2814185,0,557289,10,0,17,19,0,0,[50 50 50 50 50 50 50 50 25 ],2000
Black,27x18 2,2940908,0,632677,12,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 ],2000
Black,1-6 2,2756442,0,638981,11,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 ],2001
Black,18x29 2,2359761,0,675554,12,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],2001
Black,11-17 2,2705276,0,602333,11,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 ],2001
Black,19x30 2,2536432,0,637347,11,0,15,19,0,0,[125 125 100 100 100 100 100 100 100 100 ],2001
Black,26x37 2,2474161,0,642661,10,0,14,19,0,0,[125 125 125 125 100 125 125 125 125 ],2000
Black,20-25 2,2615242,0,645343,9,0,13,18,0,0,[125 125 100 125 125 125 125 125 ],2000
Black,30-35 2,2590049,0,635124,10,0,13,18,0,0,[125 125 125 125 125 125 125 125 125 ],2000
Black,17x28 2,2546483,0,714922,12,0,13,18,0,0,[150 150 125 125 125 125 125 125 125 125 125 ],2001
Black,28x37 2,1482031,0,330653,13,0,12,18,0,0,[150 150 150 150 150 150 150 150 150 150 150 150 ],1056
