sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=50 kingWeight=200 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 pruningWindow=11 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,5405980,87615,437582,11,0,20,20,0,0,[0 -5 0 -6 1 -5 2 -5 2 -5 ],1957
Black,11x22 2,9507250,120129,478463,11,0,20,19,0,0,[-2 -7 1 -7 1 -5 2 -5 2 -5 ],1966
Black,22x31 2,5843439,111509,434402,12,3,19,19,0,0,[42 31 20 9 2 -6 0 -5 2 -6 2 ],1961
Black,12-17 2,6691967,109887,443512,10,0,18,18,0,0,[8 3 10 2 10 3 9 1 8 ],1974
Black,20-25 2,6366279,108021,440110,10,3,18,18,0,0,[0 -3 8 -3 8 0 9 2 10 ],1975
Black,18x29 2,10406432,114109,419828,13,4,18,18,0,0,[58 55 60 56 58 47 49 46 49 38 27 16 ],1975
Black,19x28 2,7431546,152836,438478,12,4,17,17,0,0,[58 56 58 47 36 25 14 5 8 4 9 ],1977
Black,7-11 2,9864269,141016,431451,11,4,16,17,0,0,[58 47 36 25 14 5 8 4 9 1 ],1978
Black,13-19 2,10963895,159489,464013,10,0,16,16,0,0,[8 3 6 3 6 2 5 0 5 ],1974
Black,9-13 2,7432584,108576,417545,10,0,16,16,0,0,[4 -2 6 4 7 1 6 0 5 ],1976
Black,17x28 2,8215912,102705,356646,12,6,16,16,0,0,[56 54 59 48 37 26 37 48 54 43 51 ],1974
Black,1-7 2,8391054,94396,364923,11,6,15,16,0,0,[62 51 40 29 40 51 56 46 51 40 ],1975
Black,8-12 2,6535979,177267,429478,11,0,15,15,0,0,[-24 -26 -25 -30 -26 -31 -24 -26 -20 -26 ],1976
Black,25x34 2,6245684,185278,498446,12,7,15,15,0,0,[18 7 -4 -15 -4 7 18 12 17 6 16 ],1970
Black,12-17 2,6382719,177955,477414,10,4,14,14,0,0,[-24 -28 -17 -6 5 16 20 18 18 ],1972
Black,13x22 2,8919976,216638,486323,10,0,14,14,0,0,[21 17 22 20 21 20 24 22 25 ],1974
Black,19-23 2,9324399,171252,410110,10,0,13,14,0,0,[22 20 21 20 24 22 25 23 25 ],1974
Black,17-21 2,7969079,168301,427850,10,0,13,14,0,0,[28 20 26 24 26 24 25 24 24 ],1974
Black,22-28 2,6589090,152827,425120,10,0,13,14,0,0,[21 17 26 24 23 22 25 24 23 ],1974
Black,11x22 2,10286602,207809,469997,11,0,13,13,0,0,[26 24 23 22 25 24 23 23 24 22 ],1961
Black,7-12 2,7157212,134553,381881,10,0,12,13,0,0,[28 25 29 26 27 24 27 23 25 ],1974
Black,23x34 2,8996211,186782,448866,11,4,12,13,0,0,[72 70 69 58 47 36 25 23 26 22 ],1972
Black,34-40 2,6605196,137299,392414,11,3,11,13,0,0,[72 61 50 39 32 30 33 29 31 27 ],1973
Black,12-17 2,6910231,160622,448144,10,0,11,12,0,0,[31 28 32 30 33 29 31 27 29 ],1973
Black,16-21 2,5980928,137834,430065,10,0,11,12,0,0,[28 26 30 29 27 26 29 25 29 ],1972
