sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=25 kingWeight=75 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2373912,0,542115,10,0,20,20,0,0,[0 5 0 6 -1 5 -2 5 -2 ],1991
White,26x17 1,1920969,0,395056,11,0,20,20,0,0,[2 7 -1 7 -1 5 -2 5 -1 5 ],2001
White,34-30 1,1886344,0,370087,9,0,19,19,0,0,[-1 13 0 5 -2 10 1 6 ],2000
White,30x19 1,1753035,0,357299,11,0,19,19,0,0,[0 5 -10 27 5 10 2 5 0 7 ],1999
White,35-30 1,1745900,0,307293,9,0,18,18,0,0,[-10 29 7 12 4 5 0 7 ],1999
White,32-28 1,1347811,0,251923,9,0,18,18,0,0,[-12 0 -8 2 -4 7 0 5 ],2000
White,37x28x17 1,1398786,0,265599,10,0,17,18,0,0,[-3 2 -9 7 2 5 -3 3 -2 ],2196
White,33-28 1,1616812,0,314359,8,0,16,16,0,0,[-9 7 2 5 -3 3 -2 ],2000
White,40x29 1,1953993,0,359512,8,0,15,16,0,0,[2 5 -24 2 -2 -1 -3 ],2000
White,28x19 1,1803559,0,287075,10,0,15,15,0,0,[-24 2 -2 -1 -2 -1 -2 -1 -3 ],1804
White,38x29 1,2013523,0,388369,8,0,13,14,0,0,[-2 -1 -2 -1 -2 -1 -3 ],2000
White,29-23 1,2223468,0,338741,7,0,13,13,0,0,[3 4 0 3 -1 0 ],2001
White,36-31 1,2300915,0,336452,7,0,13,13,0,0,[3 4 0 3 -1 3 ],2000
White,39-33 1,2280481,0,348085,8,0,13,13,0,0,[-7 3 -5 3 1 1 0 ],2001
White,42x31 1,2233411,0,350803,8,0,12,13,0,0,[-10 -2 -4 1 0 2 1 ],1999
White,31-26 1,2335014,0,345126,7,0,12,12,0,0,[-1 4 2 4 2 3 ],2000
White,33-29 1,2341931,0,348201,7,0,12,12,0,0,[2 4 3 4 -2 -1 ],2000
White,41-36 1,2347350,0,349437,7,0,12,12,0,0,[3 4 5 5 0 1 ],2000
White,43-38 1,2336081,0,355845,7,0,12,12,0,0,[7 6 3 6 0 3 ],2000
White,38-32 1,2191975,0,361659,7,0,12,12,0,0,[6 11 8 10 4 9 ],2000
White,23x12 1,2497184,0,384454,11,0,12,12,0,0,[9 28 4 9 -3 2 -5 0 -1 2 ],2000
White,26x17 1,2509894,0,386247,9,0,11,11,0,0,[4 9 -3 2 -5 0 -1 2 ],2000
White,36-31 1,2449703,0,377423,7,0,10,10,0,0,[-3 2 -5 0 -1 2 ],2000
White,31-26 1,2275168,0,361277,7,0,10,10,0,0,[-3 5 -3 2 -2 5 ],2000
White,44-39 1,2436782,0,378577,8,0,10,10,0,0,[-3 6 -2 8 -3 5 0 ],2000
White,29x20 1,2396037,0,390643,10,0,10,10,0,0,[5 10 -3 5 0 -3 -4 3 1 ],2000
White,32-27 1,2429609,0,395912,8,0,9,9,0,0,[-3 5 0 -3 -4 3 1 ],2000
White,26x37 1,2279992,0,451321,9,0,8,9,0,0,[0 -3 -4 2 1 -2 -1 2 ],2000
White,39-33 1,2535825,0,412714,8,0,8,8,0,0,[-4 3 1 2 0 6 3 ],2000
