sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,4685241,244981,461977,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1966
Black,21x32 2,8566376,411669,439984,15,2,20,20,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],1934
Black,11-16 2,4308663,267603,265646,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1871
Black,17x26 2,4972818,229538,326623,14,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 ],1885
Black,18x27 2,5575389,222490,279393,13,5,18,19,0,0,[50 50 50 50 50 40 50 40 50 50 50 40 ],1884
Black,6-11 2,5882361,222186,277006,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 40 50 ],1882
Black,27x18 2,9135377,346063,337810,14,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 ],1894
Black,1-6 2,6022878,300234,325432,13,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 ],1890
Black,18x29 2,3715234,271556,348755,14,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 ],1890
Black,11-17 2,3165547,262831,338490,13,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 ],1892
Black,19x30 2,2803822,242238,328659,12,2,15,19,0,0,[125 125 125 115 105 100 100 100 100 100 100 ],1893
Black,26x37 2,2988880,247222,340599,12,4,14,19,0,0,[150 140 130 125 125 115 125 125 125 125 125 ],1892
Black,30-35 2,2867383,224727,319676,11,2,13,18,0,0,[125 125 125 115 125 125 125 125 125 125 ],1890
Black,6-11 2,2566659,233596,334621,12,0,13,18,0,0,[125 125 125 125 125 125 125 125 125 125 125 ],1873
Black,16x27 2,2732933,245368,318325,14,2,13,18,0,0,[150 150 150 140 150 150 150 150 150 150 150 150 150 ],1893
Black,27x38 2,7184062,380082,367541,17,2,12,18,0,0,[175 165 155 150 150 150 150 150 150 150 150 150 150 150 150 150 ],1893
Black,20x29 2,7234086,381875,369027,15,0,11,16,0,0,[150 150 150 150 150 150 150 150 150 150 150 150 150 150 ],1893
Black,29x38 2,6948605,376145,359127,13,2,10,16,0,0,[175 165 155 150 150 150 150 150 150 150 150 150 ],1894
Black,11-16 2,6915561,373982,356886,11,0,9,15,0,0,[150 150 150 150 150 150 150 150 150 150 ],1891
Black,7-11 2,9900018,383436,353595,11,3,9,15,0,0,[150 150 150 150 160 170 175 175 175 165 ],1893
Black,16x27 2,10862326,419709,371174,13,0,9,15,0,0,[175 175 175 175 175 175 175 175 175 175 175 175 ],1895
Black,2-7 2,12886290,412781,370241,12,0,8,15,0,0,[175 175 175 175 175 175 175 175 175 175 175 ],1891
