sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=100 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2266970,38129,193019,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1975
Black,21x32 2,2340685,63576,226402,14,2,20,20,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 0 ],1983
Black,11-16 2,3110939,60741,215171,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1981
Black,18x29 2,2293475,54530,186799,14,4,19,19,0,0,[50 30 50 30 10 0 0 0 0 0 0 0 0 ],1981
Black,19x28 2,3687032,65386,185274,13,2,18,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1957
Black,6x17 2,3991623,66739,188861,11,0,17,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1981
Black,7-11 2,3108039,68322,192256,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1981
Black,12-18 2,3418211,66237,197828,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1979
Black,8-12 2,2979639,56124,180761,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
Black,13-19 2,3067208,68533,198277,10,2,16,16,0,0,[0 0 20 0 0 0 10 0 0 ],1980
Black,9-13 2,2200775,52393,189629,9,2,16,16,0,0,[0 0 20 0 0 0 0 0 ],1975
Black,17-22 2,1731070,53380,200998,9,2,16,16,0,0,[0 0 20 0 0 0 0 0 ],1976
Black,22x31 2,2725747,61491,191939,11,2,16,16,0,0,[50 30 10 0 0 0 0 0 0 0 ],1981
Black,11-17 2,2451527,56274,174062,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1980
Black,16-21 2,2404922,57801,192292,9,2,15,15,0,0,[0 0 20 0 0 0 0 0 ],1982
Black,18-22 2,2326122,55679,193220,10,4,15,15,0,0,[0 0 20 0 20 0 0 0 0 ],1978
Black,12-18 2,2335087,52964,195419,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1979
Black,22-27 2,2029109,40500,182566,10,2,15,15,0,0,[0 0 0 0 20 0 0 0 0 ],1978
Black,1-6 2,2252776,40239,171628,11,3,15,15,0,0,[0 0 0 0 20 0 0 0 0 -20 ],1977
Black,6-11 2,1858599,54180,209905,11,4,15,15,0,0,[-20 -20 0 20 30 10 -10 -20 -10 -20 ],1977
Black,17x28x39 2,2244340,48380,183259,14,9,15,15,0,0,[80 60 40 20 0 -20 -40 -60 -70 -90 -90 -110 -100 ],1978
Black,19-24 2,2331065,50613,197256,12,7,13,13,0,0,[-20 -40 -60 -80 -70 -90 -70 -90 -90 -110 -100 ],1979
Black,13-19 2,2328796,58216,194177,12,8,13,12,0,0,[-70 -90 -100 -120 -100 -120 -100 -120 -100 -120 -120 ],1977
Black,27-32 2,2236196,74404,227801,12,6,13,12,0,0,[-70 -90 -100 -120 -100 -120 -100 -120 -120 -130 -120 ],1978
Black,2-7 2,2626070,73822,219486,11,5,13,12,1,0,[-100 -120 -100 -120 -120 -120 -120 -140 -140 -160 ],1979
Black,4-9 2,10820674,162719,242777,12,4,13,9,1,0,[-290 -310 -310 -310 -310 -330 -340 -340 -340 -360 -340 ],1980
Black,24-30 2,3169769,128199,235627,15,4,13,9,1,0,[-310 -310 -310 -330 -330 -350 -330 -310 -310 -310 -310 -310 -310 -310 ],1978
Black,20-24 2,3717070,104420,203776,14,2,13,8,1,0,[-360 -360 -360 -360 -340 -320 -310 -310 -310 -310 -310 -310 -310 ],1976
Black,14x25 2,5679047,199900,302024,15,3,13,7,1,0,[-360 -360 -340 -320 -310 -310 -310 -310 -310 -310 -310 -310 -310 -330 ],1977
Black,9x20 2,5244168,197437,286071,13,1,12,6,1,0,[-310 -310 -310 -310 -310 -310 -310 -310 -310 -310 -310 -330 ],1973
Black,3-8 2,9535511,201198,299660,13,3,11,6,0,0,[-310 -310 -310 -310 -310 -310 -310 -310 -310 -330 -310 -330 ],1976
Black,8-12 2,11597176,307519,374496,13,4,11,6,0,0,[-330 -330 -330 -330 -330 -330 -330 -350 -330 -350 -360 -380 ],1978
Black,10-14 2,8354317,262737,343515,13,8,11,6,0,0,[-330 -330 -330 -350 -330 -350 -360 -380 -360 -380 -360 -380 ],1973
Black,12-17 2,5239538,127288,227796,12,8,11,6,0,0,[-330 -350 -360 -380 -360 -380 -360 -380 -360 -380 -380 ],1979
