sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2895200,0,906300,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2719
White,32-27 1,2334937,0,733227,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2173
White,37x28 1,1821876,0,588816,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1703
White,28-23 1,5264011,0,1757487,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],4718
White,34x23 1,471726,0,138403,12,0,18,19,0,0,[-25 25 0 0 0 0 0 0 0 0 0 ],492
White,33x22x11 1,1115604,0,360013,12,0,17,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],990
White,35-30 1,14122881,0,4615797,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],12089
White,30-25 1,18807495,0,6313018,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],16885
White,36-31 1,10668330,0,3634161,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],9568
White,31-27 1,15236012,0,5103590,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],13138
White,38-32 1,19709430,0,5863823,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],17058
White,32-28 1,14520484,0,4592759,12,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],13186
White,42-37 1,27596956,0,8926400,12,0,16,16,0,0,[0 0 -25 0 -25 0 0 0 0 0 0 ],24964
White,37-31 1,13018886,0,4174917,12,0,16,16,0,0,[0 0 -25 0 0 0 0 0 0 0 0 ],12008
White,40-34 1,6568219,0,2041597,12,0,16,16,0,0,[0 0 -25 -25 -25 -25 -25 0 0 0 0 ],5807
White,27x16 1,739162,0,221563,12,0,16,16,0,0,[25 25 0 0 0 25 25 25 25 25 25 ],705
White,26x17x6 1,267042,0,73268,12,0,16,15,0,0,[75 100 75 100 100 100 100 100 75 100 100 ],241
White,6x17 1,1820439,0,524602,12,0,16,13,0,0,[75 100 100 100 100 100 75 100 100 100 100 ],1587
White,16x27 1,875927,0,285699,12,0,15,12,0,0,[100 100 100 100 75 100 100 100 100 100 100 ],690
White,27-21 1,6547090,0,2218804,12,0,15,11,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],5221
White,21x12x23 1,1033930,0,349463,12,0,15,11,0,0,[150 150 150 175 175 200 200 250 200 200 200 ],826
White,23x12 1,1126641,0,392283,12,0,15,9,0,0,[175 175 175 200 200 275 275 300 275 275 275 ],819
White,12-7 1,15433407,0,5213206,12,0,15,8,0,0,[175 225 225 275 275 300 300 325 300 300 275 ],11022
White,7-2 3,13294827,0,4474173,12,0,15,8,0,0,[300 300 300 325 325 325 325 350 350 350 350 ],10230
White,2x30 3,555761,0,188151,12,0,15,8,1,0,[325 350 325 375 350 375 350 375 375 375 375 ],397
White,30x8 3,1424776,0,497245,12,0,15,7,1,0,[350 375 350 375 350 375 375 375 375 375 375 ],844
White,25x14x23x12 1,6043878,0,2131598,12,0,15,6,1,0,[425 425 425 450 450 550 550 550 550 575 575 ],4162
White,12-7 1,34342277,0,12272833,12,0,15,3,1,0,[425 450 450 550 550 550 550 575 575 600 600 ],23762
White,7-1 3,21183156,0,7304273,12,0,15,3,1,0,[550 550 550 550 550 575 575 600 600 600 600 ],14196
White,8x24 3,2738195,0,927494,12,0,15,3,2,0,[575 575 575 575 575 600 600 600 600 625 625 ],1810
White,1-6 3,4912502,0,1657680,12,0,15,2,2,0,[575 575 575 575 575 600 600 625 625 625 625 ],3303
White,24x13 3,165646,0,50214,12,0,15,2,2,0,[600 600 600 600 600 625 625 625 625 625 625 ],145
White,6-1 3,311807,0,101564,12,0,15,1,2,0,[600 600 600 625 625 625 625 625 625 625 625 ],235
White,13x30 3,33,0,0,12,0,15,1,2,0,[625 625 625 625 625 625 625 625 625 625 625 ],13
Black,16-21 2,2649948,0,551433,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2151
Black,21x32 2,717475,0,125688,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],534
Black,11-16 2,4934945,0,847250,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],3498
Black,17x26 2,2640406,0,471520,12,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],1955
Black,18x27 2,3478953,0,634041,12,0,18,19,0,0,[50 50 50 50 25 50 25 50 50 50 25 ],2608
Black,6-11 2,29748619,0,5300485,12,0,17,19,0,0,[50 50 50 50 50 50 50 50 25 50 25 ],21570
Black,27x18 2,2244041,0,366816,12,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 ],1463
Black,1-6 2,6059999,0,1212568,12,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 ],4493
Black,18x29 2,1098232,0,201123,12,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],820
Black,11-17 2,3531244,0,794531,12,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],2890
Black,19x30 2,4958811,0,1155460,12,0,15,19,0,0,[125 125 100 100 100 100 100 100 100 100 100 ],4103
