sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,10367105,293428,435054,14,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1977
White,32-27 1,17344883,428834,448195,15,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],2040
White,37x28 1,9075861,443860,495309,14,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1963
White,28-23 1,25065910,583626,505634,14,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1977
White,34x23 1,13987728,572027,491005,15,2,18,19,0,0,[0 -10 0 0 0 0 0 0 0 0 0 0 0 0 ],2132
White,33x22x11 1,21468770,682673,478563,15,2,17,18,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],1950
White,35-30 1,22033415,715754,498750,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1974
White,30-25 1,22800079,709522,500794,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1980
White,36-31 1,53220416,803195,505827,14,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1974
White,31-27 1,26067021,712866,487972,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1977
White,38-32 1,24640041,696871,501175,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1979
White,32-28 1,20366072,682806,503956,13,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1980
White,41-36 1,15154349,545242,486345,12,4,16,16,0,0,[0 0 0 -10 0 -10 0 0 0 0 0 ],1978
White,46-41 1,20846120,526604,459216,12,5,16,16,0,0,[0 0 0 -10 -20 -25 -25 -25 -15 -25 -15 ],1978
