sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=200 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,1870201,38170,190030,11,0,20,20,0,0,[0 -10 0 -5 5 -5 5 -10 5 -10 ],1947
Black,11x22 2,2862210,52072,206012,11,0,20,19,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 -10 ],1984
Black,22x31 2,2006536,45069,193051,11,2,19,19,0,0,[45 25 5 -10 5 -5 5 -10 5 -10 ],1967
Black,7-11 2,2710207,46538,194578,10,0,18,18,0,0,[0 -10 5 -5 5 -10 5 -10 0 ],1982
Black,16-21 2,2443245,45196,208566,9,0,18,18,0,0,[0 -10 0 -5 0 -10 0 -15 ],1980
Black,11x22 2,1793676,41788,162895,10,0,18,17,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 ],1983
Black,20-25 2,1646109,43837,182913,11,2,17,17,0,0,[-5 -25 -5 -15 0 -10 0 -10 0 -10 ],1979
Black,12x21 2,2513225,48826,180454,10,0,17,16,0,0,[-5 -15 -5 -10 0 -10 0 -10 5 ],1981
Black,19-23 2,2702789,41879,190436,9,0,16,16,0,0,[-5 -10 5 -5 0 -10 5 -10 ],1982
Black,14x23 2,2181988,52355,186062,11,0,16,15,0,0,[0 -5 0 -10 0 -10 0 -10 0 -10 ],1983
Black,21-26 2,1737759,41804,168307,10,0,15,15,0,0,[0 -5 5 -10 0 -10 5 -10 5 ],1977
Black,23x34 2,2142897,48077,181363,11,3,15,15,0,0,[50 30 10 -10 0 -10 0 -5 5 0 ],1979
Black,25x34 2,2609451,57225,168815,11,3,14,14,0,0,[50 30 10 -10 0 -5 5 0 5 0 ],1983
Black,18-23 2,2784413,59737,176409,9,0,13,13,0,0,[0 -10 0 -5 5 0 5 0 ],1981
Black,13x22 2,4216086,92626,211405,11,0,13,12,0,0,[0 -5 0 0 5 0 5 -5 0 -5 ],1997
Black,26x37 2,4567451,72708,189525,11,3,12,12,0,0,[60 40 20 0 10 0 15 0 0 -5 ],1978
Black,8-12 2,4628328,73555,192011,9,0,11,11,0,0,[10 0 10 0 15 0 0 -5 ],1980
Black,9-13 2,3461583,67677,184547,9,1,11,11,0,0,[10 0 15 -5 0 -5 5 -10 ],1981
Black,22x33 2,2601822,80361,201849,11,3,11,11,0,0,[60 40 20 0 5 -5 0 -5 0 0 ],1980
Black,12-18 2,2695712,82358,205364,9,0,10,10,0,0,[-5 -5 5 -5 0 -5 0 0 ],1965
Black,13-19 2,3085871,84502,205113,9,0,10,10,0,0,[0 -15 -5 -5 0 0 5 5 ],1981
Black,10-14 2,2689849,70167,202852,9,0,10,10,0,0,[-5 -5 0 0 5 5 20 5 ],1990
Black,1-7 2,3178914,81380,198286,9,2,10,10,0,0,[5 -5 10 0 15 5 25 5 ],1982
Black,7-11 2,2169607,58676,186522,9,0,10,10,0,0,[-30 -30 -25 -25 -20 -20 -15 -20 ],1981
Black,2-7 2,2661042,78369,204738,10,0,10,10,0,0,[-25 -30 -20 -30 -15 -20 -15 -15 -15 ],1980
Black,11-17 2,2588450,64738,194289,9,1,10,10,0,0,[-50 -50 -35 -35 -15 0 15 5 ],1980
Black,7x16 2,4713962,75914,206243,10,4,10,10,0,0,[-10 -10 0 5 25 45 65 60 80 ],1980
Black,15x24 2,5040736,69007,191269,10,4,9,10,0,0,[50 50 60 65 85 105 125 125 145 ],1979
Black,18-23 2,2124060,63609,197598,9,3,8,10,0,0,[55 60 80 100 120 125 140 135 ],1978
Black,23x32 2,2523402,87742,226997,10,3,8,10,0,0,[120 110 130 125 145 135 155 155 165 ],1980
Black,6-11 2,3121475,81391,224728,10,3,7,10,0,0,[155 145 155 145 165 150 165 145 165 ],1983
Black,19-23 2,3488444,54683,190431,10,3,7,10,0,0,[155 145 155 145 165 155 175 160 180 ],1982
Black,32-38 2,4106250,131076,271613,12,9,7,10,0,0,[150 130 150 170 190 210 230 210 190 170 155 ],1981
Black,38x49 4,13968286,134370,281205,14,7,7,8,0,0,[205 210 230 245 265 245 225 205 185 165 165 165 180 ],1986
Black,4x15 2,9932791,120673,255144,12,6,6,8,0,1,[250 250 270 250 230 210 190 170 165 165 180 ],1978
Black,49x40 4,13306004,160345,267372,14,8,5,8,0,1,[355 335 315 295 275 255 235 215 195 180 185 180 195 ],1977
Black,16-21 2,13342237,161549,269962,12,0,4,7,0,0,[150 150 155 160 165 165 180 180 185 180 195 ],1955
Black,24-30 2,7762040,152719,280392,11,2,4,7,0,0,[150 155 175 175 180 180 185 175 195 190 ],1979
Black,30-34 2,12941637,199992,271714,11,5,4,7,0,0,[155 145 155 150 170 175 195 215 235 255 ],1977
Black,3-8 2,8441139,209743,373768,12,7,4,7,0,0,[150 150 155 160 180 200 220 240 260 280 300 ],1981
Black,17x28 2,35976256,220107,307802,14,8,4,7,0,0,[195 215 220 220 225 230 250 270 290 310 330 350 370 ],1980
Black,8-12 2,15689839,256744,338784,13,9,3,7,0,0,[225 220 240 230 250 270 290 310 330 350 370 390 ],1980
Black,11-17 2,12952296,239282,338040,13,7,3,7,0,0,[225 230 245 245 265 255 275 295 315 335 355 375 ],1973
Black,12-18 2,16748372,202823,306670,14,9,3,7,0,0,[230 225 230 240 260 280 300 320 340 360 380 400 420 ],1970
Black,5-10 2,22570479,271552,392199,17,13,3,7,0,0,[220 240 245 240 260 280 300 320 340 360 380 400 420 440 460 480 ],1994
Black,10-14 2,27492769,243457,355116,16,11,3,7,0,0,[220 220 225 225 245 265 285 305 325 345 365 385 405 425 445 ],1967
Black,18-22 2,9978107,315191,432748,14,9,3,7,0,0,[220 225 240 240 260 280 300 320 340 360 380 400 420 ],1979
