sep=,
unoccupiedPromotionLineFieldsWeight=50 pawnWeight=50 kingWeight=250 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,4319947,55852,227498,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1976
White,32-27 1,4267962,52710,186935,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1969
White,37x28 1,2315846,61908,229249,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1965
White,28-23 1,4223610,63693,209655,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1977
White,34x23 1,3104381,62908,198863,14,2,18,19,0,0,[0 -20 0 0 0 0 0 0 0 0 0 0 0 ],1978
White,33x22x11 1,4981387,68533,199458,13,2,17,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1970
White,35-30 1,3353695,59502,175424,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,30-25 1,3807841,61773,192945,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,36-31 1,3018594,57415,187404,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,31-27 1,2958669,64236,206704,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,38-32 1,2863428,64558,208946,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1983
White,32-28 1,1775857,58171,193228,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,26-21 1,2600554,57576,174985,10,4,16,16,0,0,[0 -20 -40 -50 -50 -50 -30 -50 -50 ],1977
White,28-22 1,2134969,57866,184266,10,6,15,16,0,0,[-50 -50 -50 -70 -50 -70 -50 -70 -50 ],1983
White,40-35 1,2065483,61105,199747,10,4,15,16,0,0,[0 0 0 -20 0 -20 0 0 0 ],1979
White,35-30 1,2426706,71702,211088,10,4,15,16,0,0,[50 50 50 30 50 30 50 50 50 ],1978
White,30-24 1,2621437,58512,200067,11,6,15,16,0,0,[50 30 10 0 20 0 20 0 0 0 ],1979
White,39-33 1,1735605,45211,192042,12,2,14,16,0,0,[0 -20 0 0 0 0 0 0 0 0 0 ],1980
White,42x33x22 1,2410371,66986,204739,11,4,12,16,0,0,[0 0 0 0 0 -20 -40 -50 -30 -50 ],1979
White,22-17 1,3699971,68568,215492,11,6,12,14,0,0,[0 0 0 -20 -40 -50 -30 -50 -30 -50 ],1982
White,41-36 1,2324485,60843,197312,11,0,10,14,0,0,[-100 -100 -100 -100 -100 -100 -100 -100 -100 -100 ],1983
White,36x27 1,2702727,61849,211244,12,2,10,14,0,0,[-50 -50 -50 -50 -50 -50 -50 -70 -90 -100 -100 ],1980
White,27-21 1,3671024,69373,208384,11,2,10,13,0,0,[-50 -50 -50 -50 -50 -70 -90 -100 -100 -100 ],1955
White,43-38 1,3288224,67970,213659,10,0,9,13,0,0,[-100 -100 -100 -100 -100 -100 -100 -100 -100 ],1979
White,38-33 1,3144037,71575,213250,10,0,9,13,0,0,[-100 -100 -100 -100 -100 -100 -100 -100 -100 ],1979
White,33-28 1,3139025,70245,218482,10,2,9,13,0,0,[-100 -100 -100 -100 -100 -100 -100 -120 -140 ],1980
White,44-39 1,5655293,78728,210289,11,3,8,13,0,0,[-150 -150 -150 -150 -150 -150 -150 -170 -150 -170 ],1966
White,39-33 1,3164551,70074,209075,10,2,8,13,0,0,[-150 -150 -150 -150 -150 -150 -150 -170 -190 ],1976
White,33-28 1,3159421,61663,207199,10,2,8,13,0,0,[-150 -150 -150 -150 -150 -150 -150 -170 -190 ],1981
White,45-40 1,5931537,80685,212432,11,3,7,13,0,0,[-200 -200 -200 -200 -200 -220 -240 -250 -250 -270 ],1979
White,40-35 1,4045293,87278,215059,10,4,7,13,0,0,[-200 -200 -200 -220 -240 -250 -250 -270 -250 ],1979
White,48-43 1,4209000,66976,211803,11,5,7,13,0,0,[-200 -200 -200 -220 -240 -260 -250 -270 -290 -300 ],1984
White,43-39 1,2454413,60067,200041,10,4,7,13,0,0,[-250 -250 -250 -270 -250 -270 -290 -300 -300 ],1977
White,25x14 1,8781757,131351,288421,14,4,7,13,0,0,[-200 -220 -240 -250 -250 -250 -250 -250 -250 -250 -250 -270 -290 ],1969
White,35-30 1,8527493,129048,281612,12,2,6,12,0,0,[-250 -250 -250 -250 -250 -250 -250 -250 -250 -270 -290 ],1976
White,39-34 1,4343989,84582,236873,11,4,5,12,0,0,[-300 -300 -300 -320 -340 -350 -350 -370 -390 -400 ],1977
White,47-42 1,4295163,84885,233940,11,4,5,12,0,0,[-300 -320 -340 -350 -350 -370 -390 -400 -400 -400 ],1979
White,34-29 1,6297859,69989,235801,11,3,5,12,0,0,[-350 -350 -350 -370 -390 -400 -400 -400 -400 -420 ],1980
White,42-37 1,4579398,111930,257263,11,5,4,12,0,0,[-400 -400 -400 -420 -440 -450 -450 -470 -490 -510 ],1980
White,37-31 1,3925092,86599,260282,12,8,4,12,0,0,[-400 -420 -440 -450 -450 -470 -490 -510 -530 -550 -570 ],1977
White,46-41 1,6325529,130430,246269,16,12,3,12,0,0,[-500 -500 -500 -520 -540 -560 -580 -600 -620 -640 -660 -680 -700 -720 -740 ],1979
White,49-43 1,5649316,119654,259482,13,8,2,12,0,1,[-750 -770 -790 -810 -830 -850 -870 -890 -900 -900 -900 -920 ],1976
White,43-38 1,5487535,119146,221330,12,10,2,12,0,1,[-750 -770 -790 -810 -830 -850 -870 -890 -910 -930 -950 ],1979
White,38-33 1,10830977,220868,211990,13,10,2,12,0,1,[-750 -770 -790 -810 -830 -850 -870 -890 -910 -930 -950 -950 ],1994
White,50-44 1,11118076,335263,307487,15,8,1,12,0,1,[-850 -870 -890 -910 -930 -950 -950 -950 -950 -950 -950 -970 -990 -1010 ],1978
White,44-39 1,14424301,444335,281367,15,10,1,12,0,1,[-850 -870 -890 -910 -930 -950 -950 -970 -990 -1010 -1030 -1050 -1050 -1050 ],1979
White,39x48 1,38286906,418502,308691,15,13,1,12,0,1,[-750 -770 -790 -810 -830 -850 -870 -890 -910 -930 -950 -970 -990 -1010 ],1975
White,48-42 1,99231846,290344,235230,15,5,1,11,0,1,[-800 -820 -840 -860 -880 -900 -900 -900 -900 -900 -900 -900 -900 -900 ],1981
White,42-37 1,302707254,329038,219191,18,5,1,11,0,1,[-800 -820 -840 -860 -880 -900 -900 -900 -900 -900 -900 -900 -900 -900 -900 -900 -900 ],1984
Black,16-21 2,2637002,44298,216771,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1974
Black,21x32 2,2426420,63259,233318,14,2,20,20,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 0 ],1981
Black,11-16 2,2506760,57162,215708,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1980
Black,18x29 2,2437778,53158,188431,14,4,19,19,0,0,[50 30 50 30 10 0 0 0 0 0 0 0 0 ],1981
Black,19x28 2,3474493,60814,179508,13,2,18,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1976
Black,6x17 2,3754879,62760,184032,11,0,17,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1976
Black,7-11 2,2722512,56666,179986,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1969
Black,12-18 2,3053241,59883,198600,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1974
Black,8-12 2,3695961,67063,203328,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1981
Black,13-19 2,2177205,59391,197285,10,2,16,16,0,0,[0 0 20 0 0 0 0 0 0 ],1982
Black,9-13 2,1982760,49611,182679,10,2,16,16,0,0,[0 0 20 0 0 0 0 0 0 ],1977
Black,18-23 2,2054610,54087,185636,11,4,16,16,0,0,[0 0 20 40 50 50 50 30 50 50 ],1982
Black,17x26 2,2282680,61608,196737,11,6,16,16,0,0,[50 50 50 50 70 50 70 50 70 50 ],1980
Black,1-6 2,2043867,59637,177745,9,5,15,16,0,0,[50 50 70 90 100 80 100 80 ],1980
Black,2-7 2,2885767,58773,198146,10,6,15,16,0,0,[0 0 20 40 50 30 50 30 10 ],1978
Black,12-17 2,2149243,53855,196896,11,6,15,16,0,0,[-50 -50 -30 -10 0 -20 0 -20 0 0 ],1977
Black,17x28 2,1782289,44756,191687,12,4,15,16,0,0,[0 0 20 0 20 0 0 0 0 0 0 ],1980
Black,20x29x38 2,4139495,69269,213725,13,10,14,16,0,0,[100 80 60 40 20 0 20 40 50 30 50 30 ],1981
Black,7-12 2,2182796,60180,188443,10,4,12,14,0,0,[0 0 0 0 20 40 50 30 50 ],1978
