sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=25 kingWeight=75 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,5664175,239825,434114,11,0,20,20,0,0,[0 -5 0 -6 1 -5 2 -5 3 -5 ],2047
Black,11x22 2,8291566,317328,407516,11,0,20,19,0,0,[-2 -7 1 -7 1 -5 3 -5 2 -5 ],1998
Black,12-17 2,7908525,292112,418776,11,0,19,19,0,0,[11 3 8 -5 6 -5 4 -4 2 -7 ],1998
Black,19-23 2,7016750,299485,423089,11,0,19,19,0,0,[3 -5 9 -6 2 -3 4 -4 2 -7 ],1998
Black,14x23 2,6656806,316655,421112,11,0,19,18,0,0,[2 -6 2 -3 2 -4 1 -7 -1 -7 ],1999
Black,17-21 2,7501740,332126,407595,10,0,18,18,0,0,[11 3 4 -1 4 -1 8 -1 8 ],1999
Black,21-26 2,4769125,296555,426291,11,1,18,18,0,0,[15 7 18 -2 15 3 11 3 11 1 ],1998
Black,26x37 2,7242772,378919,410772,13,0,18,18,0,0,[26 7 15 7 13 5 11 3 9 1 8 0 ],1999
Black,8-12 2,7160613,371134,401693,11,0,17,17,0,0,[15 7 13 5 11 3 9 1 8 0 ],2000
Black,13-19 2,7374206,337536,412164,10,0,17,17,0,0,[15 7 17 8 14 3 13 3 7 ],1999
Black,12-17 2,5535052,332427,417549,10,0,17,17,0,0,[17 9 15 7 13 5 9 3 8 ],1999
Black,17-21 2,3934955,281659,441801,11,3,17,17,0,0,[13 5 15 7 27 8 28 8 23 10 ],1998
Black,21x32 2,5741106,350578,420342,13,3,17,17,0,0,[61 41 45 37 43 35 43 39 59 65 73 53 ],1999
Black,2-8 2,5922524,358991,431322,11,2,16,16,0,0,[45 37 43 35 43 39 59 65 73 53 ],1998
Black,20-25 2,6031033,312932,446775,11,0,16,16,0,0,[15 7 13 5 11 6 9 5 9 0 ],1999
Black,9-13 2,7701419,302794,446091,12,0,16,16,0,0,[47 39 47 37 43 36 41 36 41 33 39 ],1999
Black,8-12 2,10974887,345516,452396,11,0,16,16,0,0,[43 35 47 35 39 35 41 32 37 32 ],2000
Black,12-17 2,8769546,318824,451829,12,0,16,16,0,0,[45 35 49 35 41 32 39 32 38 32 38 ],1999
Black,23-28 2,5165616,251590,442899,12,1,16,16,0,0,[73 65 85 69 70 62 73 62 67 61 67 ],1999
Black,17-21 2,4452859,211648,433179,12,2,16,16,0,0,[107 99 119 99 109 94 100 94 100 94 96 ],1999
Black,21x32x43 2,10407591,442195,460590,14,2,16,16,0,0,[149 129 118 98 104 96 97 94 98 88 96 90 95 ],1999
Black,28x39 2,10417521,443428,461380,12,1,14,15,0,0,[118 98 104 96 97 94 98 88 96 90 95 ],1999
Black,16-21 2,8533847,350142,446277,10,0,13,14,0,0,[104 96 97 94 98 88 96 90 95 ],1999
Black,21-26 2,5843668,320549,463494,10,0,13,14,0,0,[133 127 136 131 137 131 138 125 129 ],2000
Black,22x31 2,9541879,415368,458867,12,0,13,14,0,0,[149 132 137 132 138 124 129 122 127 120 125 ],1999
