sep=,
unoccupiedPromotionLineFieldsWeight=15 pawnWeight=20 kingWeight=60 safePawnWeight=5 safeKingWeight=15 aggregatedDistanceOfPawnToPromotionLineWeight=3 defenderPieceWeight=5 attackPawnWeight=10 centerPawnWeight=10 centerKingWeight=15 mainDiagonalPawnWeight=10 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=10 doubleDiagonalKingWeight=15 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,32-28 1,2301821,0,561418,9,0,20,20,0,0,[0 12 0 8 -5 11 -5 13 ],1982
White,31-26 1,2330120,0,577922,9,0,20,20,0,0,[10 17 0 18 -4 16 -5 13 ],2001
White,28-23 1,2408033,0,582809,10,0,20,20,0,0,[30 42 16 42 29 41 19 46 20 ],2001
White,34x23 1,2804349,0,573951,11,0,19,20,0,0,[-12 42 39 41 29 46 39 46 29 41 ],2000
White,33x22x11 1,2925186,0,573874,10,0,18,19,0,0,[39 41 29 46 39 46 29 41 20 ],2000
White,38-33 1,2922609,0,573209,8,0,17,17,0,0,[29 46 39 46 29 41 20 ],1999
White,33-28 1,2889412,0,547807,8,0,17,17,0,0,[64 66 54 61 44 61 45 ],2000
White,35-30 1,2910821,0,520627,8,0,17,17,0,0,[69 66 59 71 55 66 52 ],1999
White,39-33 1,2774088,0,573821,9,0,17,17,0,0,[89 86 74 86 65 76 67 78 ],2001
White,30-25 1,2879053,0,509779,9,0,17,17,0,0,[84 96 70 85 69 85 65 75 ],1999
White,43-39 1,2550551,0,602538,9,0,17,17,0,0,[89 106 89 91 75 85 70 86 ],2000
White,39-34 1,2559463,0,634243,9,0,17,17,0,0,[94 106 75 85 70 89 65 81 ],2000
White,37-32 1,2357985,0,714918,10,0,17,17,0,0,[89 101 89 101 75 87 60 79 60 ],2000
White,34-29 1,2490711,0,662010,10,0,17,17,0,0,[104 116 95 117 99 111 86 102 85 ],2000
White,29-23 1,2799120,0,545316,11,0,17,17,0,0,[114 121 99 126 119 126 96 123 102 111 ],2001
White,32x21 1,2215172,0,630396,12,0,17,17,0,0,[119 126 119 126 96 123 102 111 99 123 106 ],2001
White,42-38 1,2233713,0,633891,10,0,16,16,0,0,[119 126 96 123 102 111 99 123 106 ],2000
White,41-37 1,2472046,0,631794,10,0,16,16,0,0,[119 126 114 121 108 125 116 120 111 ],2000
White,26x17 1,2682362,0,560932,11,0,16,16,0,0,[123 130 112 120 113 124 115 119 95 102 ],2000
White,37-32 1,2722485,0,545611,9,0,15,15,0,0,[123 125 119 124 115 119 95 102 ],2001
White,40-34 1,2666297,0,596503,9,0,15,15,0,0,[113 115 108 111 95 102 67 88 ],2000
