sep=,
unoccupiedPromotionLineFieldsWeight=50 pawnWeight=50 kingWeight=200 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,4088495,51933,208724,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1969
White,32-27 1,4802059,59184,206421,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1984
White,37x28 1,2467859,63724,234434,13,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1982
White,28-23 1,4204402,63058,206437,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1980
White,34x23 1,2556956,52667,169882,13,2,18,19,0,0,[0 -20 0 0 0 0 0 0 0 0 0 0 ],1982
White,33x22x11 1,5274590,72649,211740,13,2,17,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1980
White,35-30 1,4175956,65393,190870,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,30-25 1,3902574,63388,196711,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,36-31 1,2977879,56580,185215,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,31-27 1,2620715,57464,183608,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,38-32 1,2695357,60707,198438,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1965
White,39-33 1,1678429,54821,180994,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],1980
White,32-28 1,2122378,54572,178915,11,2,16,16,0,0,[0 -20 0 0 0 0 0 0 0 0 ],1987
White,26x37 1,2175060,55341,177718,10,0,15,16,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,37-31 1,2071610,57269,176270,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1978
White,31-26 1,2058051,59684,189582,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1977
White,40-34 1,2396156,59508,199119,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1978
White,34-29 1,1554440,48433,184297,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1977
White,28-22 1,1298338,30074,168603,10,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,26x17 1,1815304,38724,175417,12,4,13,15,0,0,[-50 -50 -30 -10 0 -20 0 0 0 0 0 ],1980
White,43x34 1,1329715,40224,186589,12,2,13,14,0,0,[50 50 50 30 10 0 0 0 0 0 0 ],1982
White,17x8 1,1698959,54451,187637,12,5,13,13,0,0,[100 80 60 40 20 0 0 0 0 0 0 ],1975
White,41-37 1,1743773,55059,191897,10,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 ],1981
White,37-32 1,1944800,52480,200453,10,0,12,12,0,0,[0 0 0 0 0 0 0 0 0 ],1964
White,42x33 1,1989102,80817,211859,12,0,11,12,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1980
White,33-28 1,1907600,69605,208877,10,0,11,11,0,0,[0 0 0 0 0 0 0 0 0 ],1976
White,29-23 1,3991241,83919,226072,12,2,11,11,0,0,[0 0 0 -20 0 0 0 0 0 0 0 ],1977
White,23-18 1,2835073,69121,236122,11,2,11,11,0,0,[0 -20 0 0 0 0 0 0 0 0 ],1979
White,44x35 1,1902115,67853,217334,12,0,10,11,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1972
White,18-12 1,3376368,67900,213459,11,4,10,10,0,0,[50 50 50 50 50 30 50 30 10 0 ],1976
White,28-23 1,2744410,80494,213251,10,0,9,10,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,23-19 1,3163392,78149,219736,11,2,9,10,0,0,[0 0 0 0 0 0 0 -20 -40 -50 ],1980
White,25x14 1,3166318,82393,187015,12,2,8,10,0,0,[0 -20 -40 -50 -50 -50 -50 -50 -50 -50 -50 ],1974
White,35-30 1,1584877,53711,115818,10,0,7,9,0,0,[-50 -50 -50 -50 -50 -50 -50 -50 -50 ],1953
White,30-24 1,2263619,54000,127936,10,2,7,9,0,0,[-50 -50 -50 -50 -50 -50 -50 -70 -90 ],1974
