sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2300844,0,608021,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1999
Black,11-16 2,2740166,0,542014,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
Black,18x29 2,2407546,0,672760,14,0,20,20,0,0,[0 25 0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,19x28 2,3190350,0,623071,14,0,19,19,0,0,[-25 0 0 0 0 0 0 0 0 0 0 0 0 ],1999
Black,6x17 2,3191570,0,623339,12,0,18,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
Black,1-6 2,2346872,0,692395,10,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,7-11 2,2359632,0,725733,10,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,2-7 2,2262171,0,737805,10,0,17,17,0,0,[0 25 0 0 0 0 0 0 0 ],2000
Black,12-18 2,2368972,0,737246,11,0,17,17,0,0,[0 25 0 0 0 0 0 25 0 0 ],2000
Black,7-12 2,2230779,0,705889,10,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 ],2001
Black,13-19 2,2403308,0,712028,11,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
Black,8-13 2,2689094,0,654549,11,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
Black,3-8 2,2374920,0,757446,10,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 ],2000
Black,18-22 2,2912347,0,578052,11,0,17,17,0,0,[0 25 0 0 0 0 0 0 0 0 ],2000
Black,21-27 2,2724079,0,567605,11,0,17,17,0,0,[0 25 0 0 0 25 0 0 0 0 ],2000
Black,16x27 2,2660537,0,585427,11,0,17,16,0,0,[0 0 0 25 0 0 0 0 0 0 ],2000
Black,11-16 2,2600626,0,613642,11,0,16,16,0,0,[0 25 0 0 0 0 0 0 0 0 ],2000
Black,17-21 2,2450477,0,607332,11,0,16,16,0,0,[0 25 0 0 0 0 0 0 -25 0 ],2000
Black,22x11 2,2292305,0,718471,11,0,16,15,0,0,[0 0 -25 -25 -25 -25 -25 0 -25 0 ],1999
Black,16-21 2,2398516,0,657883,11,0,15,15,0,0,[0 0 0 0 0 0 0 0 0 25 ],2000
Black,21-26 2,2226054,0,681618,10,0,15,15,0,0,[0 0 0 0 0 0 0 25 25 ],2000
Black,26x17 2,2427962,0,689110,10,0,15,14,0,0,[0 0 0 0 0 25 25 25 0 ],2000
Black,11-16 2,2588339,0,734928,10,0,14,14,0,0,[0 0 0 25 25 25 0 25 0 ],2001
Black,6-11 2,2593979,0,768961,10,0,14,14,0,0,[0 0 0 25 0 0 0 0 0 ],1999
Black,13-18 2,2481728,0,687837,10,0,14,14,0,0,[0 0 0 0 0 25 0 0 0 ],2000
Black,8-13 2,2294409,0,695774,10,0,14,14,0,0,[0 0 0 25 0 0 0 0 0 ],2001
Black,17-21 2,2556016,0,670613,12,0,14,14,0,0,[0 0 0 25 0 0 0 25 0 0 0 ],2001
Black,20-24 2,2836331,0,551660,11,0,14,14,0,0,[0 0 0 25 0 25 0 25 0 25 ],2000
Black,18x29 2,2970877,0,552126,12,0,14,13,0,0,[0 25 0 0 0 25 0 25 0 0 -25 ],2001
