sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,4691228,245397,463355,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1979
Black,21x32 2,8614827,416254,447616,15,2,20,20,0,0,[25 15 5 0 0 0 0 0 0 0 0 0 0 0 ],1944
Black,11-16 2,7678824,404599,491606,13,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1958
Black,17x26 2,8112883,384840,496906,14,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 25 25 ],1977
Black,18x27 2,10634919,373298,467142,14,6,18,19,0,0,[50 50 50 50 50 40 50 40 50 50 50 40 50 ],1970
Black,6-11 2,8644276,366253,448930,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 40 50 ],1973
Black,27x18 2,23302273,509015,497953,15,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 75 75 ],1966
Black,1-6 2,10166070,430152,506733,13,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 75 ],2119
Black,18x29 2,7703372,424342,475581,15,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 100 100 ],2102
Black,11-17 2,5576151,396826,483797,13,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 100 ],2083
