sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=50 kingWeight=150 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2440697,0,563626,10,0,20,20,0,0,[0 5 0 6 -1 5 -2 5 -2 ],1998
White,34-30 1,2433939,0,555638,10,0,20,20,0,0,[7 13 5 12 5 11 5 10 3 ],2000
White,30-25 1,2330861,0,572614,9,0,20,20,0,0,[10 15 12 15 10 15 8 15 ],2001
White,33-29 1,2366130,0,615870,9,0,20,20,0,0,[21 24 19 24 15 24 16 22 ],2000
White,39-33 1,2469011,0,519616,10,0,20,20,0,0,[50 53 48 51 45 49 41 48 41 ],1999
White,32-28 1,2451570,0,489937,10,0,20,20,0,0,[44 49 44 50 39 46 41 45 39 ],2001
White,38-32 1,2437316,0,498393,10,0,20,20,0,0,[48 53 40 46 41 49 41 47 39 ],1999
White,37-31 1,2358025,0,558886,11,0,20,20,0,0,[48 54 42 49 41 50 42 49 38 47 ],2001
White,43-38 1,2332116,0,577982,11,0,20,20,0,0,[72 116 73 77 67 76 70 76 64 73 ],2000
White,28x19 1,2434726,0,602190,13,0,20,20,0,0,[21 70 65 74 69 75 66 76 63 69 61 68 ],2000
White,40x29 1,2119741,0,485974,11,0,18,19,0,0,[65 74 69 75 66 76 63 69 61 68 ],2000
White,32-28 1,2287415,0,597326,10,0,18,18,0,0,[69 76 71 80 71 82 71 82 69 ],2001
White,44-40 1,2529544,0,586281,11,0,18,18,0,0,[101 110 97 102 97 102 97 100 94 102 ],2000
White,29x18x27 1,2359718,0,700759,11,0,18,18,0,0,[95 100 95 100 97 100 94 102 93 100 ],2000
White,33-29 1,2250073,0,664873,9,0,16,16,0,0,[95 100 97 100 94 102 93 100 ],1999
White,40x29 1,2887810,0,554916,10,0,15,16,0,0,[97 100 94 102 93 100 88 99 86 ],2000
White,38-32 1,2680648,0,616878,9,0,15,15,0,0,[101 104 95 102 88 99 88 98 ],2000
White,42-38 1,2721253,0,620846,9,0,15,15,0,0,[103 108 97 105 86 104 86 102 ],2000
White,38-33 1,2431736,0,741219,9,0,15,15,0,0,[104 112 102 112 103 111 101 106 ],2000
White,41-37 1,2448596,0,676527,9,0,15,15,0,0,[103 112 106 111 101 106 94 105 ],2000
White,32-28 1,2500751,0,709354,10,0,15,15,0,0,[101 106 101 106 92 105 91 102 96 ],2000
White,37-32 1,2236231,0,706245,9,0,15,15,0,0,[103 106 99 105 91 103 96 101 ],2000
White,31-27 1,2818073,0,559031,10,0,15,15,0,0,[101 105 100 110 99 104 93 99 93 ],2000
White,26x37 1,2889502,0,598641,10,0,14,15,0,0,[100 103 99 104 53 99 93 101 90 ],2001
White,37-31 1,2549967,0,682385,9,0,14,14,0,0,[108 111 100 113 100 112 96 107 ],2000
White,31-26 1,2602407,0,747577,10,0,14,14,0,0,[112 115 112 115 100 109 92 103 98 ],2001
White,29x18 1,2596423,0,826934,12,0,14,14,0,0,[112 115 105 110 90 103 98 107 94 99 93 ],2000
White,45-40 1,2585185,0,822465,9,0,13,13,0,0,[105 110 90 103 98 107 94 99 ],1999
White,40-34 1,2879939,0,713013,9,0,13,13,0,0,[100 105 88 108 93 100 90 97 ],2000
White,34-29 1,3069632,0,709428,10,0,13,13,0,0,[133 138 122 139 124 134 122 133 126 ],2000
White,36-31 1,2678165,0,587000,10,0,13,13,0,0,[132 139 83 134 104 133 126 131 121 ],2000
White,29x20 1,3322957,0,603493,12,0,13,13,0,0,[131 134 100 133 128 131 121 127 97 128 119 ],1999
White,33-29 1,3230670,0,595142,10,0,12,12,0,0,[100 133 128 131 121 127 97 128 119 ],2001
White,29x38 1,3213615,0,568429,11,0,11,12,0,0,[125 130 121 129 97 129 119 129 106 129 ],2000
White,38-33 1,2938900,0,747874,10,0,11,11,0,0,[121 129 124 129 119 129 124 129 100 ],2014
White,31-27 1,2687684,0,763050,10,0,11,11,0,0,[127 133 124 129 125 131 103 124 96 ],1999
White,26x37 1,3221915,0,602509,10,0,10,11,0,0,[124 129 125 131 103 124 96 118 92 ],2001
White,37-31 1,3136587,0,629298,9,0,10,10,0,0,[127 131 123 131 128 131 103 117 ],2000
White,31-26 1,2676652,0,836039,9,0,10,10,0,0,[156 161 158 163 133 140 130 145 ],2000
White,49-44 1,2689465,0,789151,9,0,10,10,0,0,[162 165 133 140 130 145 115 132 ],2000
White,25x14x23x12 1,4212217,0,598052,13,0,10,10,0,0,[227 326 325 373 372 459 445 468 458 467 462 465 ],2000
White,26x17x6 1,4226083,0,604939,11,0,9,7,0,0,[325 373 372 459 445 468 458 467 462 465 ],1999
White,6-1 3,3921135,0,812154,10,0,9,5,0,0,[419 463 460 476 474 511 482 516 515 ],2000
White,1x23x5 3,3340406,0,1184396,11,0,9,5,1,0,[527 567 563 568 567 577 576 625 624 687 ],2009
White,32-27 1,3376704,0,1028542,10,0,9,3,1,0,[565 570 569 577 576 625 624 687 687 ],2000
White,27x16 1,3596280,0,1243253,13,0,9,3,1,0,[583 620 619 631 630 687 687 687 687 687 687 687 ],2001
White,5-23 3,3524153,0,1207486,11,0,9,2,1,0,[619 631 630 707 707 712 712 712 712 712 ],2001
White,35x24 1,151,0,0,39,0,9,2,1,0,[673 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 ],0
White,24x35 1,76,0,0,39,0,9,1,1,0,[725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 725 ],0
Black,17-21 2,2357411,0,515645,10,0,20,20,0,0,[-5 0 -6 1 -5 2 -5 2 -5 ],2001
Black,12x21 2,2492481,0,526405,10,0,20,19,0,0,[-7 1 -7 1 -5 2 -5 1 -5 ],2000
Black,21x32 2,2644944,0,557395,10,0,19,19,0,0,[-7 1 -2 5 -3 5 -5 6 -2 ],2000
Black,19-23 2,2792265,0,550947,9,0,18,18,0,0,[-2 7 -3 5 -5 7 0 5 ],2000
Black,13x24 2,2736780,0,557073,9,0,18,17,0,0,[-5 5 -5 3 -2 5 -4 3 ],2000
