sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=100 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2336884,38291,169921,11,0,20,20,0,0,[10 0 10 0 5 -5 10 -5 10 -5 ],1954
White,26x17 1,1900853,42351,180611,12,3,20,20,0,0,[65 45 25 5 15 5 15 0 10 0 10 ],1964
White,32-27 1,2860742,52042,197650,10,2,19,19,0,0,[15 5 25 5 15 0 15 0 10 ],1972
White,37x26 1,2122519,47741,200605,10,0,18,19,0,0,[10 0 10 -5 5 -5 10 -5 10 ],1981
White,38-32 1,2163928,41515,181441,9,0,18,18,0,0,[20 10 15 0 10 0 15 0 ],1978
White,26x17 1,1742592,40384,158578,11,3,18,18,0,0,[65 45 25 5 15 5 15 0 10 0 ],1976
White,32-28 1,1990518,45232,167950,9,3,17,17,0,0,[15 5 25 5 20 0 10 0 ],1981
White,28x17 1,2427532,45730,170360,11,2,17,17,0,0,[60 40 20 5 10 0 10 0 10 -5 ],1982
White,33-28 1,2618471,51714,190610,10,0,16,16,0,0,[15 5 10 0 10 0 10 -5 10 ],1981
White,28x19 1,2311948,53944,193159,12,3,16,16,0,0,[65 45 25 5 10 0 10 0 10 0 10 ],1976
White,42-37 1,2723357,53525,174730,10,0,15,15,0,0,[5 0 10 0 10 0 10 0 10 ],1977
White,34-29 1,3214624,60662,197072,10,0,15,15,0,0,[5 -5 10 0 10 0 10 0 5 ],1984
White,39x30 1,2181011,48486,182941,10,0,14,15,0,0,[10 0 10 0 10 0 5 -5 0 ],1982
White,40x29 1,2980481,61860,182926,10,0,13,14,0,0,[10 0 10 0 5 -5 0 -5 0 ],1982
White,29x18 1,4129040,90224,206187,12,3,13,13,0,0,[65 45 25 5 0 -5 0 -5 5 0 5 ],1983
White,37-31 1,4090550,89436,203675,10,0,12,12,0,0,[5 0 0 -5 0 -5 5 0 5 ],1981
White,41x32 1,4804215,75771,198814,10,0,11,12,0,0,[-5 -10 0 -10 0 -15 0 0 5 ],1979
White,43-39 1,2836296,81160,197259,9,0,11,11,0,0,[0 -10 0 -15 0 0 5 -5 ],1981
White,32-28 1,2332664,58358,170869,9,0,11,11,0,0,[5 -10 5 5 10 -5 10 0 ],1980
White,39x28 1,2285174,73397,185823,10,0,10,11,0,0,[5 5 5 -5 5 0 5 0 0 ],1979
White,35-30 1,3445690,79984,196839,9,0,10,10,0,0,[10 0 15 5 5 0 0 -5 ],1982
White,30-25 1,2363578,64142,193908,8,0,10,10,0,0,[15 5 5 0 0 -5 -5 ],1982
White,36-31 1,2034273,60970,191412,8,0,10,10,0,0,[15 5 5 0 0 -5 -5 ],1978
