sep=,
unoccupiedPromotionLineFieldsWeight=50 pawnWeight=50 kingWeight=250 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2768945,44838,205699,11,0,20,20,0,0,[10 0 10 0 5 -5 10 -5 10 -5 ],1983
White,26x17 1,2888414,52800,208128,12,3,20,20,0,0,[65 45 25 5 15 5 15 0 10 0 10 ],1981
White,32-27 1,2634507,50586,194695,10,2,19,19,0,0,[15 5 25 5 15 0 15 0 10 ],1981
White,37x26 1,1754299,42854,182261,10,0,18,19,0,0,[10 0 10 -5 5 -5 10 -5 10 ],1981
White,38-32 1,1921865,40381,170489,9,0,18,18,0,0,[20 10 15 0 10 0 15 0 ],1941
White,26x17 1,2023627,50035,189490,11,3,18,18,0,0,[65 45 25 5 15 5 15 0 10 0 ],1979
White,42-37 1,1973115,47098,174818,10,3,17,17,0,0,[15 5 25 5 20 0 10 0 15 ],1981
White,32-28 1,1987074,42307,172064,10,1,17,17,0,0,[15 5 25 10 20 10 25 10 15 ],1980
White,34-29 1,1774184,38450,172941,10,3,17,17,0,0,[25 15 35 15 30 10 15 0 15 ],1981
White,29x20 1,1655651,45295,185140,11,3,17,17,0,0,[70 50 30 10 15 0 15 0 15 5 ],1982
White,36-31 1,1619610,40821,169666,10,0,16,16,0,0,[25 10 15 0 15 0 15 5 20 ],1981
White,37-32 1,1524215,32646,165938,11,3,16,16,0,0,[10 -10 10 5 20 5 20 0 15 0 ],1981
White,31-26 1,1384470,37242,173559,10,1,16,16,0,0,[5 0 10 -5 15 0 15 0 15 ],1981
White,41-36 1,1801777,40376,191269,10,0,16,16,0,0,[15 5 15 0 15 0 15 5 15 ],1981
White,26-21 1,1661868,41931,189846,10,0,16,16,0,0,[25 10 15 5 15 5 15 0 10 ],1981
White,28x17 1,1324024,35816,177957,11,0,15,16,0,0,[10 0 10 5 15 0 10 0 10 0 ],1978
White,43-38 1,1506227,38766,183621,10,0,15,15,0,0,[10 5 15 0 10 0 10 0 15 ],1977
White,39-34 1,2395492,33263,171562,10,4,15,15,0,0,[15 5 5 0 15 -5 15 -5 15 ],1978
White,32-27 1,1749205,45790,207373,10,4,15,15,0,0,[0 0 0 -5 15 -5 15 -5 10 ],1978
White,33x24 1,2579536,65660,221545,13,6,15,15,0,0,[50 30 45 25 45 45 55 35 55 35 20 10 ],1978
White,44x33 1,1438472,45331,182777,13,5,14,14,0,0,[45 25 45 45 55 35 55 35 20 10 25 25 ],1981
White,35x24 1,1464570,46010,185874,11,3,13,13,0,0,[45 45 55 35 55 35 20 10 25 25 ],1980
White,33-28 1,2019120,45213,166220,9,3,13,12,0,0,[60 50 70 50 60 40 25 25 ],1948
White,38-32 1,1336269,44059,181101,8,0,12,12,0,0,[20 15 15 10 20 10 20 ],1980
