sep=,
unoccupiedPromotionLineFieldsWeight=50 pawnWeight=50 kingWeight=150 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,2157780,41981,199146,11,0,20,20,0,0,[0 -10 0 -5 5 -5 5 -10 5 -10 ],1971
Black,11x22 2,2688652,51760,205430,11,0,20,19,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 -10 ],1997
Black,22x31 2,2049512,48621,197264,11,2,19,19,0,0,[45 25 5 -10 5 -5 5 -10 5 -10 ],1979
Black,7-11 2,2479467,45112,186556,10,0,18,18,0,0,[0 -10 5 -5 5 -10 5 -10 0 ],1973
Black,16-21 2,1918889,38531,176539,9,0,18,18,0,0,[0 -10 0 -5 0 -10 0 -15 ],1991
Black,11x22 2,1883999,44939,174081,10,0,18,17,0,0,[-5 -15 -5 -15 -5 -15 0 -10 0 ],1979
Black,20-24 2,1984833,54129,207361,11,3,17,17,0,0,[0 -10 10 -10 0 -10 5 -15 0 -15 ],1979
Black,12-17 2,1852043,42327,192688,11,3,17,17,0,0,[-5 -25 -5 -15 0 -20 -5 -15 0 -15 ],1981
Black,8-12 2,1595048,40274,183690,12,2,17,17,0,0,[-15 -35 -15 -20 -5 -15 0 -15 0 -10 -5 ],1982
Black,15x24 2,1547423,41860,175043,10,0,17,16,0,0,[-15 -20 -5 -15 0 -15 0 -15 -5 ],1981
Black,18-23 2,2107027,34789,172739,11,4,16,16,0,0,[0 -10 10 -10 0 -10 0 -20 0 -15 ],1983
Black,10-15 2,1942612,42257,183302,10,3,16,16,0,0,[10 -5 15 -5 5 -15 0 -15 0 ],1987
Black,12-18 2,1578964,38817,177317,11,1,16,16,0,0,[0 -10 5 -15 0 -15 0 -15 -5 -15 ],2013
Black,15-20 2,1657401,43880,179139,10,0,16,16,0,0,[-5 -15 0 -10 0 -15 0 -15 0 ],1977
Black,17x26 2,1285944,34980,171771,12,2,16,16,0,0,[45 25 5 -10 -5 -15 0 -10 0 -10 0 ],1983
Black,20-25 2,1342413,36643,181730,10,0,15,15,0,0,[0 -10 -5 -15 0 -10 0 -10 0 ],1979
Black,23-29 2,1971270,29519,162465,10,3,15,15,0,0,[5 -15 0 -5 5 -5 5 -15 5 ],1982
Black,18-23 2,1616141,35312,161551,11,4,15,15,0,0,[10 0 5 0 5 -15 5 -15 5 -10 ],1979
Black,24-30 2,1505898,45507,200169,11,2,15,15,0,0,[10 0 15 -5 10 0 10 -10 5 0 ],1981
Black,30x39 2,1413853,44601,179480,14,8,15,14,0,0,[10 -10 10 -10 -30 -50 -30 -50 -30 -20 -10 -25 -25 ],1976
Black,19x30 2,1369400,43483,173271,12,6,14,13,0,0,[10 -10 -30 -50 -30 -50 -30 -20 -10 -25 -25 ],1981
Black,23-29 2,1333868,42627,168260,10,3,13,12,0,0,[-45 -55 -35 -55 -35 -20 -10 -25 -25 ],1974
Black,29x20 2,1284355,41565,172953,9,0,13,12,0,0,[-15 -20 -15 -15 -10 -20 -10 -20 ],1975
Black,13-18 2,1304880,44248,186170,9,0,12,12,0,0,[-10 -15 -5 -20 -10 -20 -5 -15 ],1979
Black,26x37 2,1413281,39764,175942,11,3,12,12,0,0,[45 25 5 -15 -5 -15 -5 -10 5 -5 ],1982
Black,9-13 2,1362676,38023,168268,9,0,11,11,0,0,[-10 -20 -5 -15 -5 -10 5 -5 ],1978
Black,20-24 2,1213174,34566,167883,9,1,11,11,0,0,[-5 -15 0 -15 5 -5 5 0 ],1979
Black,14-19 2,1705803,32605,164687,9,1,11,11,0,0,[0 -15 0 -5 10 5 25 35 ],1982
Black,18-22 2,1880723,54607,186866,10,3,11,11,0,0,[-5 -10 10 0 20 40 55 50 55 ],1978
Black,19x28 2,7037418,113772,225920,12,0,11,11,0,0,[65 60 70 60 70 65 80 70 80 75 90 ],1980
Black,22x11 2,4020329,89924,207928,12,3,10,11,0,0,[120 100 80 65 80 70 80 75 90 85 105 ],1980
Black,1x12 2,4145899,97493,224396,10,1,9,10,0,0,[70 65 80 70 80 75 90 85 105 ],1979
Black,24x33 2,3491680,157435,262246,11,0,8,10,0,0,[125 130 130 125 135 135 140 140 145 140 ],1981
Black,6-11 2,4741652,95037,178929,10,1,7,10,0,0,[135 125 135 135 140 140 145 140 160 ],1978
Black,11-17 2,3401593,86145,186141,10,3,7,10,0,0,[120 125 135 130 140 130 150 170 190 ],1978
Black,25-30 2,2581093,70504,186407,9,3,7,10,0,0,[125 130 135 130 150 170 190 185 ],1982
Black,30-35 2,2038989,79073,216351,11,3,7,10,0,0,[175 170 185 180 200 185 205 205 225 220 ],1976
Black,13-18 2,2086710,74467,220719,10,2,7,10,0,0,[185 180 200 220 235 225 235 220 225 ],1981
Black,33-39 2,1889954,71805,217901,11,3,7,10,0,0,[245 240 260 240 235 215 225 220 235 225 ],1977
Black,39-44 2,2675497,76896,217006,12,0,7,10,0,0,[240 225 235 225 235 220 235 225 235 225 235 ],1974
Black,17-22 2,2101161,84145,245674,10,0,7,9,0,0,[235 225 235 220 235 225 235 225 235 ],1980
Black,28-32 2,2634181,112094,291314,10,0,7,9,0,0,[245 230 240 225 235 225 235 220 235 ],1981
