sep=,
pieceWeight=25 crownWeight=125 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,852473,11213,282164,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1209
Black,21x32 2,197322,7614,61943,12,1,20,20,0,0,[25 0 0 0 0 0 0 0 0 0 0 ],244
Black,11-16 2,1226994,41411,409369,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1577
Black,17x26 2,547386,24003,182790,12,0,19,19,0,0,[25 25 25 25 25 25 25 25 25 25 25 ],657
Black,18x27 2,647542,51140,178514,12,4,18,19,0,0,[50 50 50 50 50 25 50 25 50 50 50 ],747
Black,6-11 2,6645073,1989925,1506034,12,2,17,19,0,0,[50 50 50 50 50 50 50 50 50 25 50 ],8053
Black,27x18 2,508073,21980,171791,12,0,17,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 ],626
Black,1-6 2,1588134,77381,485043,12,0,16,19,0,0,[75 75 75 75 75 75 75 75 75 75 75 ],1789
Black,18x29 2,231866,5340,69377,12,0,16,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],278
Black,11-17 2,862757,23188,233964,12,0,15,19,0,0,[100 100 100 100 100 100 100 100 100 100 100 ],991
Black,19x30 2,1448545,27471,371079,12,1,15,19,0,0,[125 125 125 100 100 100 100 100 100 100 100 ],1554
Black,26x37 2,2431243,60596,640553,12,3,14,19,0,0,[150 125 125 125 125 100 125 125 125 125 125 ],2805
Black,20-25 2,7657395,128754,1975201,12,2,13,18,0,0,[125 125 125 100 125 125 125 125 125 125 125 ],16680
Black,17-22 2,2207191,31296,489543,12,0,13,18,0,0,[125 125 125 125 125 125 125 125 125 125 125 ],2620
Black,12x23 2,2327286,770230,503710,12,6,13,17,0,0,[125 125 125 100 100 100 125 100 125 100 125 ],2330
