sep=,
unoccupiedPromotionLineFieldsWeight=15 pawnWeight=20 kingWeight=60 safePawnWeight=5 safeKingWeight=15 aggregatedDistanceOfPawnToPromotionLineWeight=3 defenderPieceWeight=5 attackPawnWeight=10 centerPawnWeight=10 centerKingWeight=15 mainDiagonalPawnWeight=10 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=10 doubleDiagonalKingWeight=15 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,2x16 4,76,0,0,39,0,1,6,1,1,[160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 ],24
Black,1x45 4,76,0,0,39,0,1,4,1,1,[153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 153 ],20
Black,20-25 2,2467240,0,518382,10,0,20,20,0,0,[-12 0 -7 5 -8 9 -12 7 -12 ],2000
Black,18-23 2,2434336,0,507536,10,0,20,20,0,0,[3 20 4 21 0 22 5 20 1 ],2000
Black,15-20 2,2309389,0,578775,10,0,20,20,0,0,[8 20 8 20 10 20 2 15 2 ],2000
Black,13x22x31 2,2489332,0,512865,11,0,20,19,0,0,[-5 12 5 17 -4 9 2 14 -3 14 ],2001
Black,19-23 2,2491541,0,513323,9,0,18,18,0,0,[5 17 -4 9 2 14 -3 14 ],2001
Black,16x27 2,2443729,0,522030,11,0,18,18,0,0,[22 34 -4 20 11 25 1 24 10 19 ],1999
Black,23x34 2,2694514,0,527414,11,0,17,18,0,0,[13 20 18 25 23 30 17 30 16 32 ],2000
Black,25x34 2,2976931,0,534366,10,0,16,17,0,0,[19 31 24 31 24 31 18 35 19 ],2000
Black,14-19 2,2863497,0,515551,8,0,15,16,0,0,[24 31 24 31 18 35 19 ],2001
Black,19x28 2,2337814,0,474038,10,0,15,16,0,0,[46 56 9 21 19 31 24 36 24 ],2000
Black,28x37 2,3236732,0,489225,10,0,14,16,0,0,[29 61 54 61 49 61 44 63 39 ],2000
Black,9-14 2,3266599,0,492381,8,0,13,14,0,0,[54 61 49 61 44 65 39 ],2000
Black,8-13 2,2978834,0,511428,8,0,13,14,0,0,[59 66 54 66 49 66 49 ],2001
Black,13-18 2,2960579,0,530235,8,0,13,14,0,0,[54 71 59 66 54 67 54 ],2000
Black,17-22 2,2945173,0,515301,8,0,13,14,0,0,[59 66 54 66 54 71 54 ],2000
Black,18-23 2,2448845,0,499894,8,0,13,14,0,0,[54 71 58 65 58 65 63 ],2000
Black,22x31 2,2933602,0,510487,10,0,13,14,0,0,[58 65 58 65 63 65 53 65 48 ],2000
Black,11-17 2,2974551,0,515747,8,0,12,13,0,0,[58 65 63 65 53 65 48 ],2001
Black,17-22 2,2864515,0,527102,8,0,12,13,0,0,[63 70 63 70 63 70 64 ],2000
Black,20-24 2,2808998,0,512952,8,0,12,13,0,0,[63 70 63 70 64 70 65 ],2000
Black,12-18 2,2685217,0,519096,8,0,12,13,0,0,[78 85 78 75 68 80 65 ],2000
Black,22-28 2,2625830,0,503463,8,0,12,13,0,0,[63 70 63 80 73 80 73 ],2000
Black,18-22 2,2551606,0,530886,8,0,12,13,0,0,[83 90 83 80 73 85 73 ],2001
Black,24-29 2,2537542,0,504963,8,0,12,13,0,0,[83 80 73 85 78 85 78 ],2000
Black,14-19 2,2231014,0,505109,8,0,12,13,0,0,[83 90 83 88 81 93 88 ],2001
Black,28x37 2,2416460,0,545667,9,0,12,13,0,0,[81 98 93 101 94 106 99 108 ],2000
Black,10-14 2,2364644,0,490932,9,0,11,13,0,0,[93 101 94 115 108 113 118 117 ],2000
Black,37-41 2,2425349,0,514632,10,0,11,13,0,0,[118 125 118 128 120 130 123 131 123 ],2000
Black,23-28 2,2168182,0,471424,8,0,11,12,0,0,[118 128 120 130 123 131 123 ],1999
Black,19-23 2,2261737,0,518008,9,0,11,12,0,0,[128 130 123 135 123 128 112 119 ],2000
Black,14-19 2,2631702,0,495838,9,0,11,12,0,0,[143 145 129 131 112 122 113 120 ],2000
Black,19-24 2,2463623,0,486826,9,0,11,12,0,0,[143 145 129 135 113 120 111 114 ],2000
Black,24-30 2,2179163,0,519174,10,0,11,12,0,0,[138 138 118 125 111 118 110 112 107 ],2000
Black,22x31 2,2244604,0,527880,11,0,11,12,0,0,[122 129 118 130 110 112 109 115 113 122 ],2000
Black,30-35 2,2354739,0,548283,9,0,10,11,0,0,[118 130 110 112 109 115 113 122 ],2000
Black,29-34 2,2311503,0,554653,10,0,10,11,0,0,[141 156 144 146 128 138 128 125 123 ],2001
Black,35x24 2,2562070,0,543258,10,0,10,10,0,0,[135 140 128 132 128 125 123 126 123 ],2000
Black,6-11 2,2512529,0,573570,9,0,9,10,0,0,[135 132 128 125 123 133 123 133 ],2000
Black,28x39 2,2412142,0,640813,11,0,9,10,0,0,[123 123 116 137 133 138 133 140 133 145 ],2000
Black,39-44 2,2358129,0,658183,11,0,8,10,0,0,[160 167 160 160 153 160 151 155 148 143 ],2000
Black,24-29 2,2624836,0,639339,10,0,8,9,0,0,[160 160 153 160 151 155 148 143 141 ],2000
Black,29x40 2,2752073,0,631098,12,0,8,9,0,0,[187 184 177 174 157 157 148 155 148 150 140 ],2000
Black,2-8 2,2772443,0,635841,10,0,7,8,0,0,[177 174 157 157 148 155 148 150 140 ],2000
Black,8-12 2,2810298,0,655885,10,0,7,8,0,0,[167 164 157 154 150 157 150 159 147 ],1999
Black,11-17 2,2638496,0,624766,11,0,7,8,0,0,[167 162 155 162 155 164 155 157 150 157 ],2000
Black,23-28 2,2432608,0,618474,10,0,7,8,0,0,[172 172 165 164 155 163 150 160 153 ],2001
Black,17-22 2,2233101,0,612465,11,0,7,8,0,0,[162 169 157 157 150 160 153 163 146 154 ],2001
Black,3-9 2,2485123,0,624063,12,0,7,8,0,0,[167 167 165 168 161 180 173 187 166 181 159 ],2000
Black,12x3 2,2808596,0,705586,13,0,7,8,0,0,[177 177 170 180 173 194 185 195 188 188 176 184 ],1999
Black,9-13 2,2520766,0,762753,12,0,6,8,0,0,[207 204 197 194 185 195 188 208 200 198 191 ],2000
Black,13-18 2,2442629,0,755731,12,0,6,8,0,0,[192 192 185 195 188 208 200 198 191 186 179 ],2000
Black,4x15 2,2938682,0,695829,12,0,6,8,0,0,[185 195 188 210 200 201 194 194 185 202 193 ],2001
Black,28-32 2,3115393,0,693031,13,0,5,8,0,0,[220 222 200 201 194 194 185 202 193 198 185 189 ],2000
Black,1-6 2,2652340,0,794453,14,0,5,7,0,0,[176 188 177 193 173 202 193 198 185 189 177 188 177 ],2000
Black,22x11 2,2772375,0,750785,16,0,5,7,0,0,[167 194 187 188 181 198 191 188 171 183 177 188 176 188 185 ],2000
Black,15-20 2,2506622,0,824159,15,0,4,7,0,0,[187 193 181 198 191 188 171 183 177 188 176 188 185 192 ],2000
Black,11x22 2,2316513,0,832446,15,0,4,7,0,0,[171 173 155 172 156 173 175 192 176 188 185 198 198 198 ],2001
Black,6x17 2,3502949,0,940717,17,0,3,7,0,0,[172 174 156 173 181 193 176 198 193 202 202 202 202 202 202 202 ],2001
Black,22x31 2,3645075,0,916424,15,0,2,7,0,0,[156 173 181 193 176 198 193 202 202 202 202 202 202 202 ],1999
Black,20-24 2,3693524,0,940296,13,0,1,6,0,0,[181 193 176 198 193 202 202 202 202 202 202 202 ],2000
Black,18-23 2,2592267,0,907977,13,0,1,6,0,0,[186 193 191 215 215 215 215 215 215 215 215 215 ],1999
Black,24-29 2,2705607,0,710752,15,0,1,6,0,0,[201 215 215 215 215 215 215 215 215 215 215 215 215 215 ],2000
Black,17x26 2,76,0,0,39,0,1,6,0,0,[215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 ],17
White,32-28 1,2102430,0,509611,9,0,20,20,0,0,[0 12 0 8 -5 11 -5 13 ],2000
White,31-26 1,2055092,0,502490,9,0,20,20,0,0,[10 17 0 18 -4 16 -5 13 ],2001
White,28-23 1,2075767,0,530184,10,0,20,20,0,0,[30 42 16 42 29 41 19 46 20 ],2000
White,34x23 1,2503120,0,511749,11,0,19,20,0,0,[-12 42 39 41 29 46 39 46 29 41 ],2000
White,33x22x11 1,2624934,0,512116,10,0,18,19,0,0,[39 41 29 46 39 46 29 41 20 ],2000
White,38-33 1,2607172,0,508617,8,0,17,17,0,0,[29 46 39 46 29 41 20 ],2000
White,33-28 1,2539172,0,483946,8,0,17,17,0,0,[64 66 54 61 44 61 45 ],2000
White,35-30 1,2507167,0,457226,8,0,17,17,0,0,[69 66 59 71 55 66 52 ],2001
White,39-33 1,2444407,0,482824,9,0,17,17,0,0,[89 86 74 86 65 76 67 78 ],2000
White,30-25 1,2618707,0,434306,9,0,17,17,0,0,[84 96 70 85 69 85 65 75 ],1999
White,43-39 1,2324154,0,528166,9,0,17,17,0,0,[89 106 89 91 75 85 70 86 ],2000
White,39-34 1,2312647,0,537394,9,0,17,17,0,0,[94 106 75 85 70 89 65 81 ],2000
White,34-29 1,2117807,0,630346,9,0,17,17,0,0,[89 101 89 101 75 87 60 79 ],2001
White,37-32 1,2375938,0,464015,10,0,17,17,0,0,[109 121 95 121 99 112 90 103 85 ],2000
White,29-23 1,2653977,0,452166,10,0,17,17,0,0,[114 121 99 126 109 106 92 111 91 ],2001
White,32x21 1,1992566,0,555910,11,0,17,17,0,0,[119 126 119 126 96 121 91 106 99 112 ],2001
White,42-38 1,1976098,0,550152,9,0,16,16,0,0,[119 126 96 121 91 106 99 112 ],2000
White,40-34 1,2213708,0,551113,10,0,16,16,0,0,[119 126 114 121 108 120 96 110 94 ],2000
White,26x17 1,2122581,0,553307,11,0,16,16,0,0,[118 125 90 106 94 101 94 106 84 97 ],2001
White,44-39 1,2582388,0,446937,9,0,15,15,0,0,[118 120 114 120 104 115 84 101 ],2000
White,34-29 1,2556832,0,424672,9,0,15,15,0,0,[123 125 100 125 109 120 91 97 ],2000
White,36-31 1,2249247,0,546015,9,0,15,15,0,0,[123 130 123 125 119 125 91 95 ],2000
White,45-40 1,2151480,0,517214,9,0,14,15,0,0,[105 107 100 100 67 95 70 80 ],1999
White,40-34 1,2118457,0,568685,9,0,14,15,0,0,[105 107 100 100 69 95 70 83 ],2000
White,38-32 1,2350958,0,510694,11,0,14,15,0,0,[105 107 82 95 79 93 64 78 72 89 ],2000
White,29x20 1,2397551,0,481947,12,0,14,15,0,0,[101 108 101 108 81 96 88 107 93 108 92 ],2001
White,34-30 1,2383202,0,479971,10,0,13,14,0,0,[101 108 81 96 88 107 93 108 92 ],2001
White,25-20 1,2363002,0,490868,11,0,12,14,0,0,[81 95 88 107 93 108 92 96 88 96 ],2000
White,23x14x3 3,2254803,0,597647,11,0,11,14,0,0,[88 107 93 108 92 96 88 96 81 83 ],1999
White,3x14 3,2639026,0,530382,11,0,11,12,1,0,[131 138 121 143 116 126 106 117 95 111 ],2000
White,33-29 1,2309485,0,598645,9,0,10,11,0,0,[121 143 116 126 106 117 94 111 ],2000
White,41-37 1,2257370,0,589833,10,0,10,11,0,0,[161 168 159 159 133 141 126 135 116 ],2000
White,39-33 1,2021449,0,580805,9,0,10,11,0,0,[161 161 151 148 129 138 116 126 ],2000
White,48-43 1,2029907,0,563325,10,0,10,11,0,0,[139 146 129 139 114 131 104 120 91 ],2000
White,43-39 1,2087041,0,571510,10,0,10,11,0,0,[121 131 114 131 104 120 91 106 83 ],2000
White,28-23 1,2397219,0,564445,11,0,10,11,0,0,[131 158 124 140 123 133 113 118 92 102 ],2000
White,33x22x11 1,2350378,0,610076,11,0,9,11,0,0,[123 140 123 133 113 114 92 102 81 89 ],2000
White,32-28 1,2382679,0,621469,9,0,8,9,0,0,[123 133 113 114 92 102 81 89 ],1999
White,37-32 1,2442048,0,614432,9,0,8,9,0,0,[133 128 111 118 101 111 94 93 ],2001
White,28-23 1,2569075,0,649093,10,0,8,9,0,0,[138 138 108 118 99 109 87 93 80 ],2000
White,29x20 1,2646726,0,676453,12,0,8,9,0,0,[101 118 100 97 87 84 82 69 53 52 40 ],2002
White,47-42 1,2830815,0,713866,11,0,7,8,0,0,[100 97 87 84 82 69 53 52 40 48 ],1999
White,42-38 1,2721283,0,753733,10,0,6,8,0,0,[75 79 54 57 42 45 37 48 30 ],2000
White,39-33 1,2781147,0,720214,11,0,6,8,0,0,[75 70 63 70 52 62 40 53 31 44 ],2000
White,33x24 1,2756398,0,804614,14,0,6,8,0,0,[75 92 85 80 73 75 55 60 43 56 28 38 23 ],2001
White,32-28 1,2819186,0,830279,12,0,5,7,0,0,[85 80 73 75 55 60 43 56 28 38 23 ],2000
White,38-32 1,2933228,0,762776,11,0,5,7,0,0,[75 80 55 60 43 60 28 43 23 35 ],2000
White,49-43 1,3089029,0,972384,12,0,5,7,0,0,[55 62 38 48 28 43 23 35 4 9 -31 ],2000
White,43-38 1,3016949,0,878730,13,0,5,7,0,0,[54 51 28 45 23 35 4 9 -31 -26 -52 -55 ],2000
White,38-33 1,3126243,0,874758,13,0,5,7,0,0,[45 55 28 35 4 9 -31 -26 -52 -55 -91 -94 ],2001
White,33-29 1,3434544,0,943573,12,0,5,7,0,0,[28 35 4 9 -31 -26 -52 -55 -91 -94 -116 ],2001
White,29-24 1,3224096,0,775496,12,0,5,7,0,1,[10 15 -22 -9 -52 -55 -91 -94 -116 -110 -177 ],2001
White,50-45 1,4093287,0,632479,11,0,4,7,0,1,[-22 -9 -84 -83 -103 -95 -116 -110 -177 -177 ],2001
White,46-41 1,3376936,0,735317,15,0,4,7,0,1,[-47 -34 -103 -86 -93 -108 -177 -177 -177 -177 -177 -177 -177 -177 ],2000
White,28-22 1,4071044,0,526701,15,0,3,7,0,2,[-148 -131 -177 -177 -177 -177 -177 -177 -177 -177 -177 -177 -177 -177 ],2000
Black,20-25 2,2286304,0,468716,10,0,20,20,0,0,[-12 0 -7 5 -8 9 -12 7 -12 ],2001
Black,18-23 2,2260095,0,468047,9,0,20,20,0,0,[3 20 4 21 0 22 5 20 ],2000
Black,15-20 2,2135710,0,521223,10,0,20,20,0,0,[8 20 8 20 10 20 2 15 2 ],2000
Black,13x22x31 2,2422997,0,500746,11,0,20,19,0,0,[-5 12 5 17 -4 9 2 14 -3 14 ],2000
Black,19-23 2,2434721,0,502666,9,0,18,18,0,0,[5 17 -4 9 2 14 -3 14 ],2000
Black,16x27 2,2372211,0,508523,11,0,18,18,0,0,[22 34 -4 20 11 25 1 24 10 19 ],2000
Black,23x34 2,2523273,0,493435,11,0,17,18,0,0,[13 20 18 25 23 30 17 30 16 32 ],2000
Black,25x34 2,2739485,0,495514,10,0,16,17,0,0,[19 31 24 31 24 31 18 35 19 ],2001
Black,14-19 2,2692427,0,487396,8,0,15,16,0,0,[24 31 24 31 18 35 19 ],2001
Black,19x28 2,2517210,0,517402,10,0,15,16,0,0,[46 56 9 21 19 31 24 36 24 ],2000
Black,28x37 2,3390478,0,510440,10,0,14,16,0,0,[29 61 54 61 49 61 44 63 39 ],2000
Black,9-14 2,3392939,0,510710,8,0,13,14,0,0,[54 61 49 61 44 65 39 ],2000
Black,8-13 2,3151072,0,539045,8,0,13,14,0,0,[59 66 54 66 49 66 49 ],2000
Black,13-18 2,3118759,0,559287,8,0,13,14,0,0,[54 71 59 66 54 67 54 ],2000
Black,17-22 2,3112427,0,541942,8,0,13,14,0,0,[59 66 54 66 54 71 54 ],2001
Black,18-23 2,2749658,0,559231,8,0,13,14,0,0,[54 71 58 65 58 65 63 ],2001
Black,22x31 2,3203636,0,542339,10,0,13,14,0,0,[58 65 58 65 63 65 53 65 48 ],2000
Black,11-17 2,3197360,0,541269,8,0,12,13,0,0,[58 65 63 65 53 65 48 ],2001
