sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=50 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2611641,42414,193105,11,0,20,20,0,0,[10 0 10 0 5 -5 10 -5 10 -5 ],1983
White,26x17 1,2487280,48359,193909,12,3,20,20,0,0,[65 45 25 5 15 5 15 0 10 0 10 ],1979
White,32-27 1,3690784,57633,217502,10,2,19,19,0,0,[15 5 25 5 15 0 15 0 10 ],1982
White,37x26 1,1896890,42021,184195,10,0,18,19,0,0,[10 0 10 -5 5 -5 10 -5 10 ],1980
White,38-32 1,2004489,38314,167415,9,0,18,18,0,0,[20 10 15 0 10 0 15 0 ],1980
White,26x17 1,2187468,53059,203657,11,3,18,18,0,0,[65 45 25 5 15 5 15 0 10 0 ],1976
White,42-37 1,2033893,46905,173797,10,3,17,17,0,0,[15 5 25 5 20 0 10 0 15 ],1977
White,32-28 1,2425552,47227,183686,10,4,17,17,0,0,[10 0 20 0 10 0 20 0 15 ],1980
White,34-29 1,2698362,44027,189633,10,3,17,17,0,0,[20 10 20 10 20 0 20 0 15 ],1978
White,29-24 1,1900621,35332,191112,10,0,17,17,0,0,[30 15 25 10 20 5 15 5 15 ],1977
White,35x24 1,2694356,64311,185135,11,1,16,17,0,0,[20 10 20 0 15 0 15 0 15 0 ],1982
White,33-29 1,3008297,72927,212031,10,3,16,16,0,0,[20 5 25 10 20 5 20 0 20 ],1978
White,39x28 1,2852328,61667,169196,10,6,15,16,0,0,[20 10 20 0 20 0 20 0 20 ],1978
White,43-39 1,2467421,53787,176821,9,4,15,15,0,0,[45 35 45 25 45 25 45 30 ],1975
White,40-35 1,5376281,78898,162689,10,3,15,15,0,0,[55 35 45 35 45 35 40 20 40 ],1980
White,35x24 1,3234504,70558,199193,10,3,14,15,0,0,[45 35 45 35 40 20 40 20 30 ],1981
White,39-33 1,2202768,56735,174788,9,3,14,14,0,0,[45 35 40 20 40 20 30 25 ],1978
White,24-20 1,3508763,60042,139600,9,6,14,14,0,0,[45 25 5 -15 5 25 35 15 ],1977
White,29x20 1,2395018,44341,170079,10,4,13,14,0,0,[40 20 0 -20 -10 -30 -20 -30 -15 ],1982
White,44-40 1,2873272,50337,186306,8,1,12,13,0,0,[-10 -20 -10 -30 -20 -30 -15 ],1974
White,36-31 1,2023289,48617,161852,9,2,12,13,0,0,[-15 -35 -20 -30 -15 -35 -30 -40 ],1979
White,40-34 1,2504024,55238,183013,9,0,12,13,0,0,[-20 -30 -25 -35 -30 -40 -30 -45 ],1980
White,28x19 1,2753256,68366,179965,11,3,12,13,0,0,[15 -5 -25 -45 -35 -45 -35 -45 -35 -45 ],1965
White,34-30 1,2793841,69911,185414,9,0,11,12,0,0,[-40 -45 -35 -45 -35 -45 -35 -45 ],1981
White,33-28 1,1930955,57047,170643,9,0,11,12,0,0,[-40 -45 -30 -40 -35 -45 -35 -40 ],1979
White,31-27 1,2549551,71625,168564,9,3,10,12,0,0,[-95 -100 -80 -60 -40 -40 -40 -45 ],1980
White,37x28x39 1,2349545,86233,201353,10,0,9,12,0,0,[-35 -45 -35 -40 -40 -45 -45 -50 -45 ],1977
White,30-25 1,2904099,81342,180019,9,0,9,10,0,0,[-30 -35 -35 -40 -35 -45 -45 -45 ],1981
White,39-34 1,2564554,71832,173255,8,0,9,10,0,0,[-30 -35 -30 -45 -35 -45 -45 ],1981
White,34-30 1,1791647,52746,160078,8,0,9,10,0,0,[-30 -40 -35 -45 -40 -50 -45 ],1979
White,41-37 1,2358951,51287,168813,8,0,9,10,0,0,[-30 -40 -40 -50 -45 -55 -50 ],1980
White,37-32 1,1881327,50633,169016,8,0,9,10,0,0,[-25 -40 -30 -45 -40 -55 -45 ],1981
White,45-40 1,2108666,45664,175528,8,3,9,10,0,0,[-25 -45 -40 -60 -60 -80 -80 ],1982
White,40-35 1,1251504,32606,125068,8,2,9,10,0,0,[-40 -60 -60 -80 -80 -95 -80 ],1976
White,49-44 1,1116818,30558,121723,8,1,9,10,0,0,[-40 -60 -75 -80 -80 -95 -85 ],1974
White,25-20 1,2667508,52422,158146,11,2,9,10,0,0,[-75 -95 -90 -95 -85 -95 -85 -95 -85 -105 ],1965
White,48-43 1,2126707,88426,195635,12,1,7,10,0,0,[-190 -210 -205 -210 -200 -215 -210 -210 -205 -215 -210 ],1973
White,44-39 1,3834324,130599,242458,11,3,6,10,0,0,[-260 -270 -250 -230 -210 -210 -205 -215 -210 -220 ],1981
White,39x30 1,3762024,91256,191603,11,0,6,10,0,0,[-210 -215 -210 -210 -205 -215 -210 -220 -215 -220 ],1978
