sep=,
unoccupiedPromotionLineFieldsWeight=25 pawnWeight=25 kingWeight=75 safePawnWeight=5 safeKingWeight=10 aggregatedDistanceOfPawnToPromotionLineWeight=1 defenderPieceWeight=2 attackPawnWeight=3 centerPawnWeight=4 centerKingWeight=10 mainDiagonalPawnWeight=2 mainDiagonalKingWeight=15 doubleDiagonalPawnWeight=2 doubleDiagonalKingWeight=12 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 pruningWindow=11 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,4775297,198170,345432,11,0,20,20,0,0,[8 0 5 0 6 -1 5 -2 5 -2 ],1973
White,32-28 1,5904358,243757,372893,11,0,20,20,0,0,[15 7 13 5 12 5 11 4 11 3 ],1961
White,28-23 1,5951785,267277,341179,12,1,20,20,0,0,[18 10 14 4 15 14 15 8 15 11 15 ],1971
White,34x23 1,7751948,326992,336132,13,2,19,20,0,0,[14 3 14 19 18 10 15 12 15 10 17 10 ],1972
White,33x22x11 1,5940707,274067,265731,12,1,18,19,0,0,[33 22 18 10 15 12 15 10 17 10 17 ],2024
White,35-30 1,5931351,273435,265143,10,0,17,17,0,0,[18 10 15 12 15 10 17 10 17 ],2000
White,30-25 1,10809528,368160,347161,10,0,17,17,0,0,[47 44 44 41 47 39 47 41 46 ],1969
White,38-33 1,14411524,379775,362574,11,0,17,17,0,0,[53 50 54 51 55 50 54 49 54 48 ],1974
White,37-32 1,8843032,303589,306104,10,0,17,17,0,0,[60 55 57 52 55 50 54 49 54 ],1977
White,33-29 1,12099170,307992,347685,10,0,17,17,0,0,[58 53 58 51 60 51 57 52 58 ],1976
White,42-37 1,7790570,312708,354195,11,0,17,17,0,0,[90 85 88 81 86 78 86 81 84 79 ],1976
White,39-33 1,7255045,246541,314337,11,0,17,17,0,0,[92 87 90 85 88 81 86 79 84 77 ],1978
White,32-28 1,5061869,242183,331173,11,0,17,17,0,0,[90 85 88 83 87 82 87 79 85 76 ],1979
White,40-35 1,3865602,225973,295881,11,1,17,17,0,0,[88 85 88 84 90 79 85 76 85 77 ],1984
White,37-32 1,6091564,333001,335749,11,0,17,17,0,0,[91 86 91 84 90 83 88 82 86 78 ],1985
White,41-37 1,5932935,364156,349984,12,3,17,17,0,0,[119 114 119 108 119 108 112 107 114 106 109 ],1977
White,44-40 1,3740981,307590,274016,11,1,17,17,0,0,[117 112 118 107 112 107 114 106 109 102 ],1985
White,29x20 1,8287305,381539,343243,13,1,17,17,0,0,[132 121 118 111 114 109 114 106 109 103 109 103 ],1967
White,33-29 1,7208702,327693,303692,11,0,16,16,0,0,[118 111 114 109 114 106 109 103 109 103 ],1974
White,29x38 1,3708988,244947,284332,11,0,15,16,0,0,[114 109 114 107 112 104 109 103 109 102 ],1972
White,43-39 1,4860479,271708,269462,10,0,15,15,0,0,[117 112 113 108 116 110 113 105 108 ],1974
White,38-33 1,5021409,294627,317004,10,2,15,15,0,0,[147 142 141 138 146 135 140 129 135 ],1984
White,37-31 1,8349780,404466,362913,11,0,15,15,0,0,[154 149 152 143 147 141 146 139 145 137 ],1984
White,31-27 1,5647419,281355,351884,11,0,15,15,0,0,[147 142 145 142 145 135 143 137 142 132 ],1973
White,36-31 1,3200588,227198,339055,12,1,15,15,0,0,[181 176 177 166 168 158 166 159 165 156 162 ],1972
White,27x18 1,5799603,252435,341356,13,2,15,15,0,0,[191 180 170 165 174 163 168 163 168 159 166 157 ],1969
White,33-28 1,5757540,260426,316700,11,0,14,14,0,0,[170 167 174 169 170 166 170 165 170 161 ],1984
White,31-27 1,4670623,256847,368166,14,6,14,14,0,0,[174 171 174 169 180 184 195 184 173 163 174 166 177 ],1961
White,39-33 1,6812844,280695,366392,14,3,14,14,0,0,[178 171 178 171 172 167 170 163 174 166 177 188 191 ],1973
White,28x17x6 1,6284096,284281,347894,14,5,14,14,0,0,[223 220 231 241 252 242 253 252 263 265 273 270 281 ],1976
White,25x34 1,8724047,239225,373745,16,8,14,12,0,0,[245 240 251 251 262 251 262 265 273 270 281 285 296 307 318 ],1974
White,26x17x28 1,5436544,246085,339825,14,7,14,11,0,0,[298 290 301 312 323 315 326 326 337 337 348 347 358 ],1977
White,28-22 1,4348236,353606,348574,13,3,14,9,0,0,[337 329 340 351 362 357 362 361 368 374 382 374 ],1982
White,22x13x4 3,4214799,301955,422392,16,4,14,9,0,0,[370 369 380 369 380 376 387 393 398 398 398 398 398 398 398 ],1984
White,4x15 3,7310566,307446,337962,16,9,14,7,1,0,[431 423 434 423 434 442 449 441 452 463 474 471 482 493 504 ],1975
White,27x16 1,53981391,425405,409533,15,10,14,6,1,0,[460 452 463 452 463 474 478 470 481 492 503 514 525 536 ],1972
