sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=150 safePawnWeight=5 safeKingWeight=5 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=5 attackPawnWeight=5 centerPawnWeight=5 centerKingWeight=5 mainDiagonalPawnWeight=5 mainDiagonalKingWeight=5 doubleDiagonalPawnWeight=5 doubleDiagonalKingWeight=5 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2386838,39263,176380,11,0,20,20,0,0,[10 0 10 0 5 -5 10 -5 10 -5 ],1980
White,26x17 1,2524529,49210,198172,12,3,20,20,0,0,[65 45 25 5 15 5 15 0 10 0 10 ],1985
White,32-27 1,2480529,48262,185866,10,2,19,19,0,0,[15 5 25 5 15 0 15 0 10 ],1983
White,37x26 1,2146502,48205,201023,10,0,18,19,0,0,[10 0 10 -5 5 -5 10 -5 10 ],1979
White,38-32 1,2319255,46300,201277,10,0,18,18,0,0,[20 10 15 0 10 0 15 0 15 ],1981
White,26x17 1,2121038,50911,192590,11,3,18,18,0,0,[65 45 25 5 15 5 15 0 10 0 ],1979
White,42-37 1,2169144,50422,183498,10,3,17,17,0,0,[15 5 25 5 20 0 10 0 15 ],1979
White,32-28 1,2861404,54627,209193,10,4,17,17,0,0,[10 0 20 0 10 0 20 0 15 ],1978
White,34-29 1,2788701,45659,195303,10,3,17,17,0,0,[20 10 20 10 20 0 20 0 15 ],1981
White,29-24 1,1781117,34513,187155,10,0,17,17,0,0,[30 15 25 10 20 5 15 5 15 ],1979
White,35x24 1,2838049,68863,199882,11,1,16,17,0,0,[20 10 20 0 15 0 15 0 15 0 ],1981
White,33-29 1,3096799,75416,219450,10,3,16,16,0,0,[20 5 25 10 20 5 20 0 20 ],1982
White,39x28 1,2922850,65163,177918,10,6,15,16,0,0,[20 10 20 0 20 0 20 0 20 ],1975
White,43-39 1,2347949,52114,172339,9,4,15,15,0,0,[45 35 45 25 45 25 45 30 ],1974
White,39-33 1,1403384,44112,167680,10,1,15,15,0,0,[45 35 45 40 50 30 35 30 40 ],1951
White,37-31 1,2871744,62351,190486,10,1,15,15,0,0,[50 40 50 40 50 30 45 30 45 ],1969
White,41-37 1,2448875,55223,180035,9,0,15,15,0,0,[50 45 50 45 50 40 50 35 ],1960
White,24-19 1,3825414,56122,166520,9,3,15,15,0,0,[55 50 55 50 55 35 55 35 ],1974
White,28-23 1,4433064,59200,171994,9,1,14,15,0,0,[0 -5 0 -5 5 -10 5 -15 ],1962
White,31x22 1,2543163,71389,182108,11,6,14,15,0,0,[60 40 20 0 -20 -40 -60 -75 -65 -80 ],1977
White,37-32 1,2508273,70461,179983,9,1,12,14,0,0,[-55 -75 -60 -75 -60 -75 -65 -80 ],1979
White,29-23 1,4173680,51971,168872,9,1,12,14,0,0,[-55 -65 -55 -70 -65 -75 -65 -85 ],1981
White,47-42 1,2648688,70823,160645,9,1,10,14,0,0,[-175 -185 -165 -170 -160 -170 -160 -165 ],1981
White,42x31 1,3906714,68366,187668,11,0,10,14,0,0,[-160 -170 -160 -170 -160 -165 -165 -180 -170 -180 ],1980
