sep=,
unoccupiedPromotionLineFieldsWeight=50 pawnWeight=50 kingWeight=100 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,2260019,38078,191875,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1979
Black,21x32 2,2484614,64047,235688,14,2,20,20,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 0 ],1980
Black,11-16 2,2125654,53376,202940,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1977
Black,18x29 2,2249203,49505,176090,14,4,19,19,0,0,[50 30 50 30 10 0 0 0 0 0 0 0 0 ],1975
Black,19x28 2,5077372,70459,204442,14,2,18,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 0 ],1976
Black,6x17 2,4141370,64980,189967,11,0,17,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1973
Black,7-11 2,3018042,64427,203669,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1978
Black,12-18 2,3186735,62820,208923,11,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 0 ],1976
Black,8-12 2,3058655,54964,174662,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1978
Black,13-19 2,2102050,56669,190994,10,2,16,16,0,0,[0 0 20 0 0 0 0 0 0 ],1976
Black,9-13 2,1964274,48895,180195,10,2,16,16,0,0,[0 0 20 0 0 0 0 0 0 ],1975
Black,17-22 2,1688283,52709,174903,10,2,16,16,0,0,[0 0 20 0 0 0 0 0 0 ],1982
Black,22x31 2,2137490,54908,176293,11,2,16,16,0,0,[50 30 10 0 0 0 0 0 0 0 ],1979
Black,11-17 2,2447793,57847,184918,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1977
Black,16-21 2,1970806,53032,169623,10,2,15,15,0,0,[0 0 20 0 0 0 0 0 0 ],1981
