sep=,
unoccupiedPromotionLineFieldsWeight=0 pawnWeight=50 kingWeight=0 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 lonerPawnWeight=0 lonerKingWeight=0 holeWeight=0 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2021394,0,525303,12,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1998
White,32-27 1,2608982,0,496674,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,37x28 1,2768298,0,462964,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,26-21 1,2465745,0,622804,11,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,28-22 1,2055259,0,671733,12,0,18,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,33x22x31 1,3019765,0,504206,12,0,17,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,31-26 1,3378731,0,467434,10,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,26-21 1,3389164,0,457543,11,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,21-17 1,2339852,0,659863,11,0,17,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,34-29 1,2988552,0,578358,11,0,16,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,29-23 1,2950448,0,534475,11,0,16,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
White,35-30 1,2417851,0,627999,12,0,15,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,30-24 1,2272493,0,669448,11,0,15,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,2552842,0,501665,11,0,14,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],1999
White,31-26 1,2637685,0,469464,11,0,14,17,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
White,38-32 1,2789800,0,540925,12,0,14,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,32-27 1,2169491,0,630047,12,0,14,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,26-21 1,2385592,0,584525,13,0,13,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,39-33 1,2040338,0,673441,13,0,12,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,42x33 1,2170873,0,650541,14,0,11,17,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,33-28 1,2229527,0,629070,12,0,11,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1999
White,40-34 1,2360903,0,621348,12,0,10,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,43x34 1,2910553,0,564915,12,0,9,16,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2001
White,34-29 1,2816407,0,620193,11,0,9,15,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,41-36 1,2736484,0,627956,12,0,8,15,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,2912919,0,560062,12,0,8,15,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,44-39 1,2551647,0,663578,13,0,7,15,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2002
White,48x39 1,2649790,0,738163,13,0,6,15,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,39-33 1,2383956,0,744567,12,0,6,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,33-28 1,2549473,0,667794,12,0,6,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,28-22 1,2453710,0,673782,13,0,6,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,45-40 1,2463427,0,745089,13,0,5,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,40-34 1,2622611,0,676633,13,0,5,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,34-29 1,2630395,0,648238,13,0,5,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,29-23 1,2418033,0,847584,14,0,5,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,46-41 1,2765658,0,834966,13,0,4,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,41-37 1,3141120,0,795456,13,0,4,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,37-31 1,2226019,0,723355,14,0,4,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,47-41 1,2288035,0,800705,13,0,3,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,41-36 1,3151825,0,585385,14,0,3,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,36-31 1,3733043,0,624876,15,0,3,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,49-43 1,3842255,0,622551,14,0,2,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],1999
White,43-38 1,3495251,0,569528,13,0,2,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,38-32 1,4686269,0,1216296,16,0,2,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,50-44 1,4690788,0,1218545,14,0,1,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 ],2001
White,44-39 1,5665213,0,741144,13,0,1,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],2000
White,39-33 1,190,0,38,39,0,1,14,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],15
