sep=,
unoccupiedPromotionLineFieldsWeight=20 pawnWeight=50 kingWeight=150 safePawnWeight=0 safeKingWeight=0 aggregatedDistanceOfPawnToPromotionLineWeight=0 defenderPieceWeight=0 attackPawnWeight=0 centerPawnWeight=0 centerKingWeight=0 mainDiagonalPawnWeight=0 mainDiagonalKingWeight=0 doubleDiagonalPawnWeight=0 doubleDiagonalKingWeight=0 pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,4016995,51078,205956,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1983
White,32-27 1,4439821,55094,193024,13,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 ],1981
White,37x28 1,2029920,60162,216963,12,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1981
White,28-23 1,3908327,65724,197091,12,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],1977
White,34x23 1,2827132,57129,177233,14,2,18,19,0,0,[0 -20 0 0 0 0 0 0 0 0 0 0 0 ],1942
White,33x22x11 1,4921041,71381,198813,13,2,17,18,0,0,[50 30 10 0 0 0 0 0 0 0 0 0 ],1980
White,35-30 1,4234198,68833,193701,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1982
White,30-25 1,3650713,66385,188292,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1982
White,36-31 1,3051728,58595,189812,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1976
White,31-27 1,2957084,61120,196801,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,38-32 1,3099663,65202,181215,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1980
White,39-33 1,1851931,48038,164802,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],1975
White,32-28 1,1941956,56797,168848,11,2,16,16,0,0,[0 -20 0 0 0 0 0 0 0 0 ],1971
White,26x37 1,2517965,58166,180056,10,0,15,16,0,0,[0 0 0 0 0 0 0 0 0 ],1979
White,37-31 1,2147391,48739,159219,9,0,15,15,0,0,[0 0 0 0 0 0 0 0 ],1978
