sep=,
pieceWeight=25 crownWeight=125 
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,AspirationFails,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,2263753,0,638350,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],1998
White,32-27 1,1793128,0,505916,11,0,20,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2001
White,37x28 1,1665784,0,531127,11,0,19,20,0,0,[0 0 0 0 0 0 0 0 0 0 ],2000
White,28-23 1,2253996,0,340372,10,0,19,19,0,0,[0 0 0 0 0 0 0 0 0 ],1999
White,34x23 1,2012959,0,455599,13,0,18,19,0,0,[-25 25 0 0 0 0 0 0 0 0 0 0 ],2001
White,33x22x11 1,1643869,0,415878,12,0,17,18,0,0,[0 0 0 0 0 0 0 0 0 0 0 ],2000
White,35-30 1,1845263,0,449579,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,30-25 1,1296961,0,408382,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],2000
White,36-31 1,1618648,0,386764,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],1999
White,31-27 1,1660828,0,455833,10,0,16,16,0,0,[0 0 0 0 0 0 0 0 0 ],2000
White,38-32 1,1113398,0,328343,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],2018
White,32-28 1,1673713,0,466288,9,0,16,16,0,0,[0 0 0 0 0 0 0 0 ],2001
White,40-34 1,1752826,0,527531,9,0,16,16,0,0,[0 0 -25 0 -25 0 0 0 ],2000
White,27-22 1,2039543,0,467666,10,0,16,16,0,0,[-25 -25 -25 -25 -25 0 -25 -25 -25 ],1999
White,22-18 1,1989455,0,425331,11,0,15,16,0,0,[-50 -25 -25 -25 -25 -25 -25 -25 -25 -25 ],2000
White,42-38 1,1760451,0,452218,10,0,14,16,0,0,[-50 -25 -50 -25 -50 -25 -25 -25 -25 ],2000
