PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,32-28 1,1672724,2168,457381,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,31-26 1,1731001,787,484104,13,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
White,37-32 1,1624502,2292,490649,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-22 1,1427391,804,514116,13,20,20,0,0,0 0 0 0 25 25 25 25 25 25 25 25 
White,26x17x6 1,1587638,360,465643,13,18,20,0,0,0 0 25 25 25 25 25 25 25 25 25 25 
White,42x31 1,1480412,758,494842,13,18,18,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
White,6x17 1,1599928,317,403742,13,18,17,0,0,50 25 25 25 25 25 25 25 25 25 25 25 
White,47-42 1,1598307,316,403448,11,17,16,0,0,25 25 25 25 25 25 25 25 25 25 
White,31-26 1,1700297,656,400845,12,17,16,0,0,25 25 25 25 25 25 25 25 25 25 25 
White,26x17x6 1,1998530,1069,368360,11,17,16,0,0,75 75 100 100 100 75 100 100 100 100 
White,6x17 1,1690328,668,419694,13,17,14,0,0,100 100 100 100 100 100 100 100 100 100 100 100 
White,17x8 1,1942667,1684,467281,13,17,13,0,0,125 100 100 100 100 100 100 100 100 100 100 100 
White,33-29 1,1873455,931,461136,11,16,12,0,0,100 100 100 100 100 100 100 100 100 100 
White,29-24 1,1620806,863,551850,12,16,12,0,0,100 100 100 100 125 125 125 125 125 125 150 
White,35x24 1,1860024,2145,392163,14,15,12,0,0,100 100 150 125 125 125 125 125 150 150 150 150 150 
White,34x23x12x21 1,1879886,945,571026,15,14,11,0,0,150 125 125 125 125 125 150 150 150 150 150 150 150 150 
White,39-33 1,1974045,1111,578381,13,13,8,0,0,125 125 125 125 150 150 150 150 150 150 150 150 
White,33-28 1,1767552,1455,570883,12,13,8,0,0,125 125 125 125 150 150 150 150 150 150 150 
White,40-34 1,1872720,1236,398430,12,13,8,0,0,125 125 150 150 150 150 150 150 150 150 150 
White,44-40 1,1432151,548,382600,11,13,8,0,0,125 125 150 150 150 150 150 150 150 150 
White,41-37 1,1946033,1289,468794,11,13,8,0,0,125 125 150 150 150 150 150 150 150 150 
White,28-22 1,2094301,3280,431982,12,13,8,0,0,125 125 150 150 150 150 150 150 150 150 150 
White,22x31 1,2005821,1030,553708,13,13,8,0,0,150 150 150 150 150 150 150 150 150 150 150 150 
White,43-39 1,2088908,2879,548530,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,31-26 1,1887946,2061,539216,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,49-44 1,1757984,664,548125,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,46-41 1,1927441,615,546148,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,40-35 1,1962405,783,461121,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,44-40 1,1793823,604,450454,11,13,7,0,0,150 150 150 150 150 150 150 150 150 150 
White,38-33 1,1545458,562,509685,11,13,7,0,0,150 150 150 150 150 150 175 150 175 150 
White,34-30 1,1660039,848,598091,12,13,7,0,0,150 150 150 150 150 150 175 150 150 150 150 
White,48-43 1,1863382,2341,606995,14,13,7,0,0,150 150 200 200 225 225 250 250 325 325 350 350 350 
White,40x29x20x9 1,1960160,2154,523853,13,12,7,0,0,200 200 225 225 250 250 325 325 350 350 350 350 
White,9-3 3,1983922,784,346873,11,12,4,0,0,325 325 350 350 350 350 350 350 375 375 
White,3x25 3,1983214,1208,351832,13,12,4,1,0,350 350 350 350 350 350 375 375 400 400 425 425 
White,39-34 1,2026502,1125,455996,13,12,3,1,0,350 350 375 375 375 375 400 400 425 425 425 425 
White,33x22x31 1,588,2,99,99,12,3,1,0,400 400 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 
White,34x23 1,196,0,0,99,12,1,1,0,425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 425 
