sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1581716,52363,400494,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1561690,43932,472552,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1526716,82201,496713,12,19,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-23 1,1727233,150839,290614,11,19,19,0,0,0 0 0 0 0 0 0 0 0 0 
White,34x23 1,1773246,78088,365651,14,18,19,0,0,0 -25 25 0 0 0 0 0 0 0 0 0 0 
White,33x22x11 1,1515220,108326,392075,13,17,18,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,35-30 1,1737548,133357,426159,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,1851019,142207,492314,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,36-31 1,1521023,84430,372968,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,31-27 1,1894137,119174,465567,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,38-32 1,1955856,127891,504142,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,32-28 1,1719819,144954,508853,10,16,16,0,0,0 0 0 0 0 0 0 0 0 
White,40-34 1,1774336,268759,539618,10,16,16,0,0,0 0 0 -25 0 -25 0 0 0 
White,42-37 1,2060590,500180,533784,11,16,16,0,0,0 0 0 -25 0 -25 0 -25 0 0 
White,37-31 1,2113723,255493,386877,11,16,16,0,0,0 0 0 -25 0 -25 0 0 0 0 
White,27x16 1,1883335,102868,393406,13,16,16,0,0,25 25 25 0 0 0 25 25 25 25 25 25 
White,26x17x6 1,1724004,112824,513835,14,16,15,0,0,75 75 100 75 100 100 100 100 100 75 100 100 100 
White,6x17 1,1829263,125669,501682,13,16,13,0,0,100 75 100 100 100 100 100 75 100 100 100 100 
White,16x27 1,1997644,188762,376143,13,15,12,0,0,100 100 100 100 100 75 100 100 100 100 100 100 
White,27-21 1,2253949,197282,447380,12,15,11,0,0,100 100 100 100 100 100 100 100 100 100 100 
White,21x12x23 1,2403624,362480,439724,13,15,11,0,0,150 150 150 150 175 175 200 200 250 200 200 200 
White,23x12 1,2527520,356234,286378,13,15,9,0,0,175 175 175 175 200 200 275 275 300 275 275 275 
White,12-7 1,2102167,437238,722686,11,15,8,0,0,175 175 225 225 275 275 300 300 325 300 
White,7-2 3,2487535,273089,427703,11,15,8,0,0,300 300 300 300 325 325 325 325 350 350 
White,2x30 3,2402210,356588,635525,14,15,8,1,0,325 325 350 325 375 350 375 350 375 375 375 375 375 
White,30x8 3,1968550,163259,205114,13,15,7,1,0,350 350 375 350 375 350 375 375 375 375 375 375 
White,25x14x23x12 1,2476563,548174,362890,11,15,6,1,0,425 425 425 425 450 450 550 550 550 550 
White,12-7 1,2510993,721805,384996,10,15,3,1,0,425 425 450 450 550 550 550 550 575 
White,7-1 3,1922458,220524,573282,10,15,3,1,0,550 550 550 550 550 550 575 575 600 
White,8x24 3,2156441,119071,641932,12,15,3,2,0,575 575 575 575 575 575 600 600 600 600 625 
White,1-6 3,2201531,143557,434250,11,15,2,2,0,575 575 575 575 575 575 600 600 625 625 
White,24x13 3,2087005,142348,368756,15,15,2,2,0,600 600 600 600 600 600 625 625 625 625 625 625 625 625 
White,6-1 3,2058655,131266,647601,14,15,1,2,0,600 600 600 600 625 625 625 625 625 625 625 625 625 
White,13x30 3,294,0,0,99,15,1,2,0,625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 
