sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1586885,52529,402507,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1598179,44772,490053,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1558419,85464,509950,12,19,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-23 1,2154444,208895,347949,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,34x23 1,1700237,71418,333158,14,18,19,0,0,0 -25 25 0 0 0 0 0 0 0 0 0 0 
White,33x22x11 1,1928853,141706,464518,13,17,18,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,35-30 1,1951267,144923,469444,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,1316341,103695,430772,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,36-31 1,2294111,181235,437641,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,31-27 1,2018319,123247,487376,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,38-32 1,1827222,117851,485261,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,39-33 1,1936138,164855,549282,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,33-28 1,1770484,148115,552580,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,43-38 1,1988043,82189,404042,11,16,16,0,0,0 0 0 -25 0 0 0 0 0 0 
White,38-33 1,1612272,53320,317656,12,16,16,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,27x16 1,1936508,103004,470511,13,16,16,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
White,26x17x6 1,1736425,87338,516971,14,16,15,0,0,75 75 100 75 100 100 100 100 100 100 100 100 100 
White,6x17 1,1831078,103667,487408,13,16,13,0,0,100 75 100 100 100 100 100 100 100 100 100 100 
White,16x27 1,2046059,127784,382449,13,15,12,0,0,100 100 100 100 100 100 100 100 100 100 100 100 
White,27-21 1,2239803,133314,371040,11,15,11,0,0,100 100 100 100 100 100 100 100 100 100 
White,21x12x23 1,1895082,333218,568801,14,15,11,0,0,150 150 150 150 175 175 200 175 225 200 200 200 200 
White,23x12 1,2328896,381876,271874,13,15,9,0,0,175 175 175 175 200 175 225 200 300 275 275 275 
White,12-7 1,1969596,386714,659448,11,15,8,0,0,175 175 225 225 275 275 300 300 325 300 
White,7-1 3,1977333,87232,429543,11,15,8,0,0,300 300 300 300 300 300 325 325 325 325 
White,1x23 3,1998091,55925,520852,12,15,8,1,0,325 325 325 325 325 325 325 325 350 350 350 
White,23-7 3,2202759,102177,504460,11,15,7,1,0,325 325 325 325 325 325 350 350 350 350 
White,7x23 3,2349522,565021,731690,11,15,7,1,0,350 350 350 350 375 350 350 350 375 350 
White,23-18 3,2995576,778162,259645,11,15,6,1,0,350 350 375 375 375 375 375 375 375 375 
White,25x14x23 1,2562445,279392,429843,11,15,6,1,0,400 400 400 400 400 400 425 425 425 425 
White,18-12 3,2210596,257533,330779,9,15,4,1,0,400 400 425 425 425 425 425 425 
White,12-7 3,1983483,301834,429060,9,15,4,1,0,400 400 425 425 425 425 425 425 
White,23x14x5 3,2011207,101921,606759,13,15,4,1,0,575 575 575 575 600 600 600 600 625 625 625 625 
White,5-10 3,2045332,85075,543130,11,15,2,2,0,575 575 600 600 600 600 625 625 625 625 
White,7-1 3,2076400,67161,630721,12,15,2,2,0,575 575 575 575 625 625 625 625 625 625 625 
White,1x34 3,264,1,39,39,15,2,2,0,600 600 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 
White,34x25 3,76,0,0,39,15,1,2,0,625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 
Black,16-21 2,1814144,46161,425039,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,21x32 2,1551913,84942,507188,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
Black,11-16 2,1659060,78489,456771,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,17x26 2,2147808,164958,419414,13,19,19,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
Black,18x27 2,1986348,91944,393605,12,18,19,0,0,50 50 50 50 50 25 50 25 50 50 50 
Black,6-11 2,1724678,54425,306527,10,17,19,0,0,50 50 50 50 50 50 50 50 50 
Black,27x18 2,2212393,190209,368702,13,17,19,0,0,75 75 75 75 75 75 75 75 75 75 75 75 
Black,1-6 2,1470999,67933,446823,11,16,19,0,0,75 75 75 75 75 75 75 75 75 75 
Black,18x29 2,1574467,55445,402425,13,16,19,0,0,100 100 100 100 100 100 100 100 100 100 100 100 
Black,11-17 2,1756125,79216,427768,12,15,19,0,0,100 100 100 100 100 100 100 100 100 100 100 
Black,19x30 2,1648205,29858,423621,12,15,19,0,0,125 125 125 100 100 100 100 100 100 100 100 
Black,26x37 2,1595863,36189,408432,11,14,19,0,0,150 125 125 125 125 100 125 125 125 125 
Black,20-25 2,1735184,21611,439476,10,13,18,0,0,125 125 125 100 125 125 125 125 125 
Black,30-35 2,1821797,24267,405263,11,13,18,0,0,125 125 125 125 125 125 125 125 125 125 
Black,16x27 2,1691172,25936,442866,12,13,18,0,0,150 150 150 125 150 150 150 150 150 150 150 
Black,27x38 2,1647480,36645,361702,12,12,18,0,0,175 125 125 125 150 150 150 150 150 150 150 
Black,13-18 2,1863077,40369,432275,11,11,16,0,0,125 125 150 150 150 150 150 150 150 150 
Black,14x23 2,1861566,133065,422165,13,11,16,0,0,150 150 150 150 150 150 150 150 150 150 150 150 
Black,6-11 2,1726027,130448,412553,11,10,16,0,0,150 150 150 150 150 150 150 150 150 150 
Black,23x32 2,1680588,89375,423943,13,10,16,0,0,175 175 175 175 175 175 175 175 175 175 175 175 
Black,8-13 2,1729419,76825,453260,11,9,16,0,0,175 175 175 175 175 175 175 175 175 175 
Black,2-8 2,1835074,138403,457110,10,9,16,0,0,175 175 175 175 175 175 175 175 175 
Black,18x29 2,1620578,32414,488788,13,9,16,0,0,200 200 200 200 200 200 200 200 200 200 200 200 
Black,32x43 2,1678778,72367,442037,14,8,16,0,0,225 200 200 200 200 200 200 200 200 200 200 200 200 
Black,9-14 2,1821344,69149,485279,12,7,15,0,0,200 200 200 200 200 200 200 200 200 200 200 
Black,29x38 2,1712680,122185,483923,13,7,15,0,0,225 225 225 225 225 225 225 225 225 225 225 225 
Black,3-9 2,1643778,117168,468050,11,6,15,0,0,225 225 225 225 225 225 225 225 225 225 
Black,38x29 2,2019379,79443,498142,14,6,15,0,0,250 250 250 250 250 250 250 250 250 250 250 250 250 
Black,35x44 2,2049162,72939,526627,12,5,15,0,0,275 250 250 250 250 250 250 250 250 250 250 
Black,11-16 2,1976669,70678,495540,10,4,14,0,0,250 250 250 250 250 250 250 250 250 
Black,29x40 2,2473827,261068,408880,12,4,14,0,0,275 275 275 275 275 275 275 275 275 275 275 
Black,25-30 2,2106366,638886,497855,10,3,14,0,0,275 275 275 275 275 275 275 275 300 
Black,30-34 2,2523333,318666,494900,11,3,14,0,0,275 275 275 275 275 275 300 275 375 375 
Black,34-39 2,2002768,96928,530161,11,3,14,0,0,275 275 275 275 300 300 400 400 400 400 
Black,40-44 2,2475701,297443,376284,11,3,14,0,0,275 275 300 300 400 400 425 425 450 450 
Black,16x27 2,2301926,277425,442796,13,3,14,0,0,300 300 425 425 425 425 450 450 475 475 550 550 
Black,12-18 2,2165825,464575,539257,12,2,14,0,0,425 425 425 425 450 450 475 475 550 550 575 
Black,18-23 2,2447557,325802,423323,13,2,14,0,0,425 425 425 425 450 450 475 475 575 575 600 600 
Black,27x36 2,2362686,413997,673988,16,2,14,0,0,325 325 450 450 475 475 575 575 600 600 600 600 600 600 600 
Black,44-50 4,2421246,423871,702401,14,1,14,0,0,450 450 475 475 575 575 600 600 600 600 600 600 600 
Black,39-43 2,2337653,412482,661690,12,1,14,0,1,450 450 575 575 600 600 600 600 600 600 600 
Black,23-28 2,2438371,166383,519098,13,1,14,0,1,575 575 600 600 600 600 600 600 600 600 600 600 
Black,28-32 2,2455112,292571,395728,12,1,14,0,1,575 575 575 575 600 600 600 600 600 600 600 
Black,13-19 2,1998576,102251,320590,11,1,14,0,1,575 575 600 600 600 600 600 600 600 600 
Black,43-48 4,2267433,148215,458292,11,1,14,0,1,575 575 600 600 600 600 600 600 600 600 
Black,7x18 2,76,0,0,39,1,14,0,2,600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 
