PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1582640,52459,400864,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1501012,42385,444657,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1312672,70010,403818,12,19,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-23 1,2167582,210723,354517,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,34x23 1,2047541,90843,502716,14,18,19,0,0,0 -25 25 0 0 0 0 0 0 0 0 0 0 
White,33x22x11 1,1875291,143882,452095,13,17,18,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,35-30 1,2140082,157370,508401,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,2089818,154396,529773,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,36-31 1,2228430,172894,432303,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,31-27 1,1891793,119167,465091,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,38-32 1,2069075,143928,520707,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,32-28 1,1472850,122700,421399,10,16,16,0,0,0 0 0 0 0 0 0 0 0 
White,40-34 1,1759236,267887,532138,10,16,16,0,0,0 0 0 -25 0 -25 0 0 0 
White,42-37 1,2119486,513048,539441,11,16,16,0,0,0 0 0 -25 0 -25 0 -25 0 0 
White,37-31 1,2297415,295698,408303,11,16,16,0,0,0 0 0 -25 0 -25 0 0 0 0 
White,27x16 1,1981741,120973,400742,13,16,16,0,0,25 25 25 0 0 0 25 25 25 25 25 25 
White,26x17x6 1,1438945,91775,418320,14,16,15,0,0,75 75 100 75 100 100 100 100 100 75 100 100 100 
White,6x17 1,1954915,137370,524143,13,16,13,0,0,100 75 100 100 100 100 100 75 100 100 100 100 
White,16x27 1,2354044,215473,438144,13,15,12,0,0,100 100 100 100 100 75 100 100 100 100 100 100 
White,27-21 1,2238373,196930,440730,12,15,11,0,0,100 100 100 100 100 100 100 100 100 100 100 
White,21x12x23 1,2350835,352805,434169,13,15,11,0,0,150 150 150 150 175 175 200 200 250 200 200 200 
White,23x12 1,2823292,396197,321033,13,15,9,0,0,175 175 175 175 200 200 275 275 300 275 275 275 
White,12-7 1,2225041,443354,735314,11,15,8,0,0,175 175 225 225 275 275 300 300 325 300 
White,7-2 3,2530501,278801,430736,11,15,8,0,0,300 300 300 300 325 325 325 325 350 350 
White,2x30 3,2402464,356644,635652,14,15,8,1,0,325 325 350 325 375 350 375 350 375 375 375 375 375 
White,30x8 3,1989426,163478,208229,13,15,7,1,0,350 350 375 350 375 350 375 375 375 375 375 375 
White,25x14x23x12 1,2737885,700842,388142,11,15,6,1,0,425 425 425 425 450 450 550 550 550 550 
White,12-7 1,2642264,727273,450243,10,15,3,1,0,425 425 450 450 550 550 550 550 575 
White,7-1 3,2164658,227202,693841,10,15,3,1,0,550 550 550 550 550 550 575 575 600 
White,8x24 3,2191853,120090,659622,12,15,3,2,0,575 575 575 575 575 575 600 600 600 600 625 
White,1-6 3,2199627,143551,433996,11,15,2,2,0,575 575 575 575 575 575 600 600 625 625 
White,24x13 3,1959771,134384,359093,15,15,2,2,0,600 600 600 600 600 600 625 625 625 625 625 625 625 625 
White,6-1 3,2079490,131381,656645,14,15,1,2,0,600 600 600 600 625 625 625 625 625 625 625 625 625 
White,13x30 3,294,0,0,99,15,1,2,0,625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 
