sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1567330,52127,394159,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1606377,44975,493825,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1649917,93437,545244,12,19,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-23 1,2092257,201411,325493,11,19,19,0,0,0 0 0 0 0 0 0 0 0 0 
White,33x24 1,137498,54996,54998,2,18,19,0,0,0 
White,34x23 1,89168,29721,29722,2,17,18,0,0,0 
White,26-21 1,346005,314540,0,1,16,17,0,0,
White,35-30 1,307520,276759,0,1,15,17,0,0,
White,30-24 1,369012,338250,0,1,15,17,0,0,
White,24-19 1,378144,346621,0,1,15,17,0,0,
White,36-31 1,322560,290295,0,1,14,17,0,0,
White,38-32 1,10926,9704,0,1,13,17,0,0,
