sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1600581,52858,407469,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1635167,45922,506830,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1599479,90585,526494,12,19,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,28-23 1,2126759,206035,334106,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,34x23 1,2064767,91442,511329,14,18,19,0,0,0 -25 25 0 0 0 0 0 0 0 0 0 0 
White,33x22x11 1,2126143,157067,506194,13,17,18,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,35-30 1,2058656,155039,490981,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,1466622,124101,445102,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,36-31 1,2324762,183670,439742,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,31-27 1,2091293,124600,506981,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,38-32 1,1971097,128637,506255,11,16,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,32-28 1,1723466,145240,510110,10,16,16,0,0,0 0 0 0 0 0 0 0 0 
White,40-34 1,1909383,280377,586882,10,16,16,0,0,0 0 0 -25 0 -25 0 0 0 
White,42-37 1,1981992,487558,525847,11,16,16,0,0,0 0 0 -25 0 -25 0 -25 0 0 
White,37-31 1,2202676,271469,396838,11,16,16,0,0,0 0 0 -25 0 -25 0 0 0 0 
White,27x16 1,1869235,98866,392448,13,16,16,0,0,25 25 25 0 0 0 25 25 25 25 25 25 
White,26x17x6 1,1773075,120157,530386,14,16,15,0,0,75 75 100 75 100 100 100 100 100 75 100 100 100 
White,6x17 1,1474197,97707,434309,12,16,13,0,0,100 75 100 100 100 100 100 75 100 100 100 
White,16x27 1,2162583,202233,398536,13,15,12,0,0,100 100 100 100 100 75 100 100 100 100 100 100 
White,27-21 1,2304107,199018,468166,12,15,11,0,0,100 100 100 100 100 100 100 100 100 100 100 
White,21x12x23 1,2596701,391787,460155,13,15,11,0,0,150 150 150 150 175 175 200 200 250 200 200 200 
White,23x12 1,2668022,375332,302918,13,15,9,0,0,175 175 175 175 200 200 275 275 300 275 275 275 
White,12-7 1,2141745,438268,727529,11,15,8,0,0,175 175 225 225 275 275 300 300 325 300 
White,7-2 3,2222846,253953,406391,11,15,8,0,0,300 300 300 300 325 325 325 325 350 350 
White,2x30 3,2578895,380977,723428,14,15,8,1,0,325 325 350 325 375 350 375 350 375 375 375 375 375 
White,30x8 3,2807103,337467,267051,13,15,7,1,0,350 350 375 350 375 350 375 375 375 375 375 375 
White,25x14x23x12 1,2695256,671885,381234,11,15,6,1,0,425 425 425 425 450 450 550 550 550 550 
White,12-7 1,2631343,726511,444783,10,15,3,1,0,425 425 450 450 550 550 550 550 575 
White,7-1 3,2121058,226548,672091,10,15,3,1,0,550 550 550 550 550 550 575 575 600 
White,8x24 3,2058979,116690,595282,12,15,3,2,0,575 575 575 575 575 575 600 600 600 600 625 
White,1-6 3,2456807,145522,485329,12,15,2,2,0,575 575 575 575 575 575 600 600 625 625 625 
White,24x13 3,2629432,167866,406888,15,15,2,2,0,600 600 600 600 600 600 625 625 625 625 625 625 625 625 
White,6-1 3,2280621,135211,701463,15,15,1,2,0,600 600 600 600 625 625 625 625 625 625 625 625 625 625 
White,13x30 3,294,0,0,99,15,1,2,0,625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 625 
