sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,661263,63533,179946,10,20,20,0,0,5 0 0 0 0 0 5 -5 0 
White,34-30 1,699042,32761,205874,11,20,20,0,0,30 25 25 20 20 15 30 15 20 15 
White,30-25 1,710444,13904,218845,10,20,20,0,0,30 30 30 30 30 25 25 20 25 
White,37-31 1,770082,62489,175808,11,20,20,0,0,35 35 35 35 35 25 35 25 35 35 
White,31-27 1,773733,57157,143858,11,20,20,0,0,35 35 50 35 35 25 40 40 55 55 
White,36x27 1,772942,62776,181034,11,19,20,0,0,30 25 25 25 40 40 55 55 65 50 
White,39-34 1,779282,59774,246582,10,19,19,0,0,65 65 65 65 65 70 75 70 75 
White,34-30 1,825313,105731,211022,10,19,19,0,0,70 60 70 70 75 70 75 65 75 
White,41-36 1,828659,124084,202123,11,19,19,0,0,70 70 75 75 75 70 75 70 85 75 
White,33-28 1,853360,147524,238426,11,19,19,0,0,75 85 85 80 85 85 85 75 80 70 
White,44-39 1,715944,9162,229622,10,19,19,0,0,85 80 85 75 75 70 75 70 75 
White,39-34 1,745676,65248,163775,11,19,19,0,0,75 75 75 100 115 115 125 110 120 115 
White,36-31 1,870437,137518,165973,11,19,19,0,0,130 125 130 130 155 115 135 130 130 125 
White,38-33 1,781880,41041,198221,13,19,19,0,0,190 180 190 190 215 195 200 200 220 190 195 190 
White,33x24 1,795481,62392,191880,14,19,19,0,0,235 200 235 200 200 200 220 190 195 190 190 190 200 
White,34x23 1,759358,66242,209363,12,18,18,0,0,235 200 200 200 220 190 195 190 190 190 200 
White,42-37 1,692171,59321,185997,10,17,17,0,0,200 200 220 190 195 190 190 190 200 
White,28x19 1,930096,201137,166153,14,17,17,0,0,225 200 190 190 190 190 200 195 185 180 180 165 175 
White,30x19 1,930926,197718,168120,12,16,16,0,0,225 200 190 190 200 195 185 180 180 165 175 
White,43-39 1,921897,197682,164527,10,15,15,0,0,190 190 200 195 185 180 180 165 175 
White,39-34 1,825413,95428,208346,10,15,15,0,0,190 180 200 190 180 165 190 175 175 
White,25-20 1,940162,167756,306983,11,15,15,0,0,275 275 265 250 260 250 250 225 230 215 
White,34-30 1,770292,89832,178836,11,14,15,0,0,230 215 245 225 225 210 230 215 205 200 
White,30-25 1,956173,188812,259423,11,14,15,0,0,245 225 225 210 230 215 205 200 190 165 
White,40-34 1,1100378,340609,252372,11,14,15,0,0,225 220 240 225 215 210 225 195 180 165 
White,35x44 1,864560,110427,217497,11,13,15,0,0,240 225 215 210 225 195 180 165 180 150 
White,47-41 1,976188,215396,207891,10,13,14,0,0,220 210 225 195 180 165 180 150 165 
White,32x23 1,829908,64423,276489,15,13,14,0,0,210 185 210 165 215 155 180 165 170 125 125 110 115 110 
White,37x28 1,802349,43198,187880,13,12,13,0,0,210 205 230 155 180 165 170 125 125 110 115 110 
White,23x12x1 3,719310,88993,229384,13,12,12,0,0,470 465 460 170 170 125 125 110 115 110 110 105 
White,1x40 3,784160,45040,152133,13,12,10,1,0,460 455 460 125 125 110 115 110 110 105 105 100 
White,40x12x21 3,953013,223694,188546,11,12,9,1,0,520 125 125 110 115 110 110 105 105 100 
White,48-42 1,947783,223669,187222,9,9,7,0,1,125 110 115 110 110 105 105 100 
White,44-39 1,910483,149042,219004,11,7,7,0,1,45 20 105 90 105 100 85 70 65 45 
White,49x40 1,1185912,177063,343725,12,6,7,0,1,105 90 105 100 85 70 65 45 55 55 65 
White,40-35 1,1208841,169664,355191,12,6,6,0,0,105 100 85 75 65 45 55 55 65 50 55 
White,35-30 1,1214435,167450,348028,12,6,6,0,0,105 100 100 80 95 70 75 65 60 65 60 
White,30-24 1,1118371,89723,330680,14,6,6,0,0,100 75 100 65 75 65 60 70 60 50 50 50 50 
