PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,1401131,31672,356780,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,21x32 2,1437761,72451,454757,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
Black,11-16 2,1440056,57411,433058,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,17x26 2,1892092,157468,343563,13,19,19,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
Black,18x27 2,1718574,90321,345949,12,18,19,0,0,50 50 50 50 50 25 50 25 50 50 50 
Black,6-11 2,2035273,66774,359535,10,17,19,0,0,50 50 50 50 50 50 50 50 50 
Black,27x18 2,2019037,173145,344362,12,17,19,0,0,75 75 75 75 75 75 75 75 75 75 75 
Black,1-6 2,1661257,80016,496986,12,16,19,0,0,75 75 75 75 75 75 75 75 75 75 75 
Black,18x29 2,1678110,59911,449985,13,16,19,0,0,100 100 100 100 100 100 100 100 100 100 100 100 
Black,11-17 2,1744527,78826,423740,12,15,19,0,0,100 100 100 100 100 100 100 100 100 100 100 
Black,19x30 2,1446985,27436,370832,11,15,19,0,0,125 125 125 100 100 100 100 100 100 100 
Black,26x37 2,1729585,42018,448003,11,14,19,0,0,150 125 125 125 125 100 125 125 125 125 
Black,20-25 2,1743509,21596,440807,10,13,18,0,0,125 125 125 100 125 125 125 125 125 
Black,30-35 2,1769704,23949,393650,11,13,18,0,0,125 125 125 125 125 125 125 125 125 125 
Black,16x27 2,1651409,25751,425950,12,13,18,0,0,150 150 150 125 150 150 150 150 150 150 150 
Black,27x38 2,1860667,40076,431590,13,12,18,0,0,175 125 125 125 150 150 150 150 150 150 150 150 
Black,13-18 2,1871299,40908,434604,11,11,16,0,0,125 125 150 150 150 150 150 150 150 150 
Black,14x23 2,1475180,104296,338130,13,11,16,0,0,150 150 150 150 150 150 150 150 150 150 150 150 
Black,6-11 2,1924966,138317,449812,12,10,16,0,0,150 150 150 150 150 150 150 150 150 150 150 
Black,23x32 2,1811050,97729,452737,13,10,16,0,0,175 175 175 175 175 175 175 175 175 175 175 175 
Black,8-13 2,1660329,73109,438834,11,9,16,0,0,175 175 175 175 175 175 175 175 175 175 
Black,2-8 2,1767583,125996,439402,10,9,16,0,0,175 175 175 175 175 175 175 175 175 
Black,18x29 2,1655327,36143,494588,13,9,16,0,0,200 200 200 200 200 200 200 200 200 200 200 200 
Black,32x43 2,1882280,76990,506929,14,8,16,0,0,225 200 200 200 200 200 200 200 200 200 200 200 200 
Black,9-14 2,1865478,69583,500451,12,7,15,0,0,200 200 200 200 200 200 200 200 200 200 200 
Black,29x38 2,1373116,111512,405969,12,7,15,0,0,225 225 225 225 225 225 225 225 225 225 225 
Black,3-9 2,1851650,140703,509644,11,6,15,0,0,225 225 225 225 225 225 225 225 225 225 
Black,38x29 2,2058286,80076,515227,14,6,15,0,0,250 250 250 250 250 250 250 250 250 250 250 250 250 
Black,35x44 2,1994964,71234,502750,12,5,15,0,0,275 250 250 250 250 250 250 250 250 250 250 
Black,11-16 2,2117957,74747,555956,10,4,14,0,0,250 250 250 250 250 250 250 250 250 
Black,29x40 2,2499901,263327,420750,12,4,14,0,0,275 275 275 275 275 275 275 275 275 275 275 
Black,25-30 2,2281302,657181,577441,10,3,14,0,0,275 275 275 275 275 275 275 275 300 
Black,30-34 2,2683047,336395,506111,11,3,14,0,0,275 275 275 275 275 275 300 275 375 375 
Black,34-39 2,2137747,101548,551955,11,3,14,0,0,275 275 275 275 300 300 400 400 400 400 
Black,40-44 2,2311100,292374,354451,11,3,14,0,0,275 275 300 300 400 400 425 425 450 450 
Black,16x27 2,2381652,280174,450455,13,3,14,0,0,300 300 425 425 425 425 450 450 475 475 550 550 
Black,12-18 2,2294945,468911,602201,12,2,14,0,0,425 425 425 425 450 450 475 475 550 550 575 
Black,18-23 2,2353195,302177,412951,13,2,14,0,0,425 425 425 425 450 450 475 475 575 575 600 600 
Black,27x36 2,2481744,434675,730446,16,2,14,0,0,325 325 450 450 475 475 575 575 600 600 600 600 600 600 600 
Black,44-50 4,2368997,413352,676199,14,1,14,0,0,450 450 475 475 575 575 600 600 600 600 600 600 600 
Black,39-43 2,2410781,419739,696264,12,1,14,0,1,450 450 575 575 600 600 600 600 600 600 600 
Black,23-28 2,2288582,117860,571529,13,1,14,0,1,575 575 600 600 600 600 600 600 600 600 600 600 
Black,28-32 2,2455225,188210,347112,11,1,14,0,1,575 575 575 575 600 600 600 600 600 600 
Black,13-19 2,2543363,180804,402763,11,1,14,0,1,575 575 600 600 600 600 600 600 600 600 
Black,43-48 4,2339134,141942,504669,11,1,14,0,1,575 575 600 600 600 600 600 600 600 600 
Black,7x18 2,196,0,0,99,1,14,0,2,600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 
