sep=,
pieceWeight=25 crownWeight=125 sideWeight=25 kingLaneWeight=75 tandemWeight=5 centerWeight=10 winWeight=1000  pruningWindow=20 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,40x29 2,1196349,390582,237462,10,4,4,1,0,[-90 -65 -75 -50 -25 -25 -35 -50 -25 ]
Black,4-9 2,983505,65399,234299,12,3,4,1,0,[-35 -25 -25 -25 -35 -50 -25 -25 -65 -75 -65 ]
Black,9-13 2,1091570,205738,204138,11,3,4,1,0,[-90 -90 -75 -90 -65 -75 -60 -75 -65 -75 ]
Black,5-10 2,951378,91800,159294,11,3,4,1,0,[-65 -90 -70 -75 -65 -90 -65 -75 25 -25 ]
Black,13-18 2,987497,137002,179866,11,3,4,1,0,[-140 -140 -125 -140 -120 -125 25 -25 25 -50 ]
Black,10-15 2,1195071,367811,254446,12,3,4,1,0,[-115 -140 -120 -125 25 -25 25 -50 50 0 25 ]
Black,15-20 2,844183,122970,156097,13,3,4,1,0,[-120 -120 -115 -130 25 -25 65 0 25 -50 -10 -50 ]
Black,20-24 2,968168,42501,183464,13,3,4,1,0,[-115 -140 -120 -135 40 -25 15 -50 -10 -50 -35 -175 ]
Black,24-30 2,1048435,109350,162888,12,3,4,1,0,[-125 -200 -190 -185 -10 -175 -125 -175 -150 -150 -135 ]
Black,29-34 2,1902279,110854,247772,14,3,4,2,0,[-315 -310 -290 -270 -175 -150 -130 -110 -90 -70 -50 -30 -10 ]
Black,45x34x43 2,1029505,137348,218502,11,3,2,2,0,[-175 -125 75 25 50 50 25 25 50 50 ]
Black,30-35 2,905765,74908,240618,11,1,2,1,0,[100 25 50 50 25 25 50 50 50 50 ]
Black,35-40 2,874143,92838,180509,11,1,2,1,0,[125 50 25 25 50 50 225 225 175 175 ]
Black,40-44 2,819713,127137,173859,10,1,2,1,0,[90 50 50 50 225 225 175 175 225 ]
Black,43x32 2,76,0,0,39,1,2,1,0,[1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 ]
