sep=,
pieceWeight=25 crownWeight=125 sideWeight=25 kingLaneWeight=75 tandemWeight=5 centerWeight=10 pruningWindow=10 bounds=20000
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,50x39 1,1831436,204189,395700,12,4,6,0,0,[-25 -50 -75 -100 -50 -100 -90 -65 -40 -90 -80 ]
White,6-1 3,1812638,121160,368674,11,4,5,0,0,[175 140 140 115 75 -65 -25 -90 -80 -65 ]
White,1-6 3,1860635,138859,360345,9,4,5,1,0,[150 125 75 -65 -25 -90 -80 -65 ]
White,39-34 1,1875851,288279,361659,9,4,5,1,0,[125 -50 -25 -100 -90 -65 -15 -35 ]
White,47x36 1,1811939,275851,304878,10,4,5,1,0,[50 -125 -75 -50 -15 -35 25 25 60 ]
White,6-50 3,2081207,482304,363316,9,4,4,1,0,[115 90 90 100 75 25 60 35 ]
White,49-44 1,1996895,393430,402858,9,3,4,1,0,[65 75 50 25 25 35 50 25 ]
White,44-39 1,2130482,279633,422306,12,3,4,1,0,[90 90 100 100 90 80 80 85 75 65 75 ]
White,36-31 1,2517816,402248,372331,11,3,4,1,0,[90 75 90 70 75 65 90 65 75 -25 ]
White,31-26 1,2464048,460611,380999,11,3,4,1,0,[165 140 150 125 140 120 125 -25 25 -25 ]
White,26-21 1,2068379,176240,396819,12,3,4,1,0,[165 150 140 120 125 -25 25 -25 50 -35 0 ]
White,21-16 1,2316443,554146,473504,12,3,4,1,0,[140 120 125 115 130 120 115 -50 0 -25 50 ]
White,16-11 1,2135417,355244,389287,13,3,4,1,0,[165 150 140 120 135 -25 25 0 50 10 50 35 ]
White,11-6 1,2193211,481983,440764,13,3,4,1,0,[145 125 200 190 185 10 210 175 200 150 175 165 ]
White,6-1 3,1985564,388297,452497,13,3,4,1,0,[340 315 325 300 310 175 175 150 150 140 175 165 ]
White,1x23x40 3,3840090,284272,385749,14,3,4,2,0,[325 315 305 295 285 275 265 255 245 235 225 215 205 ]
White,50-44 3,2197337,284237,464336,11,1,2,1,0,[125 -60 -25 -50 -50 -25 -25 -50 -50 -50 ]
White,44-33 3,1904912,233551,375843,11,1,2,1,0,[150 -50 -50 -25 0 -50 -50 -50 -50 -50 ]
White,33-29 3,1596436,147965,350067,11,1,2,1,0,[175 -25 -25 -50 -50 -50 -50 -50 -50 -50 ]
White,29-38 3,1809382,240039,347294,11,1,2,1,0,[175 -35 -35 -50 -50 -50 -50 -50 -50 -50 ]
