sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,675380,2517,154044,10,20,20,0,0,0 0 0 0 0 0 5 0 5 
Black,12x21 2,677547,1751,160598,10,20,19,0,0,-10 -10 -5 -10 0 0 5 -5 0 
Black,21x32 2,690872,2288,167264,11,19,19,0,0,15 -10 0 0 15 5 10 0 10 -5 
Black,16-21 2,702288,2035,180693,10,18,18,0,0,0 0 15 10 10 5 10 0 10 
Black,20-25 2,698847,22330,168444,10,18,18,0,0,-10 -20 -10 -15 -5 -10 10 0 10 
Black,18x29 2,694475,4769,171995,12,18,18,0,0,15 -20 5 5 10 10 10 10 10 0 15 
Black,21-26 2,655159,4677,165368,10,17,17,0,0,5 5 10 10 10 10 10 0 15 
Black,25x34 2,725015,45927,188623,11,17,17,0,0,40 15 20 10 15 10 15 5 25 10 
Black,7-12 2,831141,170070,221523,9,16,16,0,0,40 15 15 10 15 5 25 10 
Black,26x37 2,748876,54662,185847,11,16,16,0,0,50 25 40 15 25 20 35 30 50 35 
Black,11-16 2,688489,36884,169817,10,15,15,0,0,40 15 25 20 35 30 55 40 45 
Black,13-18 2,696785,23579,141166,10,15,15,0,0,15 0 35 35 45 40 45 30 35 
Black,18x29 2,836883,161322,182982,10,15,15,0,0,65 60 80 80 90 100 90 70 95 
Black,15x24 2,677532,21766,161417,10,14,15,0,0,105 90 110 100 90 75 95 90 90 
Black,12-17 2,727084,11181,169302,10,13,15,0,0,105 45 65 60 95 100 100 75 80 
Black,17-22 2,710268,5078,164456,10,13,14,0,0,50 45 95 100 100 75 80 65 70 
Black,19x28x37 2,750909,13576,175913,11,13,13,0,0,95 100 100 75 80 65 70 70 75 70 
Black,10-15 2,666010,11830,152888,9,11,12,0,0,100 75 80 65 70 70 75 70 
Black,16x7 2,802516,14391,152855,9,11,12,0,0,115 90 100 85 90 100 100 100 
Black,14-20 2,788218,13367,159919,9,10,12,0,0,100 85 90 100 100 100 95 100 
Black,9-14 2,795452,12343,182852,9,10,12,0,0,130 105 105 95 105 110 100 90 
Black,20-25 2,783377,4359,159842,9,10,12,0,0,90 75 100 110 100 90 105 95 
Black,14-19 2,777819,8846,174438,9,10,12,0,0,125 110 100 90 105 95 110 95 
Black,24-30 2,665283,4350,145024,9,10,12,0,0,95 80 90 90 85 95 95 100 
Black,30-35 2,755337,4726,177437,10,10,12,0,0,105 110 120 110 130 130 120 130 130 
Black,19-24 2,778491,6313,186142,9,10,12,0,0,120 110 130 130 120 130 130 130 
Black,24x33 2,824888,9214,205413,11,10,12,0,0,135 145 145 140 135 155 155 170 175 175 
Black,35x44 2,744018,12591,180852,12,9,12,0,0,170 185 175 175 185 185 180 175 185 185 180 
Black,8-12 2,828334,14579,200439,10,8,10,0,0,175 175 185 185 180 175 185 185 180 
Black,12x21 2,884352,7284,203557,12,8,10,0,0,200 190 180 170 185 195 180 180 195 185 180 
Black,25-30 2,888224,7284,204678,10,7,9,0,0,180 170 185 195 180 180 195 185 180 
Black,30-34 2,1060681,199178,213278,9,7,9,0,0,200 175 165 160 175 185 225 200 
Black,34x43 2,944828,15327,233538,12,7,9,0,0,220 270 260 235 245 235 225 215 215 205 215 
Black,7-11 2,914564,13845,217881,11,6,8,0,0,260 235 245 235 225 215 215 205 215 200 
Black,11-17 2,944018,18298,224747,11,6,8,0,0,225 215 225 210 210 200 215 200 180 165 
Black,17-22 2,945313,23622,230726,11,6,8,0,0,235 235 235 215 215 215 200 195 210 200 
Black,22-27 2,978753,40434,267414,11,6,8,0,0,235 215 215 215 225 230 210 200 200 200 
Black,4-9 2,942250,31894,244305,11,6,8,0,0,205 215 220 230 215 240 240 240 220 225 
Black,9-13 2,991467,44040,275393,11,6,8,0,0,205 190 200 205 215 225 235 230 250 240 
Black,15-20 2,983039,24563,262165,11,6,8,0,0,190 185 180 190 245 245 250 240 230 225 
Black,20-25 2,956656,22919,258488,12,6,8,0,0,255 265 265 260 255 240 275 225 225 215 215 
Black,25-30 2,971575,33020,292270,12,6,8,0,0,265 260 255 240 275 225 225 210 215 225 240 
Black,6x17 2,1016786,31097,241296,13,6,8,0,0,255 245 270 240 265 240 260 245 270 265 265 265 
Black,27-32 2,1158845,202354,218121,11,5,8,0,0,270 240 265 240 260 245 270 265 265 265 
Black,30-34 2,1107319,105005,303105,11,5,7,0,0,245 240 250 240 240 240 265 265 295 275 
Black,17-21 2,1210189,234763,290487,11,5,7,0,0,305 300 310 285 285 270 280 275 290 260 
Black,21-27 2,1020001,44583,328367,13,5,7,0,0,300 280 285 270 295 290 290 275 300 275 265 250 
Black,27-32 2,979923,10049,321487,13,5,7,0,0,280 270 295 290 290 275 300 275 265 250 260 260 
Black,13x22 2,1011736,18883,383289,14,5,7,0,0,315 315 340 315 315 280 265 265 265 265 265 250 250 
Black,22x31 2,1282923,126065,502418,14,4,7,0,0,360 315 315 280 265 265 265 265 265 250 250 225 250 
Black,5-10 2,1288970,123374,410810,13,3,5,0,0,315 280 265 265 265 265 265 250 250 225 250 225 
Black,10-14 2,1250069,105385,351287,13,3,5,0,0,265 265 275 250 265 250 250 225 250 225 225 225 
Black,14-19 2,1133827,42961,384621,13,3,5,0,0,265 240 265 265 275 260 260 225 225 225 250 235 
Black,19-24 2,1167681,58836,352020,12,3,5,0,0,285 260 270 270 260 225 225 225 250 235 265 
Black,2-7 2,1168062,66516,319813,13,3,5,0,0,270 270 275 250 250 225 250 235 275 250 1185 1185 
Black,7x16 2,595,7,185,39,3,5,0,0,235 235 260 270 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 
Black,16x27 2,228,2,39,39,2,5,0,0,270 270 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 
Black,34x43 2,76,0,0,39,1,5,0,0,1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 1295 
White,31-26 1,697943,1695,182284,10,20,20,0,0,5 0 0 0 0 0 5 -5 0 
White,32-28 1,720273,5733,216031,10,20,20,0,0,30 25 25 20 20 15 30 15 20 
White,28-23 1,746535,28755,170595,11,20,20,0,0,25 20 20 10 40 35 35 30 25 25 
White,34x23 1,672073,1596,158013,12,19,20,0,0,15 -10 50 40 40 35 25 25 35 25 35 
White,33x22x11 1,718175,2358,158450,11,18,19,0,0,50 40 40 35 25 25 35 25 35 25 
White,37-31 1,692303,2230,153508,9,17,17,0,0,40 35 25 25 35 25 35 25 
White,38-32 1,705179,7962,152675,10,17,17,0,0,40 35 45 35 45 40 45 45 45 
White,32-27 1,680631,7145,151961,9,17,17,0,0,60 40 50 35 55 45 45 35 
White,42-38 1,691527,4999,165074,9,16,17,0,0,35 25 50 45 35 35 35 35 
White,38x27 1,703212,26305,140117,11,16,17,0,0,70 65 55 50 50 45 50 40 55 45 
White,35-30 1,730818,14416,184377,10,16,16,0,0,105 100 120 95 95 95 100 85 100 
White,30-25 1,707299,9949,136987,9,16,16,0,0,125 115 120 110 115 100 115 100 
White,40-35 1,746504,18330,145269,9,16,16,0,0,130 130 130 110 130 110 120 110 
White,39-34 1,722015,15336,203626,11,16,16,0,0,175 175 190 175 185 175 175 165 175 160 
White,27x18 1,751650,25652,170393,11,16,16,0,0,190 165 185 175 185 175 175 175 175 165 
White,34-30 1,736939,26097,159915,9,15,15,0,0,185 185 185 175 180 180 175 165 
White,43-38 1,741308,11598,192199,10,15,15,0,0,195 185 175 165 175 175 175 170 165 
White,38-33 1,735461,14423,228702,10,15,15,0,0,165 155 175 175 175 170 165 155 165 
White,33-28 1,816878,79323,211740,12,15,15,0,0,200 195 210 185 175 165 185 170 185 165 175 
