sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,689354,30637,142368,10,20,20,0,0,0 0 0 0 0 0 5 0 5 
Black,12x21 2,778976,113588,168889,10,20,19,0,0,-10 -10 -5 -10 0 0 5 -5 0 
Black,21x32 2,758605,66125,138578,10,19,19,0,0,15 -10 0 0 15 5 10 0 10 
Black,18-23 2,822511,124253,178805,9,18,18,0,0,0 0 15 10 10 5 10 0 
Black,23x32 2,735464,55983,143476,12,18,18,0,0,25 10 15 15 25 25 30 25 25 25 25 
Black,19-23 2,767173,57834,148342,10,17,17,0,0,15 15 25 25 30 25 25 25 25 
Black,13x22x31 2,807270,82692,145303,11,17,16,0,0,25 25 30 25 25 25 25 20 25 20 
Black,8-12 2,812934,82822,146429,9,15,15,0,0,30 25 25 25 25 20 25 20 
Black,12-17 2,772931,62412,120703,8,15,15,0,0,30 25 25 25 35 25 40 
Black,20-25 2,825009,90332,144086,8,15,15,0,0,30 25 40 25 40 30 40 
Black,25x34 2,825044,88869,135370,10,15,15,0,0,65 40 40 35 55 40 50 35 45 
Black,17-21 2,820711,76734,132873,8,14,14,0,0,60 35 60 50 50 35 45 
Black,21x32 2,849720,126878,170843,10,14,14,0,0,60 55 55 50 45 35 60 40 35 
Black,32-38 2,902495,172095,177878,10,13,14,0,0,70 55 45 35 75 40 35 30 35 
Black,7-12 2,861930,121640,130283,8,13,13,0,0,45 35 75 40 35 30 35 
Black,14-20 2,811715,49820,121792,8,13,13,0,0,25 20 20 20 35 15 30 
Black,9x20 2,814063,71847,134077,9,13,12,0,0,10 5 20 15 30 15 15 5 
Black,20-24 2,767629,29126,124627,8,12,12,0,0,35 30 45 40 40 35 20 
Black,2-8 2,797761,59941,149615,10,12,12,0,0,30 25 30 25 25 5 25 0 5 
Black,11x2 2,842567,60801,141453,9,12,11,0,0,30 25 25 5 25 0 5 0 
Black,10-14 2,877350,92444,162755,8,11,11,0,0,40 5 25 0 5 0 15 
Black,24-30 2,821007,86006,138204,8,11,11,0,0,5 0 5 0 15 5 20 
Black,30-35 2,764234,37196,158065,8,11,11,0,0,10 5 15 10 20 35 20 
Black,15-20 2,811446,55588,158647,9,11,11,0,0,40 30 45 35 20 15 20 20 
Black,20-25 2,819208,31031,162422,9,11,11,0,0,20 10 20 0 20 20 15 15 
Black,14-20 2,845698,75395,156944,9,11,11,0,0,20 15 15 15 20 15 15 5 
Black,25-30 2,828357,66165,147649,8,11,11,0,0,15 25 30 40 25 10 25 
Black,20-25 2,797478,59968,140797,8,11,11,0,0,40 40 25 10 30 20 15 
Black,6-11 2,815030,66920,135429,9,11,11,0,0,20 10 20 20 15 10 10 -5 
Black,11-17 2,920079,121783,182240,9,11,11,0,0,20 10 10 0 20 30 45 35 
Black,8x17 2,690457,31880,162127,10,11,10,0,0,10 0 20 30 45 35 -5 -5 -15 
Black,35x44 2,855976,44797,169529,10,10,10,0,0,20 60 75 65 95 75 100 110 90 
Black,30-35 2,915192,70237,196904,11,9,9,0,0,75 65 95 75 100 110 90 100 115 115 
Black,35x44 2,960326,121817,221496,11,9,9,0,0,130 130 200 200 180 160 160 160 160 165 
Black,17x8 2,965337,102518,189289,9,8,8,0,0,200 200 180 160 160 160 160 165 
Black,16-21 2,879505,83937,187731,8,7,8,0,0,180 180 200 170 185 165 170 
Black,21-26 2,1057482,111258,212603,9,7,8,0,0,200 200 180 165 180 170 160 180 
Black,26-31 2,1012054,109925,226925,9,7,8,0,0,180 165 180 170 160 180 165 180 
Black,31-37 2,963929,65234,193215,9,7,8,0,0,180 180 160 180 165 190 180 165 
Black,37-42 2,969782,41395,210771,11,7,8,0,0,220 260 240 230 250 245 225 220 205 205 
Black,25-30 2,1027032,96068,187961,9,7,7,0,0,240 230 250 245 225 220 205 205 
Black,30-34 2,1131184,162982,217711,10,7,7,0,0,260 255 235 230 220 205 215 200 230 
Black,34-39 2,1036329,111845,242854,10,7,7,0,0,255 255 250 230 215 200 230 225 265 
Black,39-43 2,1000618,112458,225347,10,7,7,0,0,265 240 270 245 325 300 275 255 365 
Black,43-49 4,973250,121231,218699,10,7,7,0,0,465 440 420 400 380 365 380 365 390 
Black,49x16x7 4,1247101,105497,118264,11,7,7,0,1,460 445 450 460 465 470 450 450 450 425 
Black,7x23x14 4,1101759,134428,372286,10,5,7,0,1,530 515 520 470 450 450 450 425 435 
Black,14x41 4,1422497,235557,446902,13,3,7,0,1,545 470 450 450 450 425 435 450 450 435 425 410 
Black,8-13 2,1427686,236189,447758,11,2,6,0,0,450 450 450 425 435 450 450 435 425 410 
Black,13-18 2,1369905,209879,327892,11,2,6,0,0,450 425 435 450 450 435 425 440 440 425 
Black,18-22 2,1334206,224622,321290,12,2,6,0,0,435 460 460 435 425 450 450 425 400 425 425 
Black,22-28 2,1406092,179832,315851,11,2,6,0,0,460 435 425 450 450 425 400 425 425 400 
Black,28-32 2,1258662,137403,273901,11,2,6,0,0,425 450 450 425 400 425 425 400 575 600 
Black,32-37 2,1486391,351139,308899,11,2,6,0,0,450 425 400 425 425 400 575 600 650 625 
Black,37-41 2,1215476,103309,340721,12,2,6,0,0,425 450 650 625 575 600 1625 1625 1625 1625 1625 
Black,41-46 4,182639,5960,48669,10,2,6,0,0,650 625 575 590 1625 1625 1625 1625 1625 
