sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,32-27 1,1438389,14520,415406,13,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
White,27x16 1,1589226,26365,383265,13,20,20,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
White,16x27 1,1349410,16137,302510,13,20,19,0,0,50 50 50 50 50 50 50 50 50 50 50 50 
White,33-28 1,1805898,44375,427346,12,20,18,0,0,50 50 50 50 50 50 50 50 50 50 50 
White,31-26 1,1241172,9006,386095,13,20,18,0,0,50 50 50 50 50 50 50 50 50 50 50 50 
White,27-22 1,1798826,31301,471865,12,20,18,0,0,50 50 50 25 50 50 50 50 50 50 50 
White,37-31 1,1808168,29754,429988,12,19,18,0,0,25 25 50 50 50 25 50 25 50 50 50 
White,31x22x11 1,1735298,26808,482000,14,19,18,0,0,75 50 50 50 50 50 50 50 50 50 50 50 50 
White,34-29 1,1663173,25765,454854,12,18,16,0,0,50 50 50 50 50 50 50 50 50 50 50 
White,36-31 1,1858006,22557,503567,11,18,16,0,0,50 50 50 50 50 50 50 50 50 50 
White,31-27 1,1805511,16672,462949,12,18,16,0,0,50 50 50 25 50 50 50 50 50 50 50 
White,27-22 1,1567014,56358,501655,12,18,16,0,0,50 50 50 25 50 50 200 200 200 200 200 
White,29-24 1,1649541,108146,492986,12,17,16,0,0,25 25 25 25 25 25 200 200 200 200 225 
White,35x24 1,1861165,50756,391670,13,16,16,0,0,25 0 0 0 200 200 200 200 225 200 200 175 
White,38-33 1,1696204,43412,376788,11,15,15,0,0,0 0 200 200 200 200 225 200 200 175 
White,43x32x21x12x1 3,1916859,164128,565629,12,14,15,0,0,200 200 200 200 225 200 200 175 200 175 175 
White,1x34 3,2021032,218505,516347,10,14,11,1,0,225 225 225 225 225 225 225 225 250 
White,28-22 1,1931666,46366,496837,11,14,10,1,0,225 225 225 225 250 225 250 225 225 225 
White,34x1 3,2291735,36963,326922,11,14,10,1,0,250 250 250 250 275 250 275 250 250 250 
White,22x11 1,2125078,141170,470749,13,14,9,1,0,275 250 275 275 275 275 275 275 275 275 275 275 
White,1x29 3,2277526,147134,539028,11,13,8,1,0,275 275 275 275 275 275 275 275 275 275 
White,29x12 3,2474747,107011,608798,11,13,7,1,0,300 300 300 300 300 300 300 300 300 300 
White,12-7 3,2764646,184930,357498,9,13,6,1,0,300 300 300 300 300 300 300 300 
White,7-23 3,2757895,180933,357996,9,13,6,1,0,300 300 300 300 300 300 300 300 
White,23x12 3,2346837,120901,662404,11,13,6,1,0,325 325 325 325 325 325 325 325 325 325 
White,26-21 1,2753557,196389,303373,9,13,5,1,0,325 325 325 325 325 325 325 325 
White,12x34 3,2110878,246018,717571,10,13,5,1,0,350 350 350 350 350 350 350 350 375 
White,34-18 3,2351703,200467,486409,10,13,4,1,0,350 350 350 350 375 350 375 350 375 
White,21-16 1,2536243,236076,632985,9,13,4,1,0,350 350 350 350 350 350 375 350 
White,18-27 3,2801232,214822,508228,10,13,4,1,0,350 350 350 350 375 375 400 400 475 
White,16-11 1,3141143,371483,292917,9,13,4,1,0,350 350 350 350 475 475 475 475 
White,11-7 1,3085767,217811,344084,9,13,4,1,0,350 350 475 475 475 475 500 500 
White,7-1 3,2651691,377470,314673,9,13,4,1,0,475 475 475 475 500 500 500 500 
White,1x34 3,2330911,31740,501802,12,13,4,2,0,500 500 500 500 525 500 500 500 550 550 550 
White,34x18 3,2222193,16347,575587,12,13,3,2,0,525 525 525 525 525 525 550 550 575 575 575 
White,18-34 3,2760023,47654,618302,11,13,2,2,0,525 525 525 525 550 550 575 575 575 575 
White,34-25 3,2557806,15499,215311,10,13,2,2,0,525 525 550 550 575 575 575 575 575 
White,25x14 3,1170,2,293,99,13,2,2,0,550 550 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 
White,39x28 1,196,0,0,99,13,1,2,0,575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 
