sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,671513,9685,166458,11,20,20,0,0,0 0 0 0 0 0 0 0 0 0 
White,26x17 1,757208,26258,139733,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,782353,17194,163772,11,19,19,0,0,0 0 0 0 0 0 0 0 0 0 
White,37x28 1,806575,33292,156195,12,18,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,33-29 1,824548,40299,134582,11,18,18,0,0,0 0 0 0 0 0 0 0 0 0 
White,38x27 1,795606,50213,153242,12,17,18,0,0,0 0 0 -25 0 0 0 0 0 0 0 
White,29x18 1,795778,20673,193537,13,17,17,0,0,25 -25 0 0 0 0 0 0 0 0 0 0 
White,36x27 1,810951,22126,194675,11,15,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,34-29 1,835930,64120,185013,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,29-23 1,893378,119506,184750,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,35-30 1,795409,43159,197515,11,15,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,795967,31615,233857,10,14,15,0,0,-25 -25 0 -25 0 0 0 0 0 
White,42-37 1,970847,252731,234831,10,14,15,0,0,-25 -25 0 0 0 -25 0 -25 0 
White,43x32 1,844489,107615,240260,10,14,15,0,0,0 0 0 -25 0 0 0 -25 0 
White,25x14 1,811547,14174,219503,12,14,14,0,0,25 -25 0 0 0 0 0 0 0 0 0 
White,32x23 1,795123,14011,215416,10,12,13,0,0,0 0 0 0 0 0 0 0 0 
White,40-35 1,840119,29077,175024,9,12,12,0,0,0 0 25 25 25 25 25 25 
White,35x24 1,928330,169093,301452,10,12,12,0,0,25 25 25 25 25 25 25 25 25 
White,23-18 1,935991,107285,223908,10,12,11,0,0,25 25 25 25 25 25 25 0 0 
White,37-31 1,826322,31744,193341,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,39-33 1,839587,41071,221266,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,18-12 1,907906,78073,171482,9,10,11,0,0,-25 -25 0 -25 0 0 0 -25 
White,31-26 1,837652,21389,216596,11,9,11,0,0,-50 -50 -25 -50 -25 -25 -25 -25 -25 -25 
White,26x17 1,806386,10977,169304,11,9,11,0,0,-25 -50 -50 -50 -25 -25 -25 -25 -25 -25 
White,41-37 1,801142,10483,168802,9,8,10,0,0,-50 -50 -25 -25 -25 -25 -25 -25 
White,44-39 1,818590,15114,181655,9,8,10,0,0,-50 -50 -25 -25 -25 -25 -25 -25 
White,48-42 1,823524,53240,211696,10,8,10,0,0,-50 -50 -25 -25 -25 -25 0 0 0 
White,49x38 1,872975,27590,191784,11,8,10,0,0,-25 -25 -25 -25 0 0 0 0 0 0 
White,38-33 1,907743,19804,218102,10,8,9,0,0,-25 -25 0 0 0 0 0 0 0 
White,33x22 1,905139,18389,206984,11,8,9,0,0,0 0 0 0 0 0 0 0 0 0 
White,22-17 1,920670,75552,214947,10,8,8,0,0,0 0 0 0 0 0 0 0 0 
White,37-31 1,862165,31881,207918,9,8,8,0,0,0 0 0 0 0 0 0 0 
White,31-27 1,959933,103324,244225,10,8,8,0,0,0 0 0 0 0 0 0 0 0 
White,39-33 1,924203,76895,250844,11,8,8,0,0,0 0 0 0 0 0 0 0 0 0 
