sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,16-21 2,778897,8030,262373,11,20,20,0,0,0 0 0 0 0 0 0 0 0 0 
Black,11-16 2,916460,59787,175866,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,6-11 2,899144,30230,193503,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,18-22 2,907696,49852,212571,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,22x31 2,873199,35905,267590,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
Black,1-6 2,905477,56051,203545,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,12-18 2,759562,42270,208622,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,7-12 2,884860,31584,174695,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,19-23 2,891807,49186,248480,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,13-19 2,897619,40230,210858,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,8-13 2,880592,36246,230006,12,19,19,0,0,0 0 25 0 0 0 0 0 0 0 0 
Black,3-8 2,860912,30841,205541,13,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,2-7 2,869954,37139,204158,13,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,23-29 2,850173,28783,247379,14,19,19,0,0,0 0 0 -25 0 0 0 0 0 0 0 0 0 
Black,20x29 2,867861,37432,234055,14,19,18,0,0,0 -25 0 0 0 0 0 0 0 0 0 0 0 
Black,18x29 2,862242,36795,233544,12,18,17,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,19-23 2,844388,19323,183578,13,17,17,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,13x24 2,879039,46003,214321,14,17,16,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,14x23 2,907698,56925,210742,12,16,15,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,9-13 2,850762,43004,271393,11,15,15,0,0,0 0 0 0 0 0 0 0 0 0 
Black,4-9 2,908266,59415,271565,12,15,15,0,0,0 0 0 0 0 0 0 0 0 0 0 
Black,15x24 2,897424,43006,205068,13,15,15,0,0,25 25 25 25 25 25 25 25 25 25 25 25 
Black,13-19 2,874644,33098,234402,12,14,15,0,0,25 25 25 25 25 25 25 25 25 25 25 
Black,8-13 2,858561,34707,277357,12,14,15,0,0,25 25 25 25 25 25 25 25 25 25 25 
Black,29x40 2,988799,105206,236187,13,14,15,0,0,50 25 25 25 25 25 25 25 25 25 25 25 
Black,9-14 2,934081,51453,308264,11,13,14,0,0,25 25 25 25 25 25 25 25 25 25 
Black,23-28 2,977726,173259,345555,11,13,14,0,0,25 25 25 25 25 25 50 25 50 50 
Black,21x32 2,925716,81834,217675,14,13,13,0,0,25 25 25 25 25 25 50 50 75 75 75 75 75 
Black,12-18 2,1015780,197461,217277,12,12,12,0,0,0 0 25 25 50 50 75 75 75 75 75 
Black,24-29 2,893232,18543,95725,10,12,10,1,0,-175 -175 50 50 75 75 75 75 75 
Black,13-18 2,829753,55187,204319,13,12,9,1,0,-200 -200 75 75 75 75 75 0 0 0 0 0 
Black,16x27x36x47 4,909953,123567,241212,12,12,7,1,0,75 75 75 75 75 0 0 0 0 0 0 
Black,47x33x22 4,974821,114608,317757,14,9,7,0,1,125 125 125 0 0 0 0 0 0 0 0 0 0 
Black,22x44 4,1284448,176215,368680,15,7,7,0,1,150 0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,11-16 2,1154820,102017,372342,13,6,6,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,6-11 2,1251887,180737,388858,13,6,6,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,10-15 2,1233722,100995,415583,15,6,6,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,19x30 2,1410425,240374,425025,16,6,6,0,0,25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,5-10 2,1354501,218826,411919,14,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,11-17 2,1075972,74398,342569,14,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,14-19 2,1215214,48072,372525,14,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 
Black,10-14 2,1200358,58099,371460,13,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,15-20 2,1209160,34409,369355,13,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 
Black,16-21 2,1278611,53306,392883,14,5,5,0,0,0 0 0 0 0 0 0 0 0 0 0 0 25 
Black,19-23 2,1395706,196300,409640,15,5,5,0,0,0 0 0 0 0 0 0 0 0 0 25 25 25 25 
Black,23-28 2,1258232,202537,335859,15,5,5,0,0,0 0 0 0 0 0 0 0 25 25 50 25 50 50 
Black,21-27 2,1377904,238323,348979,15,5,5,0,0,0 0 0 0 0 0 25 25 25 25 50 50 75 75 
Black,17-22 2,1385091,273339,292434,15,5,5,0,0,0 0 0 0 25 25 25 25 50 50 75 75 100 100 
Black,27x36 2,1203106,264154,277929,15,5,5,0,0,25 25 25 25 50 50 75 75 100 100 150 100 125 75 
Black,14-19 2,1129846,246878,298075,14,4,5,0,0,25 25 50 50 75 75 100 100 150 100 125 75 100 
Black,36-41 2,1017400,71348,332018,14,4,2,0,0,-50 -50 -25 -25 100 100 100 75 75 0 100 25 25 
Black,41-46 4,937141,39308,232314,13,4,2,0,0,75 75 100 100 100 75 75 50 50 25 25 25 
Black,46x19x35 4,919971,21341,192158,12,4,2,0,1,125 125 125 0 25 0 25 25 25 25 25 
Black,35-30 4,917210,26672,214567,11,2,2,0,1,125 0 25 25 25 25 25 25 25 25 
Black,30-24 4,969133,22540,222402,11,2,2,0,1,125 100 100 25 25 25 25 25 25 25 
Black,24x38 4,1000487,97439,255462,11,2,2,1,1,25 25 25 25 25 25 25 25 25 25 
Black,22-28 2,999428,71024,270719,10,1,2,1,1,25 25 25 25 25 25 25 25 25 
Black,38-27 4,854330,66173,210353,10,1,2,1,1,25 25 25 25 25 25 25 25 25 
Black,27-21 4,1051022,56642,131855,9,1,2,1,1,25 25 25 25 25 25 25 25 
Black,21-16 4,1299303,328094,158799,9,1,2,1,1,25 25 25 25 25 25 25 25 
Black,28-32 2,1514977,543741,153209,9,1,2,1,1,25 25 25 25 25 25 25 25 
White,31-26 1,866194,17992,197492,11,20,20,0,0,0 0 0 0 0 0 0 0 0 0 
White,26x17 1,851110,27678,147475,13,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,867402,27550,174074,11,19,19,0,0,0 0 0 0 0 0 0 0 0 0 
White,37x28 1,873438,30159,180178,12,18,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,33-29 1,848417,30925,151950,11,18,18,0,0,0 0 0 0 0 0 0 0 0 0 
White,38x27 1,880659,52580,176511,12,17,18,0,0,0 0 0 -25 0 0 0 0 0 0 0 
White,29x18 1,891487,40517,214236,13,17,17,0,0,25 -25 0 0 0 0 0 0 0 0 0 0 
White,36x27 1,873232,36167,212757,11,15,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,34-29 1,897245,70758,207446,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,29-23 1,1000529,152753,228011,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,35-30 1,857700,35668,213795,11,15,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,846032,35785,236902,10,14,15,0,0,-25 -25 0 -25 0 0 0 0 0 
White,23-18 1,1100469,339190,252272,9,14,15,0,0,-25 -25 0 0 0 -25 0 -25 
White,18-12 1,923208,130247,243389,11,14,15,0,0,-25 -25 0 -25 0 -25 0 -25 0 -25 
White,42-38 1,826358,15431,213273,10,13,15,0,0,-50 -50 -25 -25 -25 -50 -25 -25 -25 
White,41x32 1,841134,18937,221466,11,13,15,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 -25 
White,32-27 1,829229,22354,193323,10,13,14,0,0,-25 -25 0 -25 0 -25 -25 -25 -25 
White,27-22 1,841696,54780,251070,10,13,14,0,0,-25 -25 0 -25 0 -25 -25 -25 -25 
White,40-35 1,744334,30095,224434,11,12,14,0,0,-50 -50 -25 -25 -25 -50 -25 -25 -25 -25 
White,25x14 1,842990,15702,214892,12,12,14,0,0,-25 -50 -50 -50 -25 -50 -25 -25 -25 -25 -25 
White,44-40 1,788868,14180,200708,10,11,13,0,0,-50 -50 -25 -50 -25 -25 -25 -25 -25 
White,40-34 1,825409,38731,190284,11,11,13,0,0,-50 -50 -50 -50 -25 -25 -25 -25 -25 -25 
White,35x44 1,836660,6684,184911,11,10,13,0,0,-50 -50 -50 -50 -50 -50 -25 -25 -25 -25 
White,38-33 1,808254,8799,187853,10,10,12,0,0,-50 -50 -50 -50 -25 -25 -25 -25 -25 
White,33-28 1,844247,11177,203189,10,10,12,0,0,-50 -50 -25 -25 -25 -25 -25 -25 -25 
White,28x19 1,884161,55644,211565,12,10,12,0,0,-25 -25 0 -25 0 -25 0 -25 -25 -25 -25 
White,43x32 1,949835,166598,185431,11,10,11,0,0,0 0 0 -25 0 0 0 -25 -25 -25 
White,19x30 1,1006268,61136,251516,13,10,10,0,0,25 -25 0 0 0 0 0 0 0 0 0 0 
White,48x39 1,982170,60858,244854,11,8,9,0,0,0 0 0 0 0 0 0 0 0 0 
White,32-28 1,1020611,89257,280891,11,8,8,0,0,0 0 0 0 0 0 0 0 0 0 
White,28-22 1,1034252,122501,307436,11,8,8,0,0,0 0 0 0 0 0 0 0 0 0 
White,22-17 1,947752,57754,226969,10,8,8,0,0,0 0 0 0 0 0 0 0 0 
White,39-33 1,957856,37367,245980,10,8,8,0,0,0 0 0 0 0 0 0 0 0 
White,17-12 1,908700,183176,228952,10,8,8,0,0,0 0 0 0 0 0 0 -25 0 
White,33-28 1,1011748,160894,283905,10,8,8,0,0,0 0 0 -25 0 -25 0 -25 0 
White,47-41 1,924704,58907,232347,11,8,8,0,0,0 -25 0 0 0 0 0 0 0 0 
White,41x32 1,995320,39453,268453,11,7,8,0,0,0 0 0 0 0 0 0 0 0 0 
White,28-23 1,1028115,90549,275914,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,23-19 1,976374,60481,274171,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,19-13 1,966500,34462,261153,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,32-28 1,852844,61876,224023,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,28-22 1,980403,60695,268459,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,22-17 1,887305,28132,248973,11,7,7,0,0,0 0 0 0 0 0 0 0 0 0 
White,17-12 1,836895,26790,244762,11,7,7,0,0,0 0 0 -25 0 0 0 0 0 0 
White,13-8 1,737495,6987,176070,11,7,7,0,0,0 -25 0 0 0 0 0 0 0 0 
White,8-2 3,696218,4041,144645,10,7,7,0,1,0 0 0 0 0 0 0 0 0 
White,2x35 3,756267,10783,217833,11,7,7,1,1,25 0 0 0 0 0 0 0 0 0 
White,35-30 3,747638,10667,216496,9,6,6,1,1,0 0 0 0 0 0 0 0 
White,30-25 3,724207,12459,172119,10,6,6,1,1,0 0 0 0 0 0 0 0 0 
White,25-20 3,814776,36844,176438,9,6,6,1,1,0 0 0 0 0 0 0 0 
White,20-15 3,742763,8479,218754,9,6,6,1,1,0 0 0 0 0 0 0 0 
White,15-20 3,734489,8594,193134,9,6,6,1,1,0 0 0 0 0 0 0 0 
White,20-15 3,749934,8480,221982,9,6,6,1,1,0 0 0 0 0 0 0 0 
