sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,632387,4460,136010,10,20,20,0,0,0 0 0 0 0 0 5 0 5 
Black,12x21 2,663143,6774,159895,11,20,19,0,0,-10 -10 -5 -10 0 0 5 -5 0 -5 
Black,21x32 2,744749,92621,154272,11,19,19,0,0,15 -10 0 0 15 5 10 0 10 -5 
Black,18-23 2,807253,147463,200040,9,18,18,0,0,0 0 15 10 10 5 10 0 
Black,23x32 2,665164,8052,148985,13,18,18,0,0,25 10 15 15 25 25 30 25 25 25 25 20 
Black,19-23 2,675629,8563,152676,11,17,17,0,0,15 15 25 25 30 25 25 25 25 20 
Black,13x22x31 2,643684,7660,146456,11,17,16,0,0,25 25 30 25 25 25 25 20 25 20 
Black,8-12 2,694628,8576,158921,9,15,15,0,0,30 25 25 25 25 20 25 20 
Black,12-17 2,755812,71913,133937,8,15,15,0,0,30 25 25 25 35 25 40 
Black,17-21 2,741458,58691,147163,9,15,15,0,0,30 25 40 25 40 30 40 30 
Black,21x32 2,853162,171752,198985,10,15,15,0,0,85 60 60 55 45 30 50 35 50 
Black,20-24 2,706823,19791,167831,9,14,15,0,0,60 55 45 30 50 35 60 40 
Black,32-38 2,641422,5604,150234,10,14,15,0,0,60 55 55 35 75 40 40 30 35 
Black,14-20 2,711136,41949,158932,9,14,14,0,0,55 35 75 40 40 25 35 25 
Black,10x19x28 2,707110,3579,160549,11,14,13,0,0,75 40 40 25 35 25 30 25 20 25 
Black,24-30 2,730306,3611,164652,9,12,12,0,0,40 25 35 25 30 25 20 25 
Black,9-14 2,644224,3760,136988,10,12,12,0,0,25 0 5 5 20 25 10 -5 -5 
Black,14-20 2,795008,58587,130232,9,12,11,0,0,5 5 20 25 10 -10 -5 -20 
Black,20x29 2,905038,174735,206672,10,12,11,0,0,50 50 40 25 0 -10 5 -20 -5 
Black,16-21 2,751189,26147,182923,9,11,11,0,0,50 35 30 10 20 5 10 0 
Black,29x38 2,728003,38411,166144,11,11,11,0,0,50 25 40 20 45 35 55 75 55 55 
Black,7x18 2,869450,119412,211155,11,10,11,0,0,45 20 45 35 55 75 95 95 105 110 
Black,15-20 2,832672,80360,185129,10,9,11,0,0,45 35 55 75 95 100 110 110 100 
Black,11x22 2,867035,104644,250253,10,9,10,0,0,30 25 50 75 100 100 100 95 105 
Black,22-28 2,876212,64709,164519,9,8,10,0,0,75 100 125 115 115 105 115 120 
Black,18-23 2,801534,60220,212576,9,8,10,0,0,85 110 135 125 145 130 125 110 
Black,38-43 2,822407,17653,229387,11,8,10,0,0,160 100 100 100 120 120 95 80 75 70 
Black,20-24 2,730511,10332,161620,9,8,9,0,0,200 190 190 155 155 155 155 140 
Black,6-11 2,834091,9906,223650,10,8,9,0,0,195 150 155 155 155 140 130 125 130 
Black,11-16 2,966180,185611,187951,9,8,8,0,0,130 130 140 120 130 120 130 105 
Black,24-30 2,794348,18899,165320,10,8,8,0,0,150 150 150 140 105 105 115 95 90 
Black,23-29 2,828790,19701,214522,10,8,8,0,0,165 140 140 140 130 120 90 90 90 
Black,29-34 2,904160,113843,224614,10,8,8,0,0,155 145 135 135 120 120 115 90 70 
Black,2-8 2,835210,170840,207158,10,8,8,0,0,145 135 145 145 120 90 70 80 60 
Black,30-35 2,873787,48564,224200,10,8,8,0,0,70 50 60 60 60 65 65 55 40 
Black,34-39 2,833771,25080,220221,10,8,8,0,0,60 60 60 70 80 80 80 80 85 
Black,16x7 2,974865,141596,255609,11,8,8,0,0,70 80 80 125 140 120 135 125 120 95 
Black,8-12 2,968385,151220,233610,10,7,8,0,0,80 140 140 120 135 135 125 95 80 
Black,39-44 2,923276,84989,250421,11,7,8,0,0,70 120 110 110 125 95 80 75 80 70 
Black,35-40 2,981931,95775,238494,11,7,7,0,0,110 110 125 95 80 75 80 70 90 85 
Black,7-11 2,1031674,112474,217853,10,7,6,0,0,75 70 80 75 80 70 90 85 75 
Black,12-17 2,931184,23206,224199,11,7,6,0,0,110 90 95 85 95 85 80 60 55 55 
Black,11-16 2,972786,92475,219893,10,7,6,0,0,110 90 100 100 80 60 75 75 60 
Black,16-21 2,950091,20598,226090,11,7,6,0,0,130 110 80 60 75 75 60 50 45 45 
Black,5-10 2,1025992,105955,225325,10,7,6,0,0,120 110 115 105 115 100 80 55 30 
Black,21-27 2,961175,133716,228533,11,7,6,0,0,55 45 60 50 55 35 30 5 -20 -45 
Black,17x28 2,995965,163588,271993,13,7,6,0,0,85 85 90 85 75 65 50 10 -15 -60 -85 -95 
Black,27-31 2,908109,84291,261699,11,6,6,0,0,110 100 75 65 50 40 0 -60 -85 -95 
Black,28-32 2,800732,11616,193732,11,6,6,0,0,100 40 65 -65 -50 -60 -85 -95 -100 -120 
Black,32-37 2,796832,12979,167096,9,6,6,1,0,-100 -110 -150 -150 -135 -150 -100 -120 
Black,37-42 2,832851,21690,200206,10,6,6,1,0,-35 -10 15 -50 -35 -100 -85 -100 -60 
Black,31-36 2,888442,31486,231655,9,6,5,1,0,15 -50 -35 -100 -85 -100 -60 -85 
Black,10-15 2,877238,36827,195652,10,6,5,1,0,40 -35 65 -10 -35 -60 -85 -110 -110 
Black,15-20 2,873905,52057,240690,9,6,5,1,0,15 65 40 -35 -10 -85 -60 -80 
Black,4-10 2,920093,15663,192550,10,6,5,1,0,30 30 55 -10 -35 -70 -75 -110 -120 
Black,20-25 2,935197,54859,216396,10,6,5,1,0,-100 -110 -75 -85 -60 -110 -120 -130 -145 
Black,25-30 2,990761,69396,243013,11,6,5,1,0,-35 -35 -10 -60 -75 -110 -125 -135 -160 -170 
Black,36-41 2,1255606,297742,275609,11,6,3,1,0,-210 -160 -210 -220 -230 -285 -295 -320 -345 -485 
Black,1-6 2,1625802,447324,162006,10,6,2,1,0,-210 -220 -260 -270 -280 -290 -345 -485 -485 
Black,3-8 2,1162467,104708,453804,13,6,2,1,0,-170 -210 -285 -310 -295 -485 -485 -1310 -1310 -1385 -1385 -1395 
Black,6-11 2,116,1,1,39,6,1,2,0,-470 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 -1510 
White,31-26 1,772054,64786,210727,10,20,20,0,0,5 0 0 0 0 0 5 -5 0 
White,34-30 1,747999,33641,213995,11,20,20,0,0,30 25 25 20 20 15 30 15 20 15 
White,30-25 1,725698,14942,229474,11,20,20,0,0,30 30 30 30 30 25 25 20 25 20 
White,37-31 1,774806,59485,181552,11,20,20,0,0,35 35 35 35 35 25 35 25 35 35 
White,31-27 1,771178,65562,135995,11,20,20,0,0,35 35 50 35 35 25 40 40 55 55 
White,36x27 1,758708,62191,173347,11,19,20,0,0,30 25 25 25 40 40 55 55 65 50 
White,39-34 1,789592,75762,255619,10,19,19,0,0,65 65 65 65 65 70 75 70 75 
White,34-30 1,822707,107871,244019,10,19,19,0,0,70 60 70 70 75 70 75 65 75 
White,41-36 1,844975,145483,240591,10,19,19,0,0,70 70 75 75 75 70 75 70 85 
White,33-29 1,747978,49452,233641,10,19,19,0,0,75 85 85 80 85 85 85 75 80 
White,40x29 1,867476,161701,243492,11,18,19,0,0,75 75 85 80 85 75 80 70 85 75 
White,30-24 1,815331,108829,208177,10,18,18,0,0,85 65 75 60 75 65 120 85 115 
White,35x24 1,893260,221422,235012,10,17,18,0,0,60 50 65 65 120 85 115 80 105 
White,44-40 1,839167,132726,157243,11,17,17,0,0,65 65 120 85 115 110 120 95 105 100 
White,40-35 1,893176,168572,252687,12,17,17,0,0,130 130 190 160 185 150 185 185 185 175 190 
White,29-23 1,936811,218188,187589,11,17,17,0,0,190 190 215 185 210 185 200 190 205 180 
White,24x33 1,918486,163636,208734,11,16,17,0,0,195 205 215 205 205 190 205 180 190 175 
White,42-37 1,1018641,251521,289373,10,16,16,0,0,225 205 205 190 205 180 190 180 190 
White,33-28 1,902991,147003,332988,10,16,16,0,0,195 195 215 175 185 185 190 180 185 
White,28x19 1,782114,56239,318051,12,16,16,0,0,210 185 205 205 195 175 200 160 170 170 170 
White,25x14x3 3,873989,61133,126852,13,15,15,0,0,460 450 420 280 290 160 170 170 170 150 160 150 
White,3x12 3,961704,209705,199850,13,15,13,1,0,420 280 290 160 170 170 170 150 160 150 160 135 
White,26x17 1,958186,209489,198667,11,14,12,0,0,290 160 170 170 170 150 160 150 160 135 
White,32-27 1,977838,214578,201226,9,10,11,0,0,170 170 170 150 160 150 160 135 
White,35-30 1,1027684,266602,235879,10,10,11,0,0,245 230 235 235 235 215 225 210 220 
White,30-25 1,757338,101909,206345,10,10,11,0,0,260 260 260 245 250 235 235 210 210 
White,36-31 1,881126,94726,271647,10,10,11,0,0,260 250 250 225 245 220 210 205 210 
White,31-26 1,899847,103373,310300,10,10,11,0,0,260 250 250 240 230 210 225 200 200 
White,45-40 1,912805,130243,312790,11,10,11,0,0,260 240 235 210 225 200 200 190 185 160 
White,40-34 1,984784,179395,265924,10,10,11,0,0,240 230 230 200 200 190 185 160 170 
White,50-44 1,934087,144811,270864,10,10,11,0,0,250 235 235 210 200 160 170 155 160 
White,27-21 1,1014007,212179,280016,10,10,11,0,0,170 160 165 150 150 150 165 140 125 
White,43-39 1,962634,183955,258339,10,9,11,0,0,150 130 140 130 155 135 125 100 85 
White,39x28 1,1030383,195125,289474,12,9,11,0,0,210 195 205 185 190 180 170 150 165 145 130 
White,34-29 1,995514,184737,277773,10,8,10,0,0,205 185 190 180 170 150 165 145 130 
White,44-40 1,1021133,175750,294733,11,8,10,0,0,185 165 190 175 160 150 140 115 105 95 
White,40-34 1,1108475,248550,319694,11,8,10,0,0,200 190 190 155 140 115 105 95 75 60 
White,49-44 1,1016358,173283,278860,11,8,10,0,0,175 135 135 110 100 80 75 60 70 35 
White,34-30 1,956251,119015,274306,11,7,10,0,0,85 75 90 70 70 60 70 35 30 -5 
White,30-24 1,897916,119629,268882,11,7,10,0,0,85 60 90 80 70 35 30 10 0 -25 
White,44-40 1,1063821,192952,295435,11,6,10,0,0,40 25 45 35 10 10 -5 -25 -50 -60 
White,40-35 1,1003725,97741,283423,11,6,10,0,0,55 35 10 10 10 -15 -30 -60 -75 -115 
White,48-42 1,946191,65797,297348,12,6,10,0,0,40 10 10 -15 -15 -50 -40 -65 -100 -120 -125 
White,35-30 1,1050000,156117,322498,12,6,10,0,0,0 -5 -30 -50 -35 -55 -75 -105 -105 -140 -160 
White,47-41 1,1043510,158782,316177,12,6,10,0,0,-5 -20 -30 -35 -45 -50 -75 -125 -150 -270 -280 
White,41-36 1,1099144,205430,285145,12,6,10,0,0,-65 -95 -100 -130 -170 -205 -225 -260 -280 -315 -290 
White,26-21 1,1046854,76416,386602,13,6,10,0,0,-95 -100 -25 -135 -80 -190 -115 -275 -265 -295 -295 -295 
White,30-24 1,1058680,108522,253306,12,5,10,0,0,-140 -155 -80 -190 -160 -275 -265 -295 -295 -295 -315 
White,25x34 1,1264794,242772,388507,13,4,10,0,0,-155 -160 -160 -175 -100 -270 -270 -295 -310 -410 -435 -480 
