sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,17-21 2,653982,4467,139458,10,20,20,0,0,0 0 0 0 0 0 5 0 5 
Black,12x21 2,672978,7337,159570,11,20,19,0,0,-10 -10 -5 -10 0 0 5 -5 0 -5 
Black,21x32 2,776346,108864,142461,10,19,19,0,0,15 -10 0 0 15 5 10 0 10 
Black,18-23 2,719963,51496,154645,9,18,18,0,0,0 0 15 10 10 5 10 0 
Black,23x32 2,695578,7113,152660,12,18,18,0,0,25 10 15 15 25 25 30 25 25 25 25 
Black,19-23 2,668996,6821,147681,10,17,17,0,0,15 15 25 25 30 25 25 25 25 
Black,13x22x31 2,717043,7726,141688,11,17,16,0,0,25 25 30 25 25 25 25 20 25 20 
Black,8-12 2,721492,7726,142553,9,15,15,0,0,30 25 25 25 25 20 25 20 
Black,12-17 2,803331,108536,128478,8,15,15,0,0,30 25 25 25 35 25 40 
Black,20-25 2,794486,89547,137697,8,15,15,0,0,30 25 40 25 40 30 40 
Black,25x34 2,831701,139388,145571,10,15,15,0,0,65 40 40 35 55 40 50 35 45 
Black,17-21 2,867201,119137,145045,8,14,14,0,0,60 35 60 50 50 35 45 
Black,21x32 2,724082,38452,157794,10,14,14,0,0,60 55 55 50 45 35 60 40 35 
Black,32-38 2,745204,4409,159087,10,13,14,0,0,70 55 45 35 75 40 35 30 35 
Black,11-17 2,725492,11543,161633,9,13,13,0,0,45 35 75 40 35 30 35 30 
Black,17-21 2,733647,5286,153030,9,13,13,0,0,25 20 35 35 35 30 30 25 
Black,21-26 2,780187,71906,132500,9,13,13,0,0,60 50 50 45 45 40 50 35 
Black,26x37 2,730028,10268,170527,11,13,13,0,0,70 55 55 50 50 45 55 45 40 40 
Black,7-11 2,748523,10450,175769,9,12,12,0,0,55 50 50 45 55 45 40 40 
