sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1580701,52300,399999,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,26x17 1,1413128,50000,389986,14,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1803671,77046,470804,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1624300,45860,474651,12,18,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,33-29 1,1561355,51369,419706,12,18,18,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,38x27 1,1669569,81008,474011,12,17,18,0,0,0 0 0 -25 0 0 0 0 0 0 0 
White,29x18 1,1997594,133052,384504,14,17,17,0,0,25 -25 0 0 0 0 0 0 0 0 0 0 0 
White,36x27 1,1873738,130056,357431,11,15,16,0,0,0 0 0 0 0 0 0 0 0 0 
White,34-29 1,1755065,180088,516925,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,29-23 1,1752620,270643,572986,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,35-30 1,1819455,164656,506101,11,15,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,39x30 1,2123395,228086,456449,11,14,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,2411393,281101,459184,11,14,14,0,0,0 0 0 0 0 0 0 0 0 0 
White,42-37 1,1907829,136488,457845,11,13,14,0,0,-25 -25 0 0 0 -25 0 0 0 0 
White,43x32 1,2272638,296402,378333,11,13,14,0,0,0 0 0 -25 0 0 0 0 0 0 
White,32-28 1,2138327,364925,539771,10,13,13,0,0,0 0 0 0 0 0 0 0 0 
White,23-18 1,1910596,295830,527009,10,13,13,0,0,0 0 0 0 0 0 0 0 0 
White,37-31 1,1753311,251778,507429,10,13,13,0,0,0 0 0 0 0 0 0 0 0 
White,41x32 1,1874925,187806,535869,12,12,13,0,0,0 0 0 0 0 0 0 -25 -25 -25 -25 
White,28-22 1,1664804,119316,594507,10,12,12,0,0,0 0 0 0 0 0 0 0 0 
White,22x11 1,1642336,195455,551089,12,12,12,0,0,25 0 0 0 0 0 0 -25 -25 -25 -25 
White,44-39 1,2353880,797624,519259,10,11,11,0,0,0 0 0 0 0 0 0 -25 0 
White,25x14 1,2471031,761769,486433,11,11,11,0,0,25 0 0 0 0 0 0 -25 0 -25 
White,39-33 1,2425591,875951,499817,10,10,10,0,0,0 0 0 0 0 -25 0 -25 0 
White,32-27 1,2791506,963838,464779,10,10,10,0,0,0 0 0 0 0 -25 0 -25 0 
White,27-22 1,2605748,983676,507095,10,10,10,0,0,0 0 0 0 0 -25 0 -25 0 
White,18-13 1,2162095,282113,512081,10,10,10,0,0,0 0 0 0 0 0 0 -25 -25 
White,33-28 1,2127086,205501,535634,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,22-18 1,1458155,168988,376617,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,28-23 1,2035369,193492,578172,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,40-34 1,2089923,395786,559319,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -50 -25 
White,45-40 1,1842599,130379,540124,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,40-35 1,2140047,546242,536671,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -50 -25 
White,46-41 1,1878998,540236,478887,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -50 -25 
White,41-36 1,1713910,236544,484445,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,47-41 1,1736114,206925,528415,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 
White,41-37 1,1981936,477599,538364,10,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -50 -25 
White,48-42 1,1710959,281999,574282,11,9,10,0,0,-25 -25 -25 -25 -25 -25 -25 -25 -25 -25 
White,23-19 1,2326971,732873,521922,11,9,10,0,0,-25 -50 -25 -25 -25 -25 -25 -25 -25 -50 
White,35x44 1,1901081,71675,531750,13,8,10,0,0,-25 -25 -25 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,37x28 1,1954013,68437,456549,13,8,9,0,0,0 0 0 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,36x27 1,2095198,118540,557691,16,8,8,0,0,25 25 25 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,18x9 1,2226747,177559,643255,15,8,7,0,0,50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,42-37 1,2163386,149283,636772,13,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,44-39 1,2555660,239539,650533,12,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,39-33 1,2409790,196576,635585,12,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,33-28 1,2189152,257970,598160,13,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,28-22 1,1915182,189203,601534,13,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,22-17 1,2343483,604175,566914,12,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -50 -50 
White,49-44 1,2029124,167040,591954,13,4,6,0,0,-50 -50 -50 -50 -50 -50 -50 -50 -50 -75 -75 -75 
White,44-39 1,2318006,323223,613922,13,4,6,0,0,-50 -75 -75 -75 -75 -75 -75 -75 -75 -75 -75 -100 
White,50-44 1,2050615,227754,654165,13,3,6,0,0,-75 -75 -75 -75 -75 -75 -75 -75 -75 -100 -100 -125 
White,17-12 1,2020676,406926,521605,14,3,6,0,0,-75 -75 -75 -75 -75 -75 -75 -75 -75 -100 -100 -125 -125 
White,37-32 1,2349734,688096,560536,14,3,6,0,0,-75 -75 -75 -75 -75 -75 -75 -100 -100 -125 -125 -150 -125 
White,12x21 1,2035625,423790,594133,21,3,6,0,0,-50 -75 -75 -75 -75 -100 -100 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 
White,32-27 1,2061718,426061,607097,19,2,5,0,0,-75 -75 -75 -100 -100 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 -125 
