sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
White,31-26 1,1537770,51422,383351,12,20,20,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,26x17 1,1437580,51008,401776,14,20,20,0,0,25 0 0 0 0 0 0 0 0 0 0 0 0 
White,32-27 1,1825464,77935,481695,12,19,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,37x28 1,1422427,43521,401968,12,18,19,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,33-29 1,1712865,56625,481499,12,18,18,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,38x27 1,1761357,88582,519751,12,17,18,0,0,0 0 0 -25 0 0 0 0 0 0 0 
White,29x18 1,2015032,134189,392800,14,17,17,0,0,25 -25 0 0 0 0 0 0 0 0 0 0 0 
White,36x27 1,2106621,137160,427144,12,15,16,0,0,0 0 0 0 0 0 0 0 0 0 0 
White,34-29 1,1768403,183793,523339,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,29-23 1,1850277,291133,621813,10,15,15,0,0,0 0 0 0 0 0 0 0 0 
White,35-30 1,1976112,170402,523211,11,15,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,39x30 1,1753959,108355,432933,11,14,15,0,0,0 0 0 0 0 0 0 0 0 0 
White,30-25 1,2273297,262379,442225,11,14,14,0,0,0 0 0 0 0 0 0 0 0 0 
White,42-37 1,1923164,136600,461139,11,13,14,0,0,-25 -25 0 0 0 -25 0 0 0 0 
White,43x32 1,2397802,303104,397518,11,13,14,0,0,0 0 0 -25 0 0 0 0 0 0 
White,32-28 1,2111180,238607,539786,10,13,13,0,0,0 0 0 0 0 0 0 0 0 
White,25x14 1,2018940,216361,547852,12,13,13,0,0,25 0 0 0 0 0 0 0 0 0 0 
White,28-22 1,1958850,215190,531460,10,12,12,0,0,0 0 0 0 0 0 0 0 0 
White,22-18 1,1882749,217544,516109,10,12,12,0,0,0 0 0 0 0 0 0 0 0 
White,18x7 1,2008530,98052,496622,12,12,12,0,0,25 0 0 0 0 0 0 0 0 0 0 
White,37-31 1,2003432,239656,579218,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,31-26 1,2171952,264235,493482,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,23-18 1,1808191,170497,485210,11,11,11,0,0,0 0 0 0 0 0 0 0 0 0 
White,40-34 1,1791246,228063,539713,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,34-29 1,1742556,189096,474479,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
White,29-23 1,1982207,251355,552417,10,11,11,0,0,0 0 0 0 0 0 0 0 0 
